publish_date,title,content,press
2014/03/07,溫絲蕾尬戲喬許 一日養出默契,溫絲蕾尬戲喬許 一日養出默契奧斯卡影后凱特溫絲蕾與喬許布洛林攜手合演新片「一日一生」，導演傑森瑞特曼透露，這兩位實力派演員打從電影開拍第一天，就迅速培養出絕佳默契；溫絲蕾則表示能有機會與傑森和喬許合作，任誰都抵擋不了！「一日一生」描述溫絲蕾飾演的單親媽媽與13歲兒子，偶然遇到一名受傷的男子，便把他帶回家照料，卻因此引發了一連串事件。此片將於3月21日在台上映。（文／蔡伯杰 圖／UIP）      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/07,李奧納多淚光閃閃 飛烏克蘭街頭抗議？,珍妮佛勞倫斯今年沒得奧斯卡獎，卻反而如釋重負；她還很擔心自己摔跤被當成是演的。（路透）記者鄒念祖／綜合報導李奧納多狄卡皮歐在奧斯卡典禮空手而歸，又被網友嘲笑，於是火速飛到戰火壟罩的烏克蘭，上街頭抗議？其實這只是一個長得很像李奧納多的人，但已有1萬多位網友轉貼這張照片。網友猛嘲笑 媒體給溫暖網友把李奧納多在影帝揭曉時的畫面截圖，嘲笑他雙眼泛淚，還要努力隱藏情緒，不能被大家發現他很失落。不過也有影評人給他溫暖，洛杉磯時報就指出：「他還需要小金人去證明他是一個好演員嗎？」時代雜誌則認為他以「華爾街之狼」的製片與演員雙重身份入圍，又還有「大亨小傳」參賽，證明他正處於藝術生涯的新高峰。請繼續往下閱讀...勞倫斯沒得獎 如釋重負今年以「瞞天大佈局」贏得金球獎最佳女配角的珍妮佛勞倫斯，卻在奧斯卡輸給「自由之心」的露碧塔諾詠。勞倫斯不但不難過，還反而如釋重負，因為她很擔心會像安海瑟威一樣，因為運勢太強而被人討厭。就連勞倫斯在紅毯上摔跤，也擔心被當成是套好的，因為她去年領獎時才在樓梯上摔跤。勞倫斯摔跤 怕被當噱頭她摔跤後在紅毯受訪表示：「希望沒人拍到，因為我真的很擔心被當成噱頭。我不知道怎麼這麼快就發生了，我根本還沒走到媒體區。我的車外有個三角錐，我就絆倒了。」結果網路上真的有人在討論她是演的，可見她的擔憂不是杞人憂天。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/06,奧斯卡自拍瘋傳 三星：意料之外,主持人艾倫拿出三星手機與好萊塢影星合影「自拍」，照片中包括珍妮佛勞倫斯（Jennifer Lawrence）、梅莉史翠普（Meryl Streep）、布萊德彼特（Brad Pitt）和安潔莉娜裘莉（Angelina Jolie）等人。（圖擷取自自艾倫狄珍妮推特）〔本報訊〕今年奧斯卡金像獎頒獎典禮風光落幕，讓人津津樂道部分，當然是主持人艾倫狄珍妮（Ellen DeGeneres）與群星用三星手機拍下的自拍照。三星公司今天說，這次自拍連他們都感到意外。主持人艾倫拿出三星手機與好萊塢影星合影「自拍」，照片中包括珍妮佛勞倫斯（Jennifer Lawrence）、梅莉史翠普（Meryl Streep）、布萊德彼特（Brad Pitt）和安潔莉娜裘莉（Angelina Jolie）等人，上傳推特（Twitter）後更造成推特系統當機。「華爾街日報」報導，三星除了是奧斯卡贊助廠商，也花了2000萬美元向負責轉播的美國廣播公司（ABC）買廣告，同時還提供產品贊助，在頒獎典禮前還有人看到三星主管教導艾倫使用三星手機自拍。請繼續往下閱讀...三星卻發表聲明，指三星未否認自拍是預先計畫，但堅稱「出乎所有人意料之外」。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/06,亂開裘莉露碧塔玩笑 雀兒喜挨轟種族歧視,雀兒喜韓德勒常發言針對安吉莉娜裘莉、布萊德彼特，這次又拿裘莉及露碧塔諾詠開玩笑，被網友批是種族歧視。（法新社）記者封以恩／綜合報導美國脫口秀主持人雀兒喜韓德勒開玩笑出包！她在「自由之心」女配角露碧塔諾詠獲獎後，在推特上PO文：「安吉莉娜裘莉遞出收養申請囉！＃露碧塔諾詠＃奧斯卡」馬上遭網友抨擊「種族歧視」。安妮斯頓姊妹淘 愛針對布裘開砲雀兒喜是珍妮佛安妮斯頓的姊妹淘，之前就很喜歡針對布裘「放砲」，還曾直指裘莉是賤女人，但她這次反而炸到自己，事後她連忙打圓場，表示：「我不是種族歧視者，我和很多黑人約過會，這樣我很難跟他們交代」但網友仍不留情指她「令人作嘔」、「可恥」，讓向來口無遮欄的她踢到大鐵板。請繼續往下閱讀...珍妮佛被笑不爽 嗆聲傑瑞李透今年奧斯卡敗給露碧塔諾詠的珍妮佛勞倫斯連續兩年在奧斯卡跌倒，她當晚上台頒獎時朝觀眾席狠嗆：「你在笑什麼？」讓許多電視機前的觀眾一頭霧水；原來她是對著大笑的傑瑞李透嗆聲，傑瑞李透後來解釋是因為看到主持人艾倫狄珍妮在旁邊模仿珍妮佛跌倒，才忍不住大笑。之前喊話想放假的珍妮佛沒拿獎卻依然很夯，「飢餓遊戲」片商老闆放話近期內沒辦法讓她休假，看來除非珍妮佛學思嘉喬安森「帶種」，近期內應該無法休息。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/06,金基德爭議片莫比烏斯 登金馬影展,（圖／金馬執委會）導演金基德遭南韓禁演的爭議新作「莫比烏斯」將在今年金馬奇幻影展登場，該片在去年威尼斯影展放映時就因涉及亂倫、閹割及裸露畫面引起震撼，不少記者在放映中途離場。「莫比烏斯」全片幾乎無對白，由東京影展最年輕影帝徐英洙（圖左）和分飾母親與情婦兩角的李恩宇（右）演出；另外在「當代奇幻」單元還有馬丁費里曼與皮爾斯布洛斯南共同演出的「茫到世界盡頭」、代表冰島角逐奧斯卡的「愛馬士」，還有上屆東京影展最佳影片「我們最搖擺！」等強片入列。金馬奇幻影展票券將於3月16日正式開賣。（文／封以恩 圖／金馬執委會）      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/06,小艾熱線蕾哈娜 蜜拉發火禁通聯,艾希頓庫奇是蕾哈娜的粉絲，兩人煲電話粥讓蜜拉庫妮絲超級不爽。（歐新社）記者封以恩／綜合報導「小艾」艾希頓庫奇才剛和女友蜜拉庫妮絲訂婚，就傳出他因為與蕾哈娜熱線，讓蜜拉超不爽，勒令小艾不准再私下打電話給蕾哈娜。據悉小艾本來就是蕾哈娜的粉絲，一直想找機會與蕾哈娜合作，不過這些舉動引發了未婚妻蜜拉的「危機意識」，深怕原本就定性不足的小艾會因此移情別戀，小艾為了安撫蜜拉也馬上承諾以後不會再偷偷和蕾哈娜熱線。請繼續往下閱讀...誇席琳娜像公主 小賈被疑想復合「小賈」小賈斯汀在奧斯卡後，公開PO文稱讚前女友席琳娜在浮華世界派對上的裝扮是「全世界最優雅的公主」，似乎有意想吃回頭草。但根據「好萊塢生活」報導指出，席琳娜雖然對小賈的舉動有點心動，但她也知道這是他慣用的伎倆，如果真的復合，小賈最後還是會故態復萌。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/05,三星爭曝光代價高 一張群星照燒掉9千萬,（翻攝自艾倫狄珍妮推特）〔本報訊〕今年奧斯卡在眾多的精彩話題中風光落幕，其中以第二次擔任奧斯卡美國主持人艾倫狄珍妮（Ellen DeGeneres），呼朋引伴，群星用三星手機自拍並放在推特（Twitter）最為驚喜。這張12位眾星雲集「重量級」的自拍照一貼上網站後，短短的1小時立即被轉貼200萬次，不僅打破美國總統歐巴馬於2012年11月連任後的紀錄。（當時歐巴馬的「再4年」推文轉發超過78萬次），還造成網站一度當機。三星手機頻頻在頒獎典禮中出現，且是奧斯卡的常年贊助商，外界揣測此舉應為置入性行銷。美國三星發言人4日證實，其實這個「意外」插曲，是三星與主持人艾倫狄珍妮（Ellen DeGeneres）共同討論出來的橋段，目的是以「次」為公益，協議三星捐款300萬美金（約9000萬台幣）給艾倫狄珍妮（Ellen DeGeneres）指定的2家慈善機構。請繼續往下閱讀...奧斯卡美國主持人艾倫狄珍妮（Ellen DeGeneres）表示，這張星光閃閃的自拍照，只要在推特上每被轉發1次，三星將會捐贈1美金（約30台幣），據了解，目前該張照片已被轉發超過300多萬次。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/05,艾倫「照」得住 奧斯卡收視率近10年最High,布萊德彼特擔任「自由之心」監製，該片勇奪最佳影片，孩子的媽安吉莉娜裘莉送上深情擁抱。（文／鄒念祖 圖／歐新社）記者鄒念祖／綜合報導披薩店老闆（左）送披薩送到奧斯卡舞台上，收到艾倫狄珍妮（右）一千美元小費，還賺到免費廣告，店裡生意暴增。（路透）第86屆奧斯卡獎典禮大玩自拍與披薩梗，主持人艾倫狄珍妮在典禮隔天，請來披薩小弟上她的脫口秀「艾倫狄珍妮秀」，給他1000元美元（約台幣3萬元）小費，還送給現場觀眾每人1隻她用來跟大明星自拍的三星Note 3手機。傑瑞李透果然是最佳男配角！他在奧斯卡會後的浮華世界派對上，看見安海瑟威正在拍照，躲在後面做鬼臉，配角比主角更搶鏡頭。（圖／法新社）老闆送貨送到舞台上 披薩店爆紅 珍妮佛勞倫斯原本是最佳女配角的大熱門，沒想到卻被露碧塔諾詠超車奪走小金人，調皮的她故意在典禮後台與新科女配角搶獎座。（文／鄒念祖 圖／法新社）三星花費大約300萬美金（約台幣9000萬元）在本屆奧斯卡的行銷上，大家都懷疑這間披薩店花了多少錢才能在奧斯卡曝光？披薩小弟艾德格表示他根本不知道發生什麼事，當天是週日，店裡超忙，他身為老闆也只好自己送披薩。原本他聽說是要給編劇吃，到了現場卻看到艾倫，叫他跟著她走，走一走才發現自己上了舞台，只好努力保持鎮靜。「大偵探福爾摩斯」的班奈狄克康柏拜區（後）在紅毯上搞笑，當樂團U2在拍大合照，他在後面跳起來揮手，表情與姿勢都非常逗趣。（文／鄒念祖 圖／路透）艾德格的小店只有6張桌子，在典禮後爆紅，就連他的家鄉亞美尼亞與俄羅斯都有人打給他。艾倫把她向明星們募集的400美元送給他，又另外加碼600元，給了他美金1000元。艾德格最愛的明星是茱莉亞蘿勃茲，最開心的就是可以看見她。以猛男形象著稱的馬修麥康納，因為老婆卡蜜拉鼓勵他挑戰自我，接演「藥命俱樂部」贏得影帝，他在後台開心對著老婆吐舌頭。（文／鄒念祖 圖／法新社）美國4300萬人收看 台灣225萬人看重播雖然艾倫的奧斯卡主持表現被評為平淡，但她的平民路線卻創下收視新高。美國有4300萬人收看轉播，比去年多250萬人，也是在2004年比利克里斯托主持典禮後的最高收視。台灣在前天晚上的中文重播版，在衛視與台視分別創下0.65與0.32的平均收視紀錄，全台近225萬人收看，是歷年典禮收視紀錄的第3名，僅次於李安在2005與2013年得導演獎的收視紀錄。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/05,好萊塢A咖升格製片 名利雙收,湯姆克魯斯。圖／法新社記者鄒念祖／綜合報導李奧納多狄卡皮歐。 圖／法新社連續2年奧斯卡最佳影片，都有明星級製片。去年的「亞果出任務」由班艾佛列克自製自導自演，不過沒有演出的喬治克隆尼也上台領獎，因為他是製片。「小布」布萊德彼特在「自由之心」只有2場戲，卻是讓這部金獎影片足以找到資金開拍的製片老闆。克林伊斯威特 70年代投資警匪片好萊塢演而優則導則製的最佳典範就是克林伊斯威特，他從70年代的賣座警匪片「緊急追捕令」就開始當製片。明星自製自演較可以控制作品品質，甚至為自己量身打造瞄準奧斯卡，一旦賣座又可以獲得更高的分紅。好萊塢中生代A咖大都跨足製片，較晚起步的小勞勃道尼娶了個厲害的製片老婆蘇珊道尼，兩人也合開製作公司拍片。請繼續往下閱讀...喬治克隆尼在製片、導演、演員、編劇等身份間優遊自得，入圍得獎紀錄也最輝煌。他自導自編自演「晚安，祝你好運」入圍6項奧斯卡獎，但他卻沒有當製片，避免同時擔任製片與導演2個對立角色，在預算與創意之間左右為難。克隆尼的好友小布也在2002年與前妻珍妮佛安妮斯頓、布萊德葛雷一起創立Plan B公司，後來葛雷成為派拉蒙的CEO，小布與安妮斯頓離婚，小布成為公司的唯一老闆。李奧納多 拚鍍金卻失準 小布的製片作品展現他的理想性，他支持大師泰倫斯馬力克拍攝意境悠遠的「永生樹」，也力挺新生代導演安德魯多明尼克拍攝血腥暴力的「殺戮行動」，還有黑奴題材沈重但意義重大的「自由之心」。「魔球」是他力爭奧斯卡影帝之作，「末日之戰」則展現他對票房的企圖心。 李奧納多狄卡皮歐也是一心想得小金人，2度擔任製片並與馬丁史柯西斯合作完成「神鬼玩家」與「華爾街之狼」，卻始終與奧斯卡影帝失之交臂。他還與克隆尼一起擔任「選戰風雲」的製片，讓萊恩葛斯林當男主角。至於「阿湯哥」湯姆克魯斯與湯姆漢克，則是完全不同的製片路線。阿湯哥擔任自己主演電影的製片，確保賣命演出的票房收益回到他的口袋。少數他未演出的製片作品在票房與評論都表現不佳。湯姆漢克 主攻電視劇湯姆漢克的製片作品則主攻電視且鮮少加入演出，但在獎項與進帳都有斬獲。他砸大錢拍攝的「諾曼第大空降」與「太平洋戰爭」已成戰爭影集經典，他對歷史的興趣不限於戰爭，還拍了美國開國時期總統「約翰亞當斯傳」，以及講述共和黨副總統美女候選人培琳的「選情告急」。他投資新人妮雅瓦達蘿絲自編自演「我的希臘婚禮」，是影史上投資報酬率最高的電影之一。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2014/03/05,【旅遊】樂遊 洛杉磯之最,迪士尼加州冒險樂園有多項刺激指數較高的遊樂設施。記者莊士賢／美國報導˙攝影好萊塢環球影城擁有大規模的影視製片廠，遊客可參觀了解影片製作過程。洛杉磯（Los Angeles）身為美國西岸第一大城，往往是旅人遊訪美西的首選地，加上其街景經常出現在電影、電視畫面中，也加深人們對它的認知。集合影視娛樂、星光閃耀、樂園「Fun」縱歡笑等多元特色，洛杉磯有許多教人回味再三的「最」樂趣！加州迪士尼樂園是全球首座迪士尼樂園，頗具歷史意義。最具「影」響力 好萊塢比佛利山名人明星豪宅眾多，吸引遊客好奇一窺究竟。與洛杉磯市中心區相鄰的好萊塢，最熱鬧區域當屬好萊塢大道上的中國戲院（Grauman’s Chinese Theatre）與杜比劇院（Dolby Theatre）一帶。洋溢中式建築風格、門口坐立兩隻石獅的中國戲院，是很多好萊塢影片舉行首映點，但它最吸引人的焦點是戲院前的水泥地面上，有很多明星留下的簽名與手、腳印，粉絲們都開心找尋喜愛的明星所留下的手、腳印，或是將自己的手、腳與明星的手、腳印相比，似是另類追星樂。部分明星不僅留下手、腳印，還留下唇印、腿印、拳印、鼻印等趣味「印」記，去年新留「印」的成龍即留下鼻印，印下他的大鼻子特色。請繼續往下閱讀...中國戲院前的好萊塢大道旁的星光大道也是名人閃躍，綿延2公里多，鑲嵌著眾多星形大理石，上面刻有眾多對影視產業有貢獻的演藝人員名字，而攝影機、電視、唱盤、面具、麥克風等不同圖案，則是被表揚人員所代表的演藝領域。鄰近中國戲院、帶有華麗風的杜比劇院是年度電影盛會奧斯卡的舉行地點，每逢奧斯卡典禮，紅地毯及光芒萬丈的明星風采是眾人矚目焦點，劇院排列整齊的柱子上還可見歷年來奧斯卡最佳影片的得獎片名。最佳影視娛樂效果 環球影城位於好萊塢的環球影城，位處電影工業重鎮，是全球極具規模的電影、電視製片廠，在此既可遊玩多項融和電影元素的遊樂設施，還可參觀片場，一窺電影、電視製作過程、拍攝佈景與道具等，深入了解影視幕後花絮。乘坐園區Studio Tour遊園車，隨導覽員解說參觀片場、佈景，遇有劇組人員在進行電影、電視拍攝，導覽員會請大家放輕音量避免干擾影片拍攝。當一些在電影、電視上見過的場景出現眼前，如電視影集《慾望師奶》場景，教人興奮不已。此外，還可實際體驗影片中的特效，如洪水襲擊、地鐵站內列車追撞月台的災難事故特效，當下有自己正在拍攝影片的錯覺，非常有趣。行程中並有3D《金剛》電影體驗，戴著3D眼鏡在攝影棚內觀賞號稱全球最大的360度3D影片，逼真效果令大家驚呼連連。園區內多項結合電影元素的遊樂設施也是人氣景點，如變形金剛3D（Transformers:The Ride-3D）是目前較受歡迎的遊樂設施，戴著3D眼鏡坐在雲霄飛車上飛、衝、撞，身歷其境在博、狂兩派變形金剛的戰鬥中，緊張刺激，還可實際感受水珠噴灑、火熱力，臨場感十足。最富奢華上流氣息 比佛利山在洛杉磯，若提到奢華、豪宅、名人等字眼，很多人直覺想到比佛利山（Beverly Hills），參觀比佛利山明星名人豪宅，也成為當地熱門噱頭，在此常可見一輛輛小型導覽車，司機邊駕駛邊導覽各豪宅、建築來歷，乘客們有如狗仔隊上身，拿相機對著豪宅猛按快門，當地甚至還販售名人明星住宅地圖，讓人可按圖探訪呢！其實，這裏的豪宅很多都有高聳圍牆、林木遮擋，不易看清全貌，但也有些豪宅可清楚見其美麗外觀，也有敞開大門歡迎人的，像經常出借給片商當拍攝外景的Greystone，是某石油大亨為兒子所建，氣派美麗住宅及寬廣優雅庭園，果真是豪宅！當地著名精品名店街Rodeo Drive，街旁林立的高級精品名店櫥窗閃亮逼人，即便不購物，光是瀏覽各店家櫥窗設計也值得。在Rodeo Drive與Dayton Way交叉口處，沿小緩坡走去，有不少歐風洋溢的咖啡廳與餐廳，坐在露天位上喝咖啡、曬太陽享受優閒時光，不用花大錢也可感受比佛利山奢華氣息！最歡樂開心園地 迪士尼樂園1950年代加州迪士尼樂園正式開幕，也開啟迪士尼王國歡樂泉源，身為全球首座迪士尼樂園，堪稱全球迪士尼樂園中最「年長」，但它帶給眾人的歡樂並不隨時間而消減，眾多迪士尼的經典，如睡美人城堡，又或是經典遊樂設施，如印第安那瓊斯冒險（Indiana Jones Adventure）、太空山（Space Mountain）、飛濺山（Splash Mountain）等，依然人氣不墜，園區內川流不息的人潮與不絕於耳的歡笑聲是最佳證明。2001年開幕且位在加州迪士尼樂園旁的迪士尼加州冒險樂園，讓整個加州迪士尼園區的歡樂指數更往上攀升。相對於加州迪士尼樂園，迪士尼加州冒險樂園有較多更刺激的遊樂設施，如恐怖塔樓（The Twilight Zone Tower of Terror）可感受自由落體刺激感，2012年新開放的汽車世界（Cars Land）園區則是目前人氣夯的園區，以電影《汽車總動員》為藍圖，營造電影中油車水小鎮的Fu，遊樂項目中的Radiator Springs Racers，兩軌道上的賽車競賽，坐在賽車中高速前衝、迴轉，體驗速度快感，精采刺激！旅遊資訊◆航班：台北─洛杉磯航線有華航、長榮飛航。◆匯率：1美金約兌換台幣30元。◆簽證：美國無需簽證，但出發前需至美國國土安全部的ESTA網站申請獲得旅遊許可。https://esta.cbp.dhs.gov/esta。◆時差：夏令時間慢台灣15小時，冬令時間慢16小時。◆旅遊資訊：可上洛杉磯旅遊局網站查詢：http://www.discoverlosangeles.com/。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
