publish_date,title,content,press
2013/03/01,奧斯卡》李安熱 反應台人需被國際肯定,李安憑藉著《少年Pi的奇幻漂流》（Life of Pi）二度在奧斯卡獲得最佳導演頭銜。（資料照，法新社）〔本報訊〕導演李安憑藉著《少年Pi的奇幻漂流》（Life of Pi）二度在奧斯卡獲得最佳導演頭銜，消息一傳回台灣，馬上躍上台灣各大媒體新聞版面頭條，全台人民無不欣喜若狂。CNN也刊登一篇分析文章，指台灣長久消失的國際發言權以及需要被國際認同的心態，皆是導致台灣社會有此熱烈反映的重要原因。台灣為蕞爾小國 國際能見度不高CNN報導，台灣自從1971年中國加入聯合國而退出聯合國之後，在國際上便處於孤立無援的狀態，邦交國數量也減少至23個，且大部分的邦交國也是幾乎處於國際社會的邊緣小國，淪落至此，台灣幾乎在國際上失去的發言權。報導指出，因為台灣與中國在政治上的敏感關係，而備受打壓，使得政府致力於經濟發展，在經濟上力圖振作，以獲得在國際上較高的地位。1980年代開始，台灣轉向製造業與科技業產業的發展，成就了人人口中的「經濟奇蹟」。請繼續往下閱讀...身處在國際社會中的弱勢地位，台灣人民只要能夠在國際社會裡闖出一點名號或是獲得一點成就，都會被大肆的傳頌，並激勵著台灣人民。包括2004年在雅典奧運奪下台灣隊史上第一面金牌的跆拳道國手陳詩欣、台裔小子林書豪所掀起的「林來瘋」熱潮，甚至這次李安獲得奧斯卡最佳導演的殊榮，所帶動的李安熱，上述原因皆可解釋台灣人為何對於這些在國際上出名的台灣英雄如此熱切關注。台灣與中國糾葛關係台灣名人身分受關注台灣與中國盤根錯節的政治經濟關係，讓台灣人民只要提到身分認同的議題便異常敏感。每每在海外取得成就的台灣人出現在國際新聞版面，受人注意的便是台灣人的國籍呈現，例如，台灣媒體總會強調李安是土生土長的台灣人或是林書豪是華裔台灣人而非華裔中國人。除了李安、林書豪、陳詩欣，還有許多讓台灣人說起便為之驕傲的「台灣之光」，如登上2010年時代雜誌百大人物的陳樹菊、國際知名服裝設計師吳季剛（Jason Wu）、世界第一女子高球選手曾雅妮等。台灣人藉著這些心目中的英雄，讓世界了解到台灣雖小，且長久以來在國際間政治的政治地位低落，但還是能在國際上占有一席之地。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/03/01,《巴黎鞋奏曲》卡司強 中山美穗、向井理大談姊弟戀,《巴黎鞋奏曲》以法國巴黎為背景，劇中人氣影星向井理（右）與氣質女星中山美穗大談姐弟戀。（圖由采昌提供）〔本報訊〕日本當前人氣影星向井理與氣質女星中山美穗主演的《巴黎鞋奏曲》將於3月22日在台灣上映。《巴黎鞋奏曲》以法國巴黎為背景，觀眾將可觀賞2人於巴黎大談姊弟戀的精采內容。卡司陣容堅強外，幕後團隊也不容小覷，本片導演為曾經打造過《長假》、《美麗人生》等多部經典日劇的人氣編劇北川悅吏子，並與日本名導岩井俊二、金獎配樂坂本龍一合作，使得《巴黎鞋奏曲》格外受人注目與期待。與《巴黎鞋奏曲》導演北川悅吏子頗有私交的中山美穗，雖然婚後就長年定居巴黎，然而6年多前得知此片劇本後便決定接下演出，並參與電影企劃的工作，於片中出現的許多巴黎浪漫場景，如主角們做觀光船遊歷塞納河畔，就是中山美穗推薦拍攝的，她並指定男主角由散發可愛與夢幻氣質的向井理擔綱演出。 《巴黎鞋奏曲》故事背景設定在浪漫的法國巴黎，劇情描繪採斷高跟鞋鞋根的女作家（中山美穗飾）在巴黎邂逅年輕有魅力的攝影師（向井理飾），兩人短時間內相識並墜入愛河的故事，劇情內容宛如《愛在日落巴黎時》的翻版。請繼續往下閱讀...本片導演北川悅吏子為曾經打造過《長假》、《美麗人生》等多部高人氣日劇的編劇，《巴黎鞋奏曲》是她在導演前作《在愛之中》3年後的最新作品。音樂總監由榮獲奧斯卡配樂獎的坂本龍一擔任，監製與攝影統籌則由日本知名導演岩井俊二擔任。電影全程於巴黎取景拍攝，各大知名景點，如塞納河、艾菲爾鐵塔、凱旋門等皆出現於電影中，使本片飄散濃濃的法式風情。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/03/01,奧斯卡玩笑過火 賽斯背9宗罪-調侃女星露咪咪 珍芳達嗆何不唱老二,珍芳達不爽賽斯拿女星的胸部大做文章。（法新社）記者蔡伯杰／綜合報導賽斯麥克法蘭在奧斯卡頒獎典禮上狂開女星的玩笑，被批歧視女性。（歐新社）「熊麻吉」賽斯麥克法蘭大開女星的玩笑，把許多女性惹毛了！美國部落格網站「BuzzFeed」洋洋灑灑列出賽斯歧視女人的9大罪狀，影后珍芳達也不爽他調侃女星露「咪咪」，怒嗆：「為什麼不把『老二』也唱出來？」賽斯獲邀擔任本屆奧斯卡頒獎典禮主持人，他把「熊麻吉」愛開黃腔、遊走限制級邊緣的辛辣風格帶到風氣保守的奧斯卡，果然引發軒然大波，甚至被冠上歧視女性的罪名。狂開女星玩笑 物化女性之嫌「BuzzFeed」員工希拉蕊瑞絲柏格率先整理出賽斯的9項罪名，因為他在典禮上狂開女星的玩笑，蕾哈娜、珍妮佛安妮斯頓、金卡達夏、甚至9歲童星葵雯贊妮華莉絲都遭殃，而且他的玩笑大都繞著女性的長相、身材、年齡打轉，有物化女性之嫌，甚至連家暴、性侵的玩笑都敢開，太不尊重女生了。請繼續往下閱讀...兩屆奧斯卡影后珍芳達對賽斯的開場曲「我們看過妳的咪咪」很不滿，她在部落格上寫道：「我非常不喜歡這段關於女星咪咪的歌舞表演，如果真的要那麼墮落的話，為什麼不把我們看過的所有『老二』也列出來？全球有多少家庭和小孩在看電視轉播，這樣的玩笑既不恰當，也不好笑。」以影集「女孩我最大」勇奪金球獎的麗娜鄧罕，同樣認為這首歌有損女權。奧斯卡收視飆 主持棒難捧政治界也出現抗議聲浪，兩位加州女議員寫信給美國影藝學院主席，齊聲譴責賽斯的發言有損女性尊嚴。儘管賽斯被罵翻天，今年典禮的收視卻比去年高了3%，廣告商最愛的18到49歲收視群更增加了11%。不過奧斯卡的主持棒已變成燙手山芋，連在金球獎表現出色的蒂娜費也不敢接下這份主持工作。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/03/01,【流行消費】女星后愛 撞包無礙 RV硬是要得,珍妮佛羅倫斯拿RV金屬框搭配深藍色麂皮Boite de Nuite手拿包，與身上同色的Dior禮服相呼應。（RV提供）記者王瀅娟／台北報導妮可基嫚（右）選擇以RV黑色漆皮框搭配黑色寶石裝飾Boite de Nuit手拿包，穿搭刺繡禮服，貴氣出席美國演員工會頒獎典禮，左為布萊利古柏。（RV提供）頒獎季節到來，向來深受女星喜愛的Roger Vivier（簡稱RV）也跟著頻頻現身紅毯，尤其是Boite de Nuit硬殼手拿包，前奧斯卡影后妮可基嫚與新任奧斯卡影后珍妮佛羅倫斯都愛，即使在美國演員工會頒獎典禮上撞包也無所謂；陪老公班艾佛列克征戰各大影展的珍妮佛嘉納，在奧斯卡頒獎典禮紅毯上也是以Boite de Nuit硬殼手拿包搭配Gucci禮服。Boite de Nuit硬殼晚宴包的獨特方形圓邊外框設計，讓人一看就知道是Roger Vivier，推出多年，有金屬、琺瑯、素料等多樣化材質，中央方塊裝飾常搭配與外框對比的顏色或材質，因此造型雖然簡單，卻變化無窮，又好搭配禮服，因而一直是紅毯女星的最愛之一。請繼續往下閱讀...順應現在智慧型手機有越來越大的趨勢，Boite de Nuit春夏也推出加大版Maxi Boite de Nuit，更加實用。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/03/01,麗娃慶生86歲 愛‧慕票房捷報,艾曼紐麗娃奧地利慶功宴，切蛋糕慶祝86歲生日。（ 圖／海鵬）「愛‧慕」代表奧地利奪下奧斯卡最佳外語片，德國製作公司與奧地利大使分別舉辦盛大慶功宴，最後導演麥可漢內克與女主角艾曼紐麗娃都去了奧地利慶功宴，切蛋糕慶祝麗娃86歲生日，蛋糕上還有美麗的玫瑰點綴。「愛‧慕」的票房也傳來捷報，在美國小規模上映超過10週，票房已破1.5億台幣，在法國與德國創下近90萬的觀影人次，票房直逼3億台幣。該片將於3月8日在台灣上映。（文／鄒念祖）      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/03/01,【流行消費】潔西卡雀斯坦 街頭包時尚,潔西卡雀斯坦深具時尚品味，圖為她以Ralph Lauren的Ricky包款搭配造型。（Ralph Lauren提供）記者方惠宗／台北報導在今年奧斯卡典禮以一襲Armani Prive霧金網狀禮服讓人驚豔的潔西卡雀斯坦，相對於私下的場合，她則是Ralph Lauren的愛用者。潔西卡雀斯坦日前被鏡頭捕捉到正在使用一款桃紅色提包；這乃出自美國設計師Ralph Lauren的作品，叫做「Ricky Bag」。Ralph Lauren以他的妻子Ricky作為設計靈感，並命名包款。請繼續往下閱讀...Ralph Lauren以妻子為名，製作包款當然採最高標準。該系列僅用最高級的皮料，由皮革工匠手製而成；獨特的剪裁圖樣全部經由人工繪製，每塊材料皆經過人手仔細測量和裁製。製成一只Ricky包需長達12小時的精工細作。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/03/01,麥莉未婚夫偷吃白皇后 瑞秋情變麥可辛,麥莉上週末獨自出席艾爾頓強的慈善派對，她的未婚夫連恩漢斯沃卻去另一處跑趴。（法新社）記者蔡伯杰／綜合報導連恩漢斯沃與珍妮艾莉瓊斯被拍到乘坐同一輛車離開派對。（Catchplay）麥莉的猛男未婚夫連恩漢斯沃驚爆偷吃疑雲，而且跟他偷情的對象竟是「X戰警：第一戰」的「白皇后」珍妮艾莉瓊斯！連恩在好萊塢的名氣雖然不及扮演「雷神索爾」的哥哥克里斯漢斯沃，但他以「飢餓遊戲」逐漸打開知名度，他跟麥莉的戀情發展更是八卦媒體的焦點。連恩上周末獨自去好萊塢參加奧斯卡會前派對，據說他與珍妮艾莉在派對上看對眼，兩個人卿卿我我甚至還接吻，最後被拍到搭同一台車離開，可能是相約到別處過夜。反觀麥莉，她當天孤單一人出席艾爾頓強的愛滋慈善派對，看來她跟連恩3年多的感情已出現危機。請繼續往下閱讀...在「時空旅人之妻」裡有動人演出的瑞秋麥登絲，與交往2年的麥可辛宣告分手。34歲的瑞秋比麥可辛小10歲，據說兩人是因為聚少離多才感情生變。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/02/28,奧斯卡女星尬珠寶 珍妮佛勞倫斯完勝,"Boucheron Laperouse黃鑽戒指，造型如水晶燈，價格店洽。（Boucheron提供）記者王瀅娟／台北報導莎瑪海耶克發揮創意把Cindy Chao設計的楓葉項鍊當成頭飾佩戴，搭配同樣以黃鑽為主角的Boucheron Laperouse戒指。（路透）全球矚目的奧斯卡頒獎典禮，除了拚演技，也拚時尚品味。今年紅毯服裝主打安全牌，倒是珠寶佩戴有不少令人驚喜的表現，如新科影后珍妮佛勞倫斯反戴Chopard鑲嵌73克拉鑽石的18K白金長鍊，與一對9克拉鑽石耳環，正看顯得乾淨清新，符合她的年紀，反戴的長鍊線條將視線順勢引導至背上，讓人注意到身上淡粉色Dior禮服背後美麗的細節，品味與演技一樣出色。莎瑪海耶克發揮創意把Cindy Chao設計的楓葉項鍊當成頭飾佩戴，搭配同樣以黃鑽為主角的Boucheron Laperouse戒指。（路透）也是穿淡粉色禮服的安海瑟威，同樣反戴Tiffany最新Corsage鑽石項鍊，但效果就不如珍妮佛來得好，原因在於這件Prada禮服的領口較高，本就不適合戴項鍊，但安小姐顯然很愛這條項鍊，也很愛這件禮服，因此選擇反戴項鍊，此舉雖然聰明，但禮服背後的絲繩綁帶終究與項鍊下方的鑽石花朵與流蘇打在一起，不免互搶風采。安海瑟威反戴Tiffany Corsage鑽石項鍊，項鍊下襬與禮服綁帶纏在一起，背後不免失色。（法新社）莎瑪海耶克將台灣藝術珠寶家Cindy Chao趙心綺設計的楓葉項鍊當成髮飾戴在頭上，引起一片好評，也給買了不少頂級珠寶套鍊的貴婦們新的佩戴啟示。只不過她身為PPR集團的老闆娘，卻大剌剌地戴別人家的作品，不免讓集團旗下的Boucheron傻眼。不過莎瑪還是有搭配私人收藏的Laperouse戒指，老闆娘沒那麼壞的啦！Tiffany Cosage鑽石項鍊，收錄於最新的Bluebook中，美金485,000元。（Tiffany提供）安海瑟威欲以花朵造型的鑽鍊襯托Prada粉色禮服的浪漫。（路透）珍妮佛勞倫斯反戴Chopard鑽石長項鍊，讓長鍊線條將視覺帶到美麗的後背，品味高超。（法新社）珍妮佛勞倫斯反戴Chopard鑽石長鍊，正看只有細細一條，搭配鑽石耳環，顯得乾淨清新。（法新社）      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法",自由時報
2013/02/28,好萊塢演員讚李安如佛祖,阿努班克爾在「派特的幸福劇本」飾演布萊德利庫柏的心理醫師。（威望提供）記者鄒念祖／綜合報導李安在奧斯卡頒獎典禮感謝「電影之神」，成為當晚唯一謝神的得獎者。（歐新社）李安以充滿宗教意涵的「少年PI的奇幻旅程」贏得奧斯卡最佳導演獎，第一個感謝的就是「電影之神」，成為當晚唯一謝神的得獎者。而在印度裔好萊塢演員阿努班克爾的心中，李安就跟佛祖一樣。克爾曾演色．戒鑽石商阿努班克爾是印度知名演員，他就是「色．戒」中賣鴿子蛋鑽戒給梁朝偉與湯唯的商人，他也演過伍迪艾倫的「命中注定，遇見愛」，又在今年入圍奧斯卡的「派特的幸福劇本」飾演布萊德利庫柏的心理醫師。克爾沒演出「少年PI的奇幻旅程」，但他還是在奧斯卡頒獎典禮見到李安，問他：「你感覺如何？」李安回答：「沒感覺。」他再問李安：「星期一以後你要做什麼？」李安回答：「我還不知道。」請繼續往下閱讀...蘇瑞吉讚李安撫平人心克爾稱讚李安是個非常棒的人，才氣縱橫又非常平靜，像佛祖一樣。飾演少年PI的蘇瑞吉沙瑪也說過李安是他認識最平靜的人，只要他出現，原本焦慮不安的工作人員都相信一切問題會迎刃而解。雖然李安在台上感謝電影之神，又把觀音山的形象融入「少年PI」的漂浮島，但他自己其實是「不可知論者」，不確定也不否認神的存在。以往常有得獎者感謝上帝，今年卻沒有半個。近幾年在台上感謝上帝的則有梅莉史翠普、奧塔薇亞史班森、娜塔莉波曼、瑪莉莎李歐等女星，以及導演湯姆霍柏。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2013/02/28,A咖女星逞胸 溫絲蕾狂露7次,賽斯麥克法蘭擔任今年奧斯卡主持人頗受好評，但他已放話不再主持。（法新社）記者鄒念祖／綜合報導賽斯麥克法蘭在今年奧斯卡典禮演唱「我們看過妳的咪咪」，英國太陽報把被他點名的電影露點鏡頭都集合在一起。安吉莉娜裘莉22歲在HBO電視電影「霓裳風暴」演出名模露兩點，賽斯歌頌「讓我們感到興奮又活力充沛。」他的歌詞也提到安海瑟威在2005年的「斷背山」露點，但其實2010年的「愛情藥不藥」也可以看到她的好身材。請繼續往下閱讀...史都華浪蕩露點 雀斯坦正義上空  賽斯的歌詞還提到「大開眼戒」的妮可基嫚、「擁抱豔陽天」的荷莉貝瑞、「穆荷蘭大道」的娜歐蜜華茲、「力挽狂瀾」的瑪莉莎托梅、「浪蕩世代」的克莉絲汀史都華、「女魔頭」的莎莉賽隆、「野蠻正義」的潔西卡雀斯坦、「男孩別哭」的希拉蕊史旺與「香草天空」的潘妮洛普克魯茲。思嘉超衰 露點照被駭  不過最倒楣的就是思嘉喬安森，她沒在電影中露點，卻因駭客偷取她手機自拍照，讓賽斯唱出「我們用手機看思嘉喬安森的咪咪」。至於不露點才稀奇的凱特溫絲蕾，光是被賽斯點名的就有7部，未來還有可能繼續露。她的露點作從1994年的「夢幻天堂」到2008年的「為愛朗讀」，還包括最賣座的「鐵達尼號」。賽斯放話不再主持奧斯卡今年奧斯卡的全美觀眾有4030萬人，是近3年最高。但賽斯已在「推特」放話說他不會再主持，因為這工作太容易「裡外不是人」，笑話尺度很難拿捏。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
