publish_date,title,content,press
2021/05/01,奇情！畫家愛上小偷甘心做這事 章魚哥拯救失意男子,〔記者賀靜賢／專題報導〕精采的電影豐富人生，而豐富的人生，造就比劇情片更精采的紀錄電影。《女畫家與偷畫賊》受害者愛上加害者，被形容「連編劇都寫不出來的神片」；《一場大火之後》突顯一個國家殘敗的公共安全和醫療體系，將如何摧殘百姓。《女畫家與偷畫賊》將於5月14日上映。（海鵬提供）挪威《女畫家與偷畫賊》（The Painter And The Thief）描述2016年奧斯陸一起藝廊盜畫案，捷克女畫家的兩幅畫作遭竊，竊賊很快被捕並被判75天監禁；沒想到，女畫家決定為偷自己畫的賊畫肖像畫，發展令人咋舌。導演班雅明李聯繫上女畫家，想以鏡頭記錄這段詭異的「親密關係」：女畫家和偷畫賊間產生情愫，看似悖德卻藏有動人隱情。原本，班雅明只想拍成10分鐘網路短片，結果一拍就是3年，情節引人入勝，獲爛番茄網站96%高評價，奪得日舞影展評審團特別獎等11項國際大獎、打入奧斯卡最佳紀錄長片15強，國際媒體讚譽「整個故事就是藝術」。請繼續往下閱讀...《一場大火之後》同時入圍奧斯卡最佳國際電影和紀錄長片，國賓長春還有場次。（好威映象提供）羅馬尼亞《一場大火之後》（Collective）同時入圍奧斯卡最佳國際電影和紀錄長片。2015年羅馬尼亞一個名為Collective的音樂展演空間，在一場演出中發生大火，造成27死160傷，幾個月後，37名理應脫險的燒傷患者，竟然陸續離奇死亡......。《運動畫報》新聞團隊展開調查，逐步揭發醫療體系崩壞的腐敗真相，還有國家機器暗黑運作的現實。導演亞歷山大讓新聞畫面和查訪過程說話，每一段都讓觀影者揪心又如坐針氈，被《泰晤士報》讚是媒體辦案電影經典之作，先後奪得「歐洲電影獎」最佳紀錄片和「國家影評人協會」最佳外語片獎。《農場我的家》正在上映。（海鵬提供）俄國導演維克多柯薩科夫斯基，最新作品《農場我的家》（Gunda），以1隻剛分娩的豬媽媽「甘妲」、2隻牛和1隻獨腳雞為主角，記錄牠們在北歐農場的日常，並以動物視角發掘其內心情感，成功拍攝到動物的感受和情緒。全片黑白分明、自然靜謐，以影像結合聲音，深刻有力，打進奧斯卡最佳紀錄片15強，獲美國爛番茄電影網97%超高好評。奧斯卡影帝瓦昆菲尼克斯出任監製，他以《小丑》奪獎後，很快就投入《農場我的家》拍攝工作，受到極大衝擊，表示希望藉由以動物為主角的電影，反映出人類的殘酷，並呈現感人的生命哲學，「最重要的是促使人願意去理解動物們的感受」。該片得到美國最大紀錄片獎「電影之眼榮譽獎」，可愛的甘妲還受封「豬界梅姨」。《我的章魚老師》拿下奧斯卡最佳紀錄片，已在NETFLIX上架。（NETFLIX提供）南非《我的章魚老師》（My Octopus Teacher）描述男子克雷格佛斯特，在身心俱疲並與家人關係陷入谷底之際，決定回到家鄉開普頓，潛入海中，認識沿岸海藻林的海底世界。長達10年間，他不穿禦寒衣不背氣瓶，每天潛入掠食者環伺的冰冷海水，竟在觀察一隻章魚的過程中「建立友誼」，章魚哥彷彿成為他的導師，帶他領略從未見過的人事物；後來佛斯特兒子跟隨爸爸當自由潛水者，父子關係更為緊密 。水下攝影師羅傑跟拍全片，時間近10年，毛片長達3千小時，動物智慧盡收其中，拿下奧斯卡最佳紀錄長片大獎。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/05/01,男人與他的海 一萬名海洋之子達標,《男人與他的海》透過鏡頭帶觀眾看見美麗的海洋奇景，畫面令人讚嘆。（牽猴子提供）〔記者許世穎／台北報導〕甫拿下奧斯卡最佳紀錄片的《我的章魚老師》引起全球關注，海洋議題也在全球持續發酵。在台灣，由導演黃嘉俊費時3年完成的《男人與他的海》也努力拉近台灣人與海洋的距離，希望能更深、更廣地影響各個年齡族群。電影《男人與他的海》舉辦「一萬名海洋之子」活動，超過百所學校、萬名學生免費觀影。（牽猴子提供）該片籌製超過3年，橫越8500公里，導演黃嘉俊帶著攝影機從陸地航向海洋、再潛入海中，記錄投奔海中的廖鴻基與金磊兩位父親，如何正視自己對生命的渴望、像鯨豚般在大海遨游，同時學習向岸上的妻兒付出自己的愛。請繼續往下閱讀...電影靠群眾募資完成的「一萬名海洋之子」活動，也於昨天順利達成目標，共超過百所學校、超過萬名學生欣賞電影。導演黃嘉俊和兩位主角廖鴻基與金磊全台跑透透，從幼兒園到大學生觀賞完電影後，都給予最熱情的回饋與互動。其中一場高雄的新甲國小、七賢國小與文府國小的同學們，更在片尾跟著唱起主題曲《漂島》，讓導演聽了感動落淚，感性表示：「孩子們自在地跟著唱了起來，節奏熟稔，一點都沒落後，彷彿已經唱過千百回，而且還帶著滿滿的感情。」《男人與他的海》全台上映中。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/30,海洋熱正夯！《男人與他的海》撼動萬名海洋之子計畫達成,"〔記者許世穎／台北報導〕海洋議題正夯！甫拿下奧斯卡最佳紀錄片的《我的章魚老師》引起全球關注，在台灣，由導演黃嘉俊費時3年完成的《男人與他的海》也正努力拉近台灣人與海洋的距離。兩部紀錄片皆一反過去呈現海洋生物逐漸消失的不安畫面，而是透過鏡頭帶觀眾看見美麗的海洋奇景，希望能更深、更廣地影響各個年齡族群。《男人與他的海》一反過去紀錄片呈現海洋生物逐漸消失的不安 ，拍出令人讚嘆的水下畫面。（牽猴子提供）《男人與他的海》靠著群眾募資完成的「一萬名海洋之子」今（30日）順利達成目標，共超過百所學校參與。導演黃嘉俊和兩位主角廖鴻基與金磊全台跑透透，希望能在映後直接與同學交流，加深他們的感受。從幼兒園到大學生觀賞完都給予最熱情的回饋與互動，不僅映後提問踴躍，廳外合照、簽名樣樣來，其中一場高雄的新甲國小、七賢國小與文府國小的同學們更在片尾跟著唱起主題曲《漂島》，導演聽了感動噴淚：「孩子們自在地跟著唱了起來，節奏熟稔，一點都沒落後，彷彿這歌他們已經唱過千百回，而且還帶著滿滿的感情。」請繼續往下閱讀...《男人與他的海》透過鏡頭帶觀眾看見美麗的海洋奇景。（牽猴子提供）「一萬名海洋之子」報名開放不到48小時即額滿、甚至遠超過原先預定的萬人觀影，一直大力協助該計畫的富邦文教基金會，特別加碼贊助全台超過3500名同學，讓計畫再擴大！尤其在南投、雲林等沒有上映《男人與他的海》的城市，也在當地老師積極爭取下，孕育新區域的「海洋之子」。電影更前進台東舉辦原住民部落的特映會，映後有一名布農族的孩子分享：「看到導演拍的海，讓我也想找到自己和家鄉，與大自然之間的關係。」在全台放映的過程中，看見很多學校的活力與老師的熱忱，像是花蓮東華附小的許貞雯老師自製了簡報，更大方分享給其它學校。富邦文教基金會表示，「海洋之子」是來自群眾募資的愛心，希望透過基金會及教學現場的老師，讓每位海洋之子的價值遠超過一張電影票的價格。《男人與他的海》高雄海洋之子小學生合唱主題曲，惹哭導演黃嘉俊。（牽猴子提供）《男人與他的海》籌製超過3年、橫越8,500公里的距離，導演黃嘉俊帶著攝影機從陸地航向海洋、再潛入海中，記錄投奔海中的兩個父親—廖鴻基與金磊，如何正視自己對生命的渴望、像鯨豚般在大海遨游，同時學習向岸上的妻兒付出自己的愛。《男人與他的海》全台上映中。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法",自由時報
2021/04/30,走過一世紀！麥克道格拉斯繼母辭世享嵩壽102歲,〔記者許世穎／綜合報導〕奧斯卡影帝麥克道格拉斯的父親寇克道格拉斯去年2月離世，繼母安妮道格拉斯今（30）也傳過世，享嵩壽102歲。麥克在聲明中表示，父親當初如果沒有她的支持，不會有日後的成就，更說和太太凱薩琳麗塔瓊斯以及孩子們都非常崇拜她，「她將永遠在我們心中。」麥克道格拉斯（後排右）6天前還PO出全家福，祝福安妮道格拉斯（前排右）生日快樂。（翻攝自IG）安妮是寇克的第2任妻子，與寇克育有兩子，當年擔任電影宣傳的她，於1953年與寇克道格拉斯在巴黎拍戲時認識，1年後兩人結婚，婚姻長達66年，夫妻倆都相當高齡，去年寇克過世時也已103歲。她23日才剛過102歲生日，麥克和太太凱薩琳都有在IG曬出全家福留言祝賀，家人都於她的離世都感到相當難過。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/30,《南韓老戲骨發光》尹汝貞征服好萊塢   朴仁煥如蝶舞動奇蹟,尹汝貞拿下本屆奧斯卡最佳女配角獎，是南韓第一人。（達志影像）記者賀靜賢／專題報導台灣「國民阿嬤」陳淑芳81歲奪金馬獎，誓言不退休；南韓「國民阿嬤」尹汝貞以電影《夢想之地》得本屆奧斯卡最佳女配角獎，舉國歡騰。韓流興起，老演員不只是韓片韓劇的阿公阿嬤專業戶，演技也同樣「薑是老的辣」，《如蝶翩翩》爺爺朴仁煥，終於圓夢登上芭蕾舞台，翩翩起舞的剎那，催淚動人。●73歲南韓梅姨 尹汝貞甩婚變靠夢想強大●請繼續往下閱讀...73歲尹汝貞被譽南韓「梅莉史翠普」，她參與的實境節目《尹食堂》、《尹STAY》都紅到海外。她在《夢想之地》演非傳統外婆：嗜賭成性、滿嘴髒話、不按牌理出牌，卻讓一個瀕臨分裂的移民家庭，重新憶起最初懷抱夢想的模樣，因而凝聚彼此的感情，鮮明的角色、爐火純青演技，讓她一路拿獎到奧斯卡。尹汝貞在《夢想之地》演非傳統的外婆，在移民家庭中起關鍵性作用。（傳影互動提供）尹汝貞19歲唸大一時出道，24歲電影處女作《火女》即拿下大獎，當紅之際嫁歌手趙英男並移居美國。返韓不久，自爆老公外遇、「三人行生活過不下去」，結束13年婚姻，自己扶養兩個兒子，並未再婚。當時民風保守，她爆家醜還反被批，甚至遭冷凍；如今揚眉吐氣，前夫稱悔不當初，被外界罵翻。尹汝貞從《夢想之地》製片布萊德彼特手中接過奧斯卡，興奮像小粉絲，但身為南韓演員，她態度不卑不亢，問答風趣幽默得人心。朴仁煥（前）在《如蝶翩翩》演勇敢圓夢跳芭蕾的爺爺。（Netflix提供）朴仁煥（右）和宋江在舞台上翩翩起舞跳芭蕾。（Netflix提供）●76歲國民爺爺 朴仁煥獲妻力挺轉戰螢幕●感人韓劇《如蝶翩翩》裡的老夫妻檔朴仁煥、羅文姬，都是出道超過半世紀的戲精，作品逾百部以上，兩人都是獎項常客，尤其羅文姬曾拿下大鐘獎、青龍電影獎和百想藝術大賞女主角，到76歲終於囊括了3大影后。76歲朴仁煥，大多飾演婆媽劇裡平民家庭父親和爺爺，在台灣知名作品包括《大老婆的反擊》和《最後之舞》；79歲羅文姬出道更久，在台灣知名作品包括《我叫金三順》、《花漾奶奶秀英文》和 《無價之保》等。羅文姬出道時，因為身高165公分不好搭男主角，一開始多演配角，逐漸熬出頭。不同於尹汝貞的破碎婚姻，朴仁煥的妻子金吉琳比他小4歲，當年是電影類的雜誌社記者，因採訪朴仁煥的劇團而相戀結婚，育有1子1女。朴仁煥原本演舞台劇，結婚後為養家轉演電視劇，初期因鏡頭恐懼症很痛苦，幸得妻子扶持，度過難關。羅文姬（左）在《如蝶翩翩》演支持老公朴仁煥追夢的妻子，也是兩人第9度演夫妻。（Netflix提供）●79歲花漾奶奶 羅文姬家世顯赫●羅文姬家庭背景顯赫，曾祖父是朝鮮總督府地方官員，姑祖母是獨立運動家、女權主義者、詩人和西洋畫家，妹夫也是演員，她丈夫則是英語老師，精通5種語言，夫妻育有3個女兒都熱愛藝術，老公退休後專心作畫，羅文姬繼續演戲。朴根瀅年輕時英俊挺拔，也是社長專業戶，在《Undercover》表現催淚。（friDay影音提供）●80歲貴氣型男 朴根瀅富豪專業戶●80歲朴根瀅不只是爺爺專戶，更是會長和富豪專業戶，出道時他即以英俊挺拔著稱，當年是型男。他在台灣知名作品包括《火花》、《背叛愛情》等，也曾隨《花漾爺爺》來台，一直和擔心他出遠門的愛妻傳簡訊，愛妻形象得分。他的最新韓劇作品《Undercover》， 改編自英國BBC同名電視劇，由池珍熙、金賢珠演一對神秘夫妻，朴根瀅飾池珍熙父親，首兩集就因病過世，一幕在街頭與兒子相遇的戲，十足催淚。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/29,「國民阿嬤」嗜賭成性滿嘴髒話 自爆老公外遇遭冷凍！,尹汝貞以《夢想之地》順利奪下奧斯卡最佳女配角獎。（翻攝自推特）〔記者賀靜賢／專題報導〕台灣「國民阿嬤」陳淑芳80歲奪金馬獎，誓言不退休；南韓「國民阿嬤」尹汝貞，以電影《夢想之地》拿下本屆奧斯卡最佳女配角獎，舉國歡騰。韓流興起，老演員不只是韓片韓劇的阿公阿嬤專業戶，演技也同樣「薑是老的辣」，《如蝶翩翩》爺爺朴仁煥，終於圓夢登上芭蕾舞台，翩翩起舞的剎那，催淚動人。《夢想之地》奪金球最佳外語片。（翻攝自推特）73歲尹汝貞被譽韓國「梅莉史翠普」，近期她參與的實境節目《尹食堂》、《尹STAY》，都紅到海外。她在《夢想之地》裡演非傳統外婆：嗜賭成性、滿嘴髒話、不按牌理出牌，卻讓一個瀕臨分裂的家庭，重新憶起最初懷抱夢想的模樣，因而凝聚彼此的感情，鮮明的角色、如火純青的演技，讓她一路拿獎到奧斯卡。請繼續往下閱讀...尹汝貞19歲唸大一時出道，24歲電影處女作《火女》即拿下大獎，當紅之際嫁歌手趙英男並移居美國，返韓不久，自爆老公外遇、「三人行生活過不下去」，結束13年婚姻，自己扶養兩個兒子，並未再婚。當時民風保守，她爆家醜還反被批甚至遭冷凍，如今揚眉吐氣，前夫稱悔不當初，被外界罵翻。尹汝貞從《夢想之地》製片布萊德彼特手下接過奧斯卡，興奮像小粉絲，但身為韓國演員，她態度不卑不亢，問答風趣幽默得人心。她也特別感謝了《火女》導演金綺泳，表示相信如果金綺泳如果還在世，一定會很開心，相當念舊。《夢想之地》劇照。（傳影提供）Netflix韓劇《如蝶翩翩》，宋江與「國民爺爺」朴仁煥主演，忘年之交攜手追夢。（業者提供）感人韓劇《如蝶翩翩》裡的老夫妻檔朴仁煥、羅文姬，都是出道超過半世紀的戲精，作品逾百部以上，這次也是他們第9度演夫妻，默契十足。76歲朴仁煥，大多飾演婆媽劇裡平民家庭父親和爺爺，在台灣知名作品包括《大老婆的反擊》和《最後之舞》；79歲羅文姬出道更久，在台灣知名作品包括《我叫金三順》、《花漾奶奶秀英文》、 《政客誠實中》和 《無價之保》等。羅文姬出道時，因為身高165公分不好搭男主角，一開始多演配角，逐漸熬出頭。羅文姬（右）劇中支持老公圓夢。（業者提供）不同於尹汝貞的破碎婚姻，朴仁煥的妻子金吉琳比他小4歲，當年是電影類的雜誌社的記者，因採訪朴仁煥的劇團而相戀結婚，育有一子一女。朴仁煥原本演舞台劇，結婚後為養家轉演電視劇，初期因鏡頭恐懼症很痛苦，幸得妻子扶持，度過難關。羅文姬家庭背景顯赫，曾祖父是朝鮮總督府地方官員，姑祖母是獨立運動家、女權主義者、詩人和西洋畫家，妹夫也是演員，她丈夫則是英語老師，精通5種語言，夫妻育有3個女兒都熱愛藝術，老公退休後專心作畫，羅文姬繼續演戲。朴根瀅是社長爺爺專業戶。（業者提供）80歲朴根瀅不只是爺爺專戶，更是會長和富豪專業戶，出道時他即以英俊挺拔著稱，當年是型男。他在台灣知名作品包括《火花》、《人魚小姐》等，也曾隨《花樣爺爺》來台，一直和耽心他出遠門的愛妻傳簡訊，愛妻形象得分。他的最新韓劇作品《Undercover》， 改編自英國BBC同名電視劇，由池珍熙、金賢珠演一對神秘夫妻，朴根瀅飾池珍熙父親，首兩集就因病過世，一幕在街頭與兒子相遇的戲，十足催淚。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/29,男星抽皮帶戰人妻太火辣 《操控》預告遭臉書禁播,《操控》劇照。（威視提供）〔記者吳琬婷／台北報導〕驚悚片《操控》集結奧斯卡影帝凱西艾佛列克、蜜雪兒摩納漢、山姆克拉弗林三大好萊塢實力派巨星同台飆戲。山姆克拉弗林片中與叛逆女高生共譜危險浪漫戀曲，有長達10秒的火辣喇舌戲，除此之外，甚至還有拿皮帶抽人妻的激情畫面。日前片商試圖要刊登短秒預告於臉書，卻遭臉書以「呈現明顯挑逗或性暗示姿勢」為由拒登，且經二度送審後依然遭拒，讓電影公司相當無奈，並呼籲觀眾完整畫面請務必進戲院觀賞。27歲的英迪雅艾斯利這次降齡演出叛逆女高中生，不僅與飾演父親的奧斯卡影帝凱西艾佛列克有許多精彩的對手戲，還和英倫男神山姆克拉弗林共譜浪漫戀曲，甚至有一段長達10秒的火辣舌吻戲，對此英迪雅難掩喜悅地說：「這部電影的卡司真的太棒了，凱西跟蜜雪兒表現都非常完美，山姆也很貼心，跟這些實力派前輩們一起演出真的很享受！」山姆則笑說：「比起跟蜜雪兒那場香豔沙發床戲時的緊張感，跟英迪雅的吻戲反而比較輕鬆自在。」《操控》劇照。（威視提供）除了英迪雅降齡演出之外，還有即將主演新版《花邊教主》的新生代演員艾米麗阿琳林德，也在本片中擔任引發一連串失控遊戲的重點角色。早先在《安眠醫生》中飾演重要反派「蛇咬安蒂」，有著一股精靈仙氣的她，這次反轉形象在《操控》中以一臉憔悴模樣示人，演出有心理疾病的崩潰病患，因受不了心中壓力而跳樓自殺，引發後續哥哥山姆克拉弗林的一連串的心計遊戲。《操控》講述一名埋首工作的心理醫生菲利浦（凱西艾佛列克飾），在他的病患跳樓自殺後，生活陷入混亂，職業生涯也面臨挑戰。此時，這名自殺病患的哥哥詹姆斯（山姆克拉弗林飾）意外地登門到訪，在一頓善意的晚餐過後，菲利浦卻發覺詹姆斯開始與妻子（蜜雪兒摩納漢飾）及女兒（英迪雅艾斯利飾）之間皆展開過從甚密的關係，究竟這一切是他預設好的控制遊戲？還是別有用心的精心佈局？《操控》5月7日全台上映。☆珍惜生命，自殺不能解決問題，生命一定可以找到出路。若須諮商或相關協助，可撥衛福部專線：安心專線：1925、生命線專線：1995或張老師服務專線：1980。☆      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/29,（贈票）男神黑化爽吃「母女丼」！ 影帝《操控》慘遭戴綠帽,山姆克拉弗林（左）在《操控》情挑蜜雪兒摩納漢（右）。（威視提供）〔娛樂頻道／綜合報導〕心理驚悚片《操控》由《危機倒數》金獎製作團隊打造，集結奧斯卡影帝凱西艾佛列克攜手蜜雪兒摩納漢、「英倫男神」山姆克萊弗林，好萊塢三大實力派卡司同台飆戲。山姆克拉弗林更一反深情形象再創演技高峰，變身腹黑渣男，在片中大吃「母女丼」，讓凱西艾佛列克慘戴綠帽。山姆克拉弗林（左）在《操控》中也勾上英迪雅艾斯利飾演的女兒。（威視提供）影帝凱西艾佛列克在《操控》再現精湛演技。（威視提供）劇情敘述一名埋首工作的心理醫生菲利浦（凱西艾佛列克 飾），在他的病患跳樓輕生後，生活陷入混亂，職業生涯也面臨挑戰。此時，這名輕生病患的哥哥詹姆士（山姆克拉弗林 飾）意外地登門到訪，在一頓善意的晚餐過後，菲利浦卻發覺詹姆士開始與妻子（蜜雪兒摩納漢 飾）及女兒（英迪雅艾斯利 飾）之間皆展開過從甚密的關係，究竟這一切是他預設好的控制遊戲？還是別有用心的精心佈局…？請繼續往下閱讀...電影將於5月7日全台上映。自由時報娛樂頻道將送出《操控》首三日交換券，詳情請見自由娛樂頻道臉書粉絲團。☆自由電子報提醒您，飲酒過量，有害健康☆☆自由電子報關心您︰自殺不能解決問題，勇敢求救並非弱者，社會處處有溫暖，一定能度過難關。☆相關影音：（影片取自YouTube，如遭移除敬請見諒）      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/28,奧斯卡圓滿落幕 幕後英雄曝光,〔記者方惠宗／台北報導〕第93屆奧斯卡頒獎典禮圓滿落幕，負責綠坊休息室（Greenroom）的設計及招待工作的勞力士（Rolex）堪稱幕後英雄。2021年綠坊休息室由勞力士主持及設計。（Rolex提供）勞力士自2017年擔任美國電影藝術與科學學院專用鐘錶及奧斯卡金像獎榮譽贊助商，並於2016年起負責綠坊休息室的設計及招待工作，讓奧斯卡金像獎的頒獎嘉賓及特邀來賓在上台前於此稍作休息。請繼續往下閱讀...綠坊休息室能讓奧斯卡的頒獎嘉賓及特邀來賓，在上台前於此稍作休息。（Rolex提供）綠坊休息室的主題及裝潢每年皆有變化，今年設於舉行頒獎典禮的洛杉磯聯合車站，於車站側翼的拱形天花板下設計私人空間，讓賓客在放鬆之際亦能保持社交距離。牆壁掛上飾有聯合車站圖案的布料，更打造以綠葉構成的「綠色牆壁」，同時展出一系列向電影傑作致敬的照片及影片。勞力士與電影藝術有深厚淵緣，不但曾於多部經典電影中亮相，更藉著「勞力士創藝推薦資助計劃」支持年輕電影製作人。值得注意的是，許多電影中出現的勞力士腕錶並非置入式廣告；品牌表示「勞力士從不涉足此類市場行銷活動；這皆是導演的個人選擇」，藉由腕錶刻劃角色性格。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
2021/04/28,尹汝貞一家基因超強！妹妹竟是LG首位女性CEO,演員尹汝貞以《夢想之地》成為南韓首位拿下奧斯卡最佳女配角獎的女星。（路透社）〔即時新聞／綜合報導〕演員尹汝貞以《夢想之地》成為南韓首位拿下奧斯卡最佳女配角獎的女星，讓南韓舉國歡慶。近日有網友挖出韓媒《woman.chosun》過去採訪尹汝貞的妹妹尹汝順（윤여순）的報導，發現她竟是LG首位女性CEO，讓粉絲們忍不住驚呼這家人的基因實在太厲害。比尹汝貞小8歲的尹汝順是家中么女，曾赴美國愛荷華州大學攻讀博士學位，40歲回國後被挖角進LG，成為集團裡第一位女性職員，2010年更當上LG集團的首位女性CEO，備受重用。請繼續往下閱讀...尹汝順在受訪時表示，自己曾是「不愉快的外星人」，回憶當時女性CEO少之又少，她一上任後就收到17家女性雜誌的採訪邀請，所有的人都關注著她的一舉一動。去年，她出版自傳《優雅奪冠的女人》，暢談女性在職場上受到的歧視與困境、積極為女性發聲，是南韓知名的「女力」代表。      不用抽 不用搶 現在用APP看新聞 保證天天中獎    點我下載APP    按我看活動辦法,自由時報
