publish_date,title,content,press
2017-03-05,相機包 星味趴趴走,森星演繹Mercer系列包款，穿出都會悠閒風格。                       歌手凡妮莎威廉斯的女兒Jillian Hervey詮釋2017春季系列Mercer包。                    森星演繹Mercer系列包款，穿出都會悠閒風格。                                    MICHAEL KORS（MK）的The Walk街拍時尚系列進行到第三波，找來當紅的日本模特兒森星，為她個人訂製的Scout皮質相機包上面還寫個「星」字，衝突趣味、個性獨特。日義混血的森星（Hikari Mori），姊姊森泉是日本藝能界的名媛，她們的祖母是日本時尚大師森英惠，母親年輕時也曾是模特兒，森星在近年迅速竄起，參與許多品牌時尚活動，這次為The Walk系列拍攝照片，和曾被提名奧斯卡女配角的海莉史坦菲德（Hailee Steinfeld）、「Lion Babe」樂團主唱Jillian Hervey，以及模特兒凱莉羅巴克（Kelly Rohrbach），一起展現街拍時尚。這次主打的是MK旗下MICHAEL Michael Kors系列的2017春季系列Mercer包款，包括Mercer Tote、Mercer Duffle和Mercer Crossbody各款交替混搭，並由倫敦插畫家Daisy Emerson彩繪姓名插圖，森星的Scout相機包上的「星」字就是這麼來的；此系列The Walk在加州洛杉磯取景，由知名街拍攝影師Tommy Ton掌鏡，傳達加州陽光的輕鬆寫意。,聯合報
2017-03-05,小布沒去奧斯卡 宅著當雕工,凱文寇斯納（中右）否認因「關鍵少數」中的演出未入圍，拒絕出席奧斯卡頒獎。                       布萊德彼特缺席奧斯卡頒獎另有原因。                       愛黛兒出席葛萊美頒獎典禮的綠色禮服被網友嘲笑。                    布萊德彼特缺席奧斯卡頒獎另有原因。                                    「月光下的藍色男孩」在一片混亂中拿下奧斯卡最佳影片，掛名監製之一的布萊德彼特卻沒有出席頒獎，他並非為了怕被逼問與安琪莉娜裘莉的離婚進度，而是另有自己的神祕大計畫。根據「好萊塢報導」，布萊德彼特這陣子都在英籍藝術家湯瑪斯豪瑟高的工作室中，製作一件雕塑品，沒有人知道這作品的創作靈感來源或材質，布萊德彼特也保密不公開，顯然所有粉絲還得耐心等待。布萊德去年主演的「同盟鶼鰈」反應普通，在奧斯卡上的成績亦不理想，他也沒有特別的動力出席頒獎。反倒是入圍最佳影片等大獎的「關鍵少數」，3位女主角都現身奧斯卡頒獎，獨缺戲分最重的男性要角凱文寇斯納，「OK！」雜誌報導凱文也是主辦單位力邀的對象，他卻因自己的演出未獲獎項提名選擇缺席，不管製作單位釋出「招待全家免費享用比佛利山四季飯店Spa」利多，仍然拒絕參與。他的宣傳人員已經否認。就算出席頒獎典禮，仍然會有不開心的事。本屆葛萊美獎大贏家愛黛兒被毒舌網友譏諷：「她穿著綠色禮服，活像『史瑞克』系列的費歐娜變成妖怪的模樣。」她則反嗆：「老娘才他X的不管他們怎麼想，這是紀梵希的訂製服，我已經每天健身兩次，就為了能塞進這套禮服，它真的很緊。我雖然是個大尺碼的女性，也很享受美食，但已經常常在運動了。」,聯合報
2017-03-05,2017 2╱26～3╱4 一周大事,國內新聞：2月27日：文化部長鄭麗君表示，為避免社會對立，在轉型修法未完成前，未來中正紀念堂每年2月28日閉館一天。3月1日：監察院有11席監委缺額待補齊，總統府公布提名名單，包括總統府前秘書長陳師孟、前立委劉文雄、趙永清、瓦歷斯．貝林、僑務委員會副委員長田秋堇等人。2日：行政院表示，將修改兩岸人民關係條例，退將或政務官赴中國大陸將管制至少3年，若違反或損及國家尊嚴，最重可追回全部月退俸。3日：世新大學與中國大陸交流時，簽署「研修承諾書」，保證陸生不從事「一中一台」等政治活動惹議，教育部初步清查包括中華大學、中原大學、朝陽科大、靜宜大學、清大、世新等至少6所學校有簽署類似文件。國外新聞：28日：第89屆奧斯卡金像獎頒獎發生史上最大烏龍，最佳影片起初錯頒給「樂來越愛你」，隨即發現出錯，改由「月光下的藍色男孩」獲獎。3月2日：美國總統川普發表首場國會演說，鏡頭前只見冷靜沉著，幾乎逐字照稿演說的川普，過去動輒脫稿暴走的川普不見了。3日：馬來西亞當局表示，唯一因金正男機場遇刺案被捕的北韓嫌犯，將被驅逐出境。此時大馬突然宣布，取消給予北韓的免簽證待遇。,聯合報
2017-03-04,吳欣芷插畫作品〈孤寂〉,吳欣芷插畫作品〈孤寂〉「插畫界奧斯卡歡慶50周年—─波隆納世界插畫大展」於華山1914文創園區 紅磚六合院西5館展至4月26日。                    吳欣芷插畫作品〈孤寂〉「插畫界奧斯卡歡慶50周年—─波隆納世界插畫大展」於華山1914文創園區 紅磚六合院西5館展至4月26日。                                    吳欣芷插畫作品〈孤寂〉「插畫界奧斯卡歡慶50周年—─波隆納世界插畫大展」於華山1914文創園區 紅磚六合院西5館展至4月26日。,聯合報
2017-03-04,男星酷帥必備 表情更添丰采,男星傑瑞米雷納配戴蕭邦表出席本屆奧斯卡頒獎典禮。                       達米恩查澤雷配戴積家超薄大師系列腕表玫瑰金款勇奪第89屆奧斯卡最佳導演獎。                       休傑克曼配戴萬寶龍TimeWalker時光行者系列兩地時間腕表出席電影「羅根」首映會。                    達米恩查澤雷配戴積家超薄大師系列腕表玫瑰金款勇奪第89屆奧斯卡最佳導演獎。                                    好萊塢男星征戰各電影首映會或頒獎典禮的紅毯，除了襯托挺拔外型的正裝，若能再搭配一只好表，更能為「衣」Q加分。不妨來看看最近從奧斯卡盛會、到台灣的電影首映會，各男星如何展現正裝「表」情。本屆奧斯卡頒獎典禮甫落幕，得獎結果創下不少紀錄。其中，「樂來越愛你」的導演達米恩查澤雷（Damien Chazelle）以該片拿下最佳導演獎，成為奧斯卡史上最年輕得獎導演。在此之前，他已獲今年美國導演工會獎（DGA）頒發最佳導演獎，才華洋溢令人稱道。奧斯卡頒獎當天，達米恩配戴積家（Jaeger Le-Coultre）的Master Grande Ultra Thin Small Second超薄大師系列腕表，與手上的小金人相輝映。達米恩與積家結緣可以回溯至去年威尼斯影展，積家是威尼斯影展的合作夥伴，達米恩去年隨「樂來越愛你」參展時，也佩戴積家超薄大師系列月相表出席開幕式。曾主持過奧斯卡頒獎典禮的「金鋼狼」休傑克曼（Hugh Jackman），今年剛好在頒獎典禮期間，為新片「羅根」訪台造勢。身為萬寶龍（Montlbanc）代言人的他，自是善盡職責、表不離身。首映會當天他佩戴萬寶龍TimeWalker時光行者系列兩地時間表出席，與灰色西裝相得益彰，帥氣十足。「鷹眼」傑瑞米雷納(Jeremy Renner) 今年參與演出的「異星入境」，今年獲奧斯卡八項提名，他當天亦應邀出席。傑瑞米當天選擇佩戴蕭邦（Chopard）的L.U.C 1937 Classic timepiece精鋼腕表，銀灰色表盤搭配黑色皮表帶，巧襯托他一身黑白色調的西裝，搶眼奪目。,聯合報
2017-03-04,奧斯卡烏龍元兇 會計師想紅惹禍,達米恩查澤雷(左)與巴瑞傑金斯合體接受訪問，交情未受影響。                       布萊恩庫利南被傳想爭取在奧斯卡頒獎典禮上露臉，非常想紅。                    達米恩查澤雷(左)與巴瑞傑金斯合體接受訪問，交情未受影響。                                    闖下奧斯卡頒錯最佳影片大禍的會計師布萊恩庫利南被踢爆原來超想紅，不僅在典禮進行中，不停在推特發布自己和巨星們的合照，更曾與典禮製作人討論，是否可讓他和同事瑪莎上台與主持人吉米金莫有互動。資誠會計師事務所承認布萊恩有與製作人協商，卻否認他爭取在典禮上亮相。每年奧斯卡頒獎都有會計師拿著皮箱、顯示得獎名單被妥善收藏不會「早洩」的段落，會計師們除了配合演出，最主要工作就是確保正確的得獎名單交到頒獎人手上。今年接下任務的布萊恩庫利南與瑪莎魯易茲有負所託，導致奧斯卡史上最大烏龍發生，成為眾矢之的，更傳出由於網友發出死亡威脅，兩人身旁現都有保鑣維護安全。不過「綜藝報」報導，布萊恩恐怕怪不了別人，他太忙著分享明星光環，心裡只在乎自己出風頭，對於任務過度輕忽，他甚至想要藉此機會登上頒獎典禮舞台，把電影圈年度盛事當成個人秀場。資誠會計師事務所則解釋：去年頒獎、主持人克里斯洛克讓3個亞裔小孩扮成會計師上台，還開了很不得體的玩笑，招來亞裔高分貝抨擊，資誠也連帶受累，為免類似情況再發生，布萊恩有職責先和製作人溝通，但他沒有藉機爭取亮相。「樂來越愛你」和「月光下的藍色男孩」雖是此意外的大苦主，由於彼此以禮相待，反而贏得各方好感，化危機為轉機，都成為贏家。兩片導演達米恩查澤雷與巴瑞傑金斯合體接受「綜藝報」訪問，表示早先已透過對方的作品，對彼此非常欣賞，此次意外不影響交情，都為對方傑出的表現喝采。,聯合報
2017-03-03,BVLGARI 回歸義式熱情,凱特溫斯蕾配戴BVLGARI Heritage典藏骨董系列黃K金鑲鑽骨董晚宴包，出席2007年奧斯卡。                       Heritage典藏骨董系列黃K金鑲鑽骨董晚宴包，創作時間約1978年。                       Heritage典藏骨董系列彩色寶石骨董手鍊腕表，創作時間約1965年。                    Heritage典藏骨董系列黃K金鑲鑽骨董晚宴包，創作時間約1978年。                                    再精采的旅程最終都要返家，對源自義大利的寶格麗（BVLGARI）來說也是如此，130多年的珠寶旅程，經歷無數風格文化，最終也最重要的精髓還是回歸於故鄉─義大利。將於3月9日～11日舉辦的「The Magnificent Inspirations華彩之源」年度頂級珠寶展，便是一場溯源義大利、古羅馬精髓與品牌重要DNA的盛宴，此次展覽不僅是全球首展、規格空前，屆時還有3大系列近百件珠寶腕表，以及娜歐蜜華茲與凱特溫斯蕾曾配戴的多件珍貴骨董珠寶展出。寶格麗將創始地義大利視為繆思，並從羅馬豐富的歷史文化擷取靈感，無論是羅馬帝國時期卡拉卡拉浴場的馬賽克、古希臘和羅馬神話中的蛇形圖騰、文藝復興時期的義式幾何庭園、到古羅馬穹頂建築與錢幣等，都幻化為寶格麗珠寶創作細節，注入獨有的義式熱情生命態度與絕代風華。「The Magnificent Inspirations華彩之源」頂級珠寶展，將義大利靈感薈萃出三大系列：大膽奔放的義式美學系列 (Italian Extravaganza)、浪漫迷人的地中海伊甸園系列 (Mediterranean Eden)以及神話般的羅馬傳奇系列 (Roman Heritage)，讓人在蔚藍的地中海、粉紅的羅馬夕陽、金黃的古老年代氛圍中，感受到寶格麗獨一無二的義式風格。寶格麗在台深耕多年，深受貴婦藏家喜愛，去年業績格外亮眼，今年的年度頂級珠寶展，不僅成為全球首場，規格比照義大利總部等級，所有陳設素材甚至是工作人員都從義大利專程運來台灣，而為了VIP貴客，除了在台重現難得的「Gem Table」課程，還請來東京銀座獲米其林一星的寶格麗餐廳主廚料理晚宴，從視覺到味覺都豐富精彩。,聯合報
2017-03-03,「羅根」：結束與重生,這是一個角色的終點，卻又似是另一個篇章的啟始。我們不得不佩服這些漫畫角色與超級英雄的操作產製，有一條線在拍攝著年輕時候的X戰警如何結盟又分裂對抗；另一條卻已經拍到英雄末路的日暮西山，還不忘點燃下一個世代的延續火種。「羅根」雖然拍的是未來，但整體來說反倒有種置之死地而後生的淒美，不只是休傑克曼演繹此角多年的滄桑，還包括整個電影風格的反璞歸真，竟意想不到地轉變成一種難以想像的古典之感。或許是導演詹姆斯曼高德把上一部「金剛狼：武士之戰」實在拍得太糟，這一回，他反而完全推翻這個系列原有的既定樣貌，削去雜蕪的敘事支線，不強調變種特異功能的視效現代感，讓整個電影的節奏放慢，向西部片借來類型精神。雖然片中刻意頻頻提到1953年的西部片經典「原野奇俠」，但故事裡的羅根，卻是像極了克林伊斯威特的奧斯卡得獎作「殺無赦」，一個槍法退步、打算退隱的牛仔，不得不被激得重出江湖，找回他的本性。金剛狼的本性真的就只有暴力與殺戮嗎？當然不是。透過新一代變種人蘿拉的出現，加上X教授的言猶在耳，羅根像是見到一面鏡子，他的過去、現在、未來，彷彿瞬間交錯混淆。一直以「孤獨」做為標記的金剛狼，其實渴望的始終是家的歸屬，「羅根」不僅放大了這個做為影片重點，還讓它成為角色終結的圓滿句點，並且生生不息。變種人看似優越，卻是少數，先被人類排擠，甚至還被利用傷害。從這個角度來看，整個「Ｘ戰警」系列，都可以看成對任何弱勢族群的隱喻；很顯然下一代Ｘ戰警將會再起，蘿拉的故事也勢必被繼續說下去。沒有飛天遁地，也沒有科幻奇觀，只有黃沙滾滾、（馬）車陣奔馳，和宛如一家三代的亡命之旅；電影裡殺得血腥見骨，亦彷彿回到最直接簡單的暴力美學，「羅根」這個完結篇，選擇讓英雄借用西部片的榮光告別觀眾。休傑克曼的每一場戲都像在準備向觀眾道別般充滿傷感氣氛，對應的是黛芙妮金飾演的女孩蘿拉，反之像是每個細胞都充滿憤怒的爆發能量。原來，這是一場大銀幕裡的英雄世代交棒，續集有望之餘，骨子裡的精神其實是很老派的。,聯合報
2017-03-03,情斷裘莉 小布找安妮絲頓討溫柔,布萊德彼特（左）被傳與前妻珍妮佛安妮絲頓恢復聯絡。                    布萊德彼特（左）被傳與前妻珍妮佛安妮絲頓恢復聯絡。                                    布萊德彼特與安琪莉娜裘莉離婚尚未正式生效，他與首任前妻珍妮佛安妮絲頓已經又恢復聯絡，不時互傳簡訊關心。儘管如此，兩人並未舊情復燃，珍妮佛現任丈夫賈斯汀賽洛也還沒感到威脅，不擔心妻子變心。以往小布和裘莉是星光大道紅毯上的最強夫妻，永遠是鎂光燈焦點，然而離婚風波後再難同台。既然與裘莉的濃情蜜意已成過去，小布就不再迴避珍妮佛安妮絲頓，已經再度與她取得連繫。不過「時人」報導，兩人就是普通朋友般的互動，外界不必想太多。珍妮佛現在與賈斯汀賽洛有自己的生活，賈斯汀也知道她只是對前夫表現友善的態度，並不需要吃醋。高知名度藝人的感情發展總是受矚目，近日剛分手的凱蒂佩芮與奧蘭多布魯，則被指對這段戀情都沒有太認真，都只是想要享受熱戀美好，並未期待開花結果，因此一拍兩散也是遲早的事。英國「每日郵報」報導奧蘭多在奧斯卡頒獎的派對活動上，與主辦單位高層的女兒坐在一起，有說有笑，互動親密，懷疑他有了新的感情遊戲目標。,聯合報
2017-03-02,艾瑪華森小露性感 願意為戲全裸,艾瑪華森首度拍攝性感大尺度雜誌照。                    艾瑪華森首度拍攝性感大尺度雜誌照。                                    小女孩長大了！在萬千觀眾眼前成長的艾瑪華森，於3月號「浮華世界」雜誌挑戰尺度極限，露出豐滿上圍，卻巧妙遮掩不露點。她再次強調如果角色需要，並不介意裸體，可是接戲很重視要傳達給觀眾的理念，會不會得到獎項肯定，反而不是最重要的考量。艾瑪華森在即將推出的迪士尼大片「美女與野獸」中扮演美女貝兒，符合她知性典雅形象，然而「浮華世界」雜誌內頁的照片中，她的胸部曲線幾乎毫不保留呈現，娃娃臉的天使面孔和成熟豐滿的魔鬼身材，讓男人看了都要失控變成野獸！她對於自己的角色向來很有主見，揚威奧斯卡的「樂來越愛你」最早洽談她演女主角，她卻選擇了「美女與野獸」而推掉「樂」片，認為貝兒更適合自己。對於演出尺度，艾瑪也早有定見，她表示若是「巴黎最後探戈」名導貝托魯奇提出邀約，她願意裸身入鏡，但絕不會為了誘惑任何人或是炒話題。這一次為雜誌拍的照片，她不覺得特別性感：「什麼叫性感？我把我的胸部露出來又穿了短裙，看看我的身材如何，是這樣嗎？並不是，我的觀念中露得愈少，觀眾想像空間愈多，才愈性感。」,聯合報
