publish_date,title,content,press
2013-03-02,李安說哈囉 瑪丹娜臭臉甩頭,李安（中）。                       李安（左）28歲年輕時的模樣，網友讚帥氣。                    李安（中）。                                    西洋流行樂天后瑪丹娜傳出對奧斯卡最佳導演李安大不敬，即將成為全球華人的公敵！英國「每日郵報」昨天披露，奧斯卡典禮舉行前幾天在加州比佛利山舉辦的一場派對上，李奧納多狄卡皮歐、安海瑟薇、布萊德利庫柏、珍妮佛安妮絲頓等好萊塢巨星齊聚一堂，現場氣氛融洽。李安正好和娜姊站對面，基於紳士風度，禮貌性開口打招呼。不料，娜姊的回應竟然是：「我沒興趣」。李大導很有風度地再度開口，娜姊竟然直接轉身離開。目睹事件經過的英國影人驚呼：「真是太沒禮貌了！所有人都想知道她到底哪根筋不對勁。」瑪丹娜的幕僚辯稱，娜姊絕對沒有對李大導不禮貌，「如果有人感覺被冒犯，娜姊也不是故意的。」幕僚還說，娜姊不但沒有掉頭就走，還邀請李安參加奧斯卡結束後她自辦的派對。「少年PI的奇幻漂流」風光拿獎後，多家戲院加場上映，板橋秀泰影城正式推出「少年PI」全景聲版本，是最接近導演李安最原始想法的版本，影廳內備有天空聲道及全環繞多聲道，能讓影迷上下左右都被聲音包圍，如置身電影裡。「愛‧慕」鋼琴師 今來台演奏最佳影片「雨果出任務」沾小金人的光，即起在台重映。另外，曾在本屆奧斯卡最佳外語片「愛‧慕」裡參與演出的法國鋼琴師薩洛，將於今天來台舉行演奏會。奧斯卡最佳外語片「愛‧慕」描述退休音樂教師夫妻，優雅面對人生最終章的故事，票房也告捷，德、法國票房逼近3億台幣，美國累積1.5億台幣，還被英國影評網Cine-Vue譽為「有史以來最偉大愛情電影」，台灣將於3月8日上映。「亞果出任務」3大影城再播映「亞果出任務」去年10月就在台上映，早已下片，不過鍍金後聲勢再起，華納兄弟公司安排該片即起在台北信義威秀、新竹大遠百威秀與高雄大遠百威秀3家影城重上，以饗向隅觀眾。,聯合報
2013-03-02,李安住過的客房 影迷搶入住,悠活麗緻度假村總經理劉秀美去年收到李安寄給她的救生瓶，以為是紀念品，打開發現裡頭的小紙船，竟是首映會邀請卡。                    悠活麗緻度假村總經理劉秀美去年收到李安寄給她的救生瓶，以為是紀念品，打開發現裡頭的小紙船，竟是首映會邀請卡。                                    李安執導「少年PI的奇幻漂流」在奧斯卡奪下4項大獎，不僅片中入鏡的墾丁白砂灣和滿州白榕園爆紅，拍片期間劇組下榻的悠活麗緻度假村人氣竄升，最近有不少影迷訂房，還有人指名要訂李安住過的客房。悠活總經理劉秀美說，李安前年10月帶隊「視察」，劇組人員住宿悠活一個多月，她請主廚準備以洋蔥等在地食材入味的地方風味餐，試吃時李安嘴角微揚，劉秀美說：「那一刻，我知道李安很滿意」。「你們是李安拍片時下榻的那家度假村？」劉秀美說，連日來悠活度假村頻頻接到影迷訂房電話，還有影迷指定要住李安全過的客房。劉秀美說，去年收到李安寄來片中的救生瓶道具，原以為是李安送她的紀念品，打開後驚喜發現，裡頭有艘仿片中小艇的小紙船，竟是首映會邀請卡，貼心又讓人驚喜，未來也會飯店中展示，與遊客分享。,聯合報
2013-03-02,好萊塢大膽西進？,李安第二次勇奪奧斯卡最佳導演獎，全球華人為之振奮。有美國媒體透露出不爽的情緒。次日各網站與平面媒體，李導演得獎照片不甚顯著或付闕，Yahoo網頁就不登李安的照片。有人說，這次的導演獎是一次不可置信的顛覆（upset），大導演史蒂芬史匹柏不如李安優秀嗎？史大導演在美國電影界成就非凡。這次以「林肯」一片入圍最佳導演，他曾因「辛德勒名單」等片得過大獎。奧斯卡不是運動比賽，得獎人不代表比其他入圍者優秀。說「優秀」與否的話，就帶點意氣了。頒獎前，許多美國「電影專家」預測，史蒂芬史匹柏的得獎機率為百分之八十，李安只有百分之十八點多，其他三位陪榜而已。結果專家們跌破眼鏡，很沒面子。八十五年來，奧斯卡以推廣好萊塢影片為目的，頒獎典禮是場嘉年華會。美國電影在全世界受歡迎，俊男美女大明星們大家耳熟能詳，奧斯卡頒獎辦得成功，是年度世界性的盛事。結果由華裔導演掌舵的「少年PI的奇幻漂流」，在本屆獲四獎，小金人的數目最多，的確有幾分顛覆的意味。然而奧斯卡能歷經長年不衰，正因為它有大海能容百川的氣度，過去也曾頒大獎給非西方的故事。如一九八七年的「末代皇帝」，九項入圍，囊括九座大獎。如果器小易盈地只頒獎給自家人，奧斯卡早就壽終正寢。抱怨李安得獎的只是那些寫評論的美國名嘴和作家吧！我一直認為如果李安的主要對手是史蒂芬史匹柏的話，他得最佳導演獎的機率不低，「少年PI」獲最佳影片的機會一直不看好。奧斯卡的入圍名單由影藝學院決定，然後影藝學院的諸會員，看畢所有入圍的片子之後投票，以票數決定優勝者。影藝學院會員約五、六千人，多半是美國電影界不同崗位的專業人員。坎城、柏林等電影節，是由七到九位評審委員討論決定給獎。奧斯卡的會員投票制度，具專業性，比一般電影節更有群眾代表性和公平性。看電影是一場感性的旅程，想來影藝學院的會員看完了入圍影片，雖然「林肯」的卡司超強，場面驚人，多數會員與我有同感，覺得「少年PI」比「林肯」好看。依照往例，奧斯卡喜歡頒最佳影片獎給「政治正確」的大片。「少年PI」是印度少年歷險記，他在墨西哥獲救，又落籍加拿大，這和美利堅合眾國有什麼關係？史蒂芬史匹柏走保守路線，「林肯」的題材當然最正，沒想到半途殺出「亞果出任務」，講拯救美國人質的故事，宣揚美國立場，劇情緊湊，政治上既正確又貼切，引得會員投票贊同，「林肯」在最佳影片的競爭中敗給「亞果」。李安的創意獨特，膽識驚人。「少年PI」取材自暢銷小說，主戲只在一人一虎，難度高，三Ｄ攝影精美，屢有突破，觀眾為之耳目一新。他將一部非美國主流電影，憑實力闖入主流還奪得大獎。又開風氣之先，創出具「國際視野」的片種。「少年PI」的美國票房約九千萬美元，在全球其他地區累計票房超過五億美元，其中以亞洲的收益最多，中國大陸的票房尤其驚人。全球經濟版圖的變化迅速，日後的電影消費群在哪裡？好萊塢電影工廠的產品精緻，但庸俗是其致命傷，所缺的正是創意。好萊塢的眾老闆門檻最精，正引頸西望太平洋彼岸，說著許信良的老臺詞：「大膽西進吧！」（作者為電影導演）,聯合報
2013-03-01,"艾曼紐麗娃
86歲生日慶功宴",開心切蛋糕 奧斯卡最佳外語片「愛‧慕」，獲獎當晚在好萊塢慶功，同時慶祝女主角艾曼紐麗娃86歲生日，讓她超開心。                    開心切蛋糕 奧斯卡最佳外語片「愛‧慕」，獲獎當晚在好萊塢慶功，同時慶祝女主角艾曼紐麗娃86歲生日，讓她超開心。                                    奧斯卡最佳外語片「愛‧慕」，獲獎當晚在好萊塢慶功，同時慶祝女主角艾曼紐麗娃86歲生日，讓她超開心。「愛‧慕」慶功宴分頭進行，一是德國製作公司慶功宴，一是奧地利慶功生日宴，導演麥可漢內克與艾曼紐麗娃都選擇後者，大家一起切玫瑰蛋糕，十分熱鬧。麗娃片中演退休音樂教師，雖未獲奧斯卡影后，但已獲歐洲電影獎、英國奧斯卡及法國凱撒獎等10座影后大獎。,聯合報
2013-03-01,作者的風格與執迷 ─ 評「決殺令」,「決殺令」劇照。                    「決殺令」劇照。                                    昆丁塔倫提諾是個才華橫溢的作者型導演，他的劇本對白一向睿智犀利，常能讓演員透過他形象鮮明的角色發光發熱。也因風格特立，熱愛揮灑暴力的暢快淋漓，所以觀眾對他的電影大概也是非黑即白、愛恨分明。法國導演尚雷諾曾說：「一個導演終其一生只拍一部片，其他都是它的註腳或變奏而已。」若以這個作者標準來看，塔倫提諾確實符合。他的電影始終以「復仇」為主題，而且總是以牙還牙的暴力宣洩。剛在奧斯卡奪下兩獎的「決殺令」，讓克里斯多夫沃茲飾演的牙醫「舒華茲」，與傑米福克斯扮的黑奴「決哥」組成賞金獵人組合，前半段聯手追殺曾凌虐決哥的惡徒賺錢；後半段前進李奧納多狄卡皮歐的莊園，表面談生意，其實要奪回決哥的黑奴妻子。從殺手集團、冷血納粹，拍到這回的種族議題，塔倫提諾越來越像在走鋼索，專挑最易招來爭議的題材下手。「決殺令」時序設在美國南北戰爭前兩年，黑白衝突一觸即發。決哥一角，彷彿像是以一人之姿抵擋整個時代的黑奴版「超級英雄」，李奧納多則是狂傲優越至極的白人富二代，至於舒華茲則以德國人的身份，扮演著象徵自由主義的旁觀者。塔倫提諾簡直就是刻意放大黑白衝突裡最醜惡的一面，尤其當黑人家僕山繆傑克森高高在上地幫著白人僱主譏諷、欺負黑奴之際，大概已是「決殺令」挑釁這爭議題材的最後底限。對照於史蒂芬史匹柏像個資優生般拍出政治正確的「林肯」，塔倫提諾根本就是個讓人傷透腦筋的叛逆少年。如同片中各種跨類型音樂的跳躍呈現，「決殺令」仍擁有塔倫提諾的風格註腳：大量令人拍案叫絕的耍嘴皮對白、血肉橫飛的瘋癲殺戮，以及最終只求大快人心的親痛仇快。若要嚴格檢視，相較於前作「惡棍特工」，從結構安排到人物設計，「決殺令」都有模式重複的影子，看不見太多驚喜。從過去耍小聰明的類型嘲諷「黑色追緝令」、吸納東方風情的「追殺比爾」，再到這兩部近作，即使都維持著一定的高水平，但我仍期待下一部脫胎換骨的塔倫提諾作品出現。,聯合報
2013-03-01,劇組慶功宴 小班偷刮幸運鬍,班艾佛列克頒獎結束後，悄悄刮掉大鬍子。                    班艾佛列克頒獎結束後，悄悄刮掉大鬍子。                                    奧斯卡獎曲終人散，場外的漏網鏡頭絲毫不比場內遜色。擔任頒獎人的「哈利波特」主角丹尼爾雷德克里夫，要求慶功趴的DJ播放搖滾樂團Kinks的歌曲，竟然遭拒！以「南方野獸樂園」入圍最佳女主角的9歲童星葵文贊瓦莉絲，跟著一票大人在舞池鬼混到半夜12點半，才依依不捨離開。班艾佛列克則是在劇組人員享用慶功宴時，悄悄地在盥洗室門外的走道將留了許久的幸運鬍鬚刮乾淨。「亞果出任務」的共同製片人喬治柯隆尼，在女伴史黛西梳妝時跑去打籃球。快出場前，史黛西看見渾身大汗的喬治柯隆尼走過身邊。5分鐘後，喬治柯隆尼已經全身燕尾服行頭就緒。史黛西驚嘆：「這真是太神奇了！」,聯合報
2013-03-01,少年ＰＩ 再度奇幻漂流 在台一票難求,李安奧斯卡鍍金，「少年PI的奇幻漂流」票房持續發燒。                       麥特戴蒙。                    李安奧斯卡鍍金，「少年PI的奇幻漂流」票房持續發燒。                                    李安奧斯卡二度鍍金，引爆全民狂潮，上映3個多月的「少年PI的奇幻漂流」重新回溫上映，幾乎一票難求，戲院接到許多詢問「少年PI」的場次及訂位電話，而奪最佳影片的「亞果出任務」今起在台重映，未來也將出DVD，不過較少影迷追蹤，威秀影城公關經理李光爵表示，影迷對「少年PI」的熱度明顯增加。「少年PI」今天起在全台23個戲院加場重映，場次雖無法如當初上映浩大，但仍可望帶動另一股熱潮。而讓珍妮佛勞倫斯一舉登后的「派特的幸福劇本」，戲院要求增加播放廳數，票房顯著成長，一度成單日單廳最高票房冠軍，另外，安海瑟薇拿女配角的「悲慘世界」，靠口碑在上映第2周才成票房冠軍。正當李安仍在評估執導「埃及豔后」的可行性時，其他奧斯卡大獎得主的動態逐漸明朗。小珍妮佛決定先拍完「飢餓遊戲」續集，再拍「X戰警：第1戰」續集，而且戲分必須增加。班艾佛列克表示將執導以FBI通緝要犯柏格為主角的傳記片，男主角是和他一起以「心靈捕手」在好萊塢闖出名號的麥特戴蒙，劇本將由HBO熱門影集「黑道家族」和「海濱帝國」的編劇溫特執筆。小班表示，寫劇本很花時間，所以他可能先拍另一部電影，接著才拍傳記片。眼見麻吉在奧斯卡大放異彩，小麥也沒閒著，和「心靈捕手」導演葛斯范桑合作的「心靈勇氣」獲選為全美去年年度10大佳片，訂於22日在台上映。濃濃的奧斯卡熱潮，稍稍蓋過國片光芒，剛上映的「阿嬤的夢中情人」，安心亞片中五音不全扯嗓唱「山頂的黑狗兄」，或是藍正龍被安心亞姣好身材吸引而流鼻血等逗趣劇情，口碑俱佳卻未能在票房告捷，頗為可惜。,聯合報
2013-03-01,跟著少年PI漂流 白砂灣湧人潮,李安執導的「少年PI的奇幻漂流」奪下奧斯卡4項獎項，昨天適逢228假日，在片中入鏡的墾丁白砂灣湧進不少「朝聖」影迷，沙灘邊有艘和「少年PI」相仿的小艇，影迷直呼：「超有FU的！」；業者說，「少年PI」的觀光效應正在發酵。趁著假日，住台南市的吳雅真偕友人專程開車到墾丁白砂灣，一踏上沙灘望著湛藍的海洋，她開心說：「這裡真得和片中的場景一樣美，讓人流連忘返。」墾丁白砂灣的旅遊業者說，因交通因素，白砂灣的人氣一直不如南灣、小灣，最近人氣明顯提升，不少人就是衝著「少年PI」而來，還包括大陸、歐美地區和日本影迷；建議政府善加運用這股氣勢，做好觀光配套措施。另外，滿州實驗林白榕園為因應「少年PI」熱賣未來帶來的參觀人潮，正研擬不會影響生態的參觀路線、阻隔設施並限制入園人數，7月起受理預約參觀，但也有環保團體表達反對開放立場。,聯合報
2013-03-01,東華授榮譽博士 李安婉拒,二度拿到奧斯卡最佳導演獎的李安，2歲到8歲的童年生活因父親工作的關係在花蓮度過，並就讀花師附小，花蓮教育大學與東華大學合併後，成為東華校友。東華大學想頒發榮譽博士學位給李安，但行事低調的李安，透過助理婉拒。東華大學主任秘書蔡裕源表示，李安的父親李昇民國45年到53年擔任花蓮師範學校校長，李安也在花師附小念了3年的書。花蓮師範學校後改名為花蓮教育大學，並在98年與東華大學合併，因此牽起李安跟東華的緣分。蔡裕源指出，李安的老家就在花崗山附近，民國48年才遷到美崙居住，李昇也一手籌畫東華大學美崙校區的興建，其中一棟「斯中樓」，就是以李昇的字來命名。由於李安目前不願接受東華榮譽博士學位，東華校方轉而希望頒給他榮譽校友的頭銜，目前正積極接洽中。蔡裕源透露，李安的弟弟李崗3月8日將到東華演講。蔡裕源說，半年前東華就多次透過助理與李安接觸，希望能頒發榮譽博士學位給他，但李安不改低調個性，幾次都由助理代為拒絕。,聯合報
2013-03-01,伍華德與大陰謀,伍華德（Bob Woodward）和伯恩斯坦（Carl Bernstein）在1972年「水門案」爆發時才29歲和28歲，是華盛頓郵報的記者。                    伍華德（Bob Woodward）和伯恩斯坦（Carl Bernstein）在1972年「水門案」爆發時才29歲和28歲，是華盛頓郵報的記者。                                    伍華德（Bob Woodward）和伯恩斯坦（Carl Bernstein）在1972年「水門案」爆發時才29歲和28歲，是華盛頓郵報的記者。因為兩人的鍥而不捨，導致總統尼克森在1974年請辭，被視為媒體伸張第四權的典範。兩人後來合著「總統人馬」」（All the President’s Men）詳述事件經過，1976年被改編成同名電影，由勞勃瑞福和達斯汀霍夫曼分別飾演伍華德和伯恩斯坦，中譯為「大陰謀」，1977年獲得最佳男配角在內的4座奧斯卡獎。,聯合報
