2016-03-06,分手變家人 葛妮絲：克里斯就像弟弟,葛妮絲派楚（左）與克里斯馬汀（右）帶著兒女們到迪士尼樂園玩。                    葛妮絲派楚（左）與克里斯馬汀（右）帶著兒女們到迪士尼樂園玩。                                    歐美明星夫妻這一、兩年也有數對仳離，「分手後像家人」的代表莫過於奧斯卡影后葛妮絲派楚與「酷玩」主唱克里斯馬汀。兩人不僅常帶著一雙兒女享受天倫，葛妮絲更在受訪時坦言克里斯像是弟弟，密切的關係未曾改變。葛妮絲派楚與克里斯馬汀結婚12年，生了蘋果、摩西這對姊弟，為免在她們心中造成陰影，決定離婚後不撕破臉、維持和平互動。此後不管周末下午外出逛街，或是假日時去迪士尼樂園坐雲霄飛車，葛妮絲與克里斯都會一起陪著孩子。隨著兩人各自傳出新戀情，現在看待對方就像手足，葛妮絲說道：「他就像我的弟弟，我們之間真的很親近，我們是一個家庭。就算我們再也沒有羅曼蒂克關係，仍然很喜歡一起參與一些活動，好加強彼此間那種家人的向心力。」「把前夫變成兄弟」不見得很簡單，但葛妮絲顯然為自己與克里斯感到驕傲。,聯合報
2016-03-06,桃園搬到花蓮 「為下一代種有機」,蕭旭暘專門種植大豆和稻穀，希望能提供健康的食品給下一代。                    蕭旭暘專門種植大豆和稻穀，希望能提供健康的食品給下一代。                                    在花蓮縣壽豐鄉豐田村從事有機農業的蕭旭暘，重視生態永續發展，農場不但已通過有機認證，生產有機雜糧類為主，有黑豆、黃豆、花生和米等，以取代市面充斥的進口低價基因改造、和飼料等級的雜糧，希望營造好的生長環境，讓自然界生態平衡，下一代能吃對的食物且自給自足。蕭旭暘以才剛得到奧斯卡最佳男主角獎的李奧納多得獎感言為例表示，就連知名演員也提倡環境永續的重要性，自己為了讓家人吃到最自然的食材，從桃園搬到花蓮，專門復育天然有機大豆、雜糧和米，完全自產自銷，希望消費者和他們的下一代，能吃到健康天然有機農產品。他和妻子陳儀玲以手工挑除壞豆，每個豆子大小都一樣，讓買過的客人都稱讚用他們家生產的黃豆所做的豆漿很好喝，也持續訂購。他說，選擇在花蓮縣壽豐鄉豐田村從事有機種植，有兩個原因，首先，在資源和工作機會缺乏下，讓豐田社區長輩有收入來源，支持他們的家計免於陷入困境；第二是由於豐田村在日據時代就種植大豆和雜糧，他也想要復育和復耕天然有機大豆和雜糧。「前人種樹，後人乘涼」蕭旭暘說，我們這一代應該要為下一代著想，應重視氣候異常變遷，造成糧食危機和糧食自主等問題，並為子子孫孫留下安全健康的淨土。,聯合報
2016-03-06,生活秘書（2016.03.06）,星座今日運勢牡羊 有事要說金牛 踏實自在雙子 與人交心巨蟹 家人共度歷史上的今天1899年：可以有效並迅速解除頭痛的藥丸阿斯匹靈，獲准上市。1900年：摩托車發明之父、德國機械工程師戴姆勒去世，享年66歲。1918年：阿里山發生森林大火，連燒3天，珍貴林木損失不貲。1957年：英國殖民地黃金海岸獨立，改名「迦納共和國」。2006年：執導「斷背山」的李安獲奧斯卡最佳導演等多項大獎。2011年：台中市阿拉夜店火災造成9死12傷。初步疑是舞者不慎引起大火釀災。2015年：新北地院判北捷隨機殺人案被告鄭捷4個死刑，褫奪公權終身。,聯合報
