publish_date,title,content,press
2019-03-07,過街老鼠的第二人生,四年前的現在，我們在坦帕洋基史坦貝納紀念球場。那是二〇一五年洋基春訓第二場比賽，五局下半，先發擔任指定打擊的羅德里奎茲（A-Rod）得到保送後，隨著此起彼落噓聲被換下場。走回停車場的路上，我們跟已經換下球衣的羅德里奎茲擦肩而過。看著他回到隔壁無人的練習場，孤單地在一二壘間來回加速跑著。那年他快要四十歲，剛結束因為用藥作弊的一年半禁賽處分，是棒球場內與場外都最被討厭的人。誰也想像不到只過了短短幾年後，羅德里奎茲處境已經截然不同。他於二〇一六球季從洋基退休，先是擔任球隊顧問，再從客座講評開始出現在電視頻道上。起初還是有觀眾對他昔日作為難以釋懷，節目收到不少批評，不過很快大家就發現其實他對比賽有獨到且深入見解，負面留言也漸漸變少。從福斯體育、ABC，再到ESPN，羅德里奎茲由客座變成主軸，財經頻道CNBC甚至還開了新節目請他跨界主持，在單元裡給破產運動員各式理財建議。許多人不知道他從廿六歲就開始場外投資事業，甚至還利用被大聯盟禁賽那一整年，回到大學選修行銷跟投資課程。羅德里奎茲的自由球員最高額合約紀錄一直到今年才被打破，原本地位如日中天，卻因禁藥事件成為過街老鼠。這幾年將球員光環與汙點一併褪下，等到大家再注意到這個人，彷彿又已是閃耀明星。在星光熠熠的金球獎與奧斯卡頒獎典禮，他西裝筆挺與女友珍妮佛羅培茲走在紅毯，儼然是個演藝圈新貴。回顧廿多年球員生涯，他常自嘲說「我是聯盟史上被三振次數第五名」，根據財富雜誌專訪，僅有高中學歷的羅德里奎茲深知選手工作不確定性，再多天賦與努力也不能保證未來。他經常思考在這場遊戲裡如何才不致落敗，持續投資副業與進修課程的動力，都是因此而來。這些未雨綢繆所作的準備，讓他成功調適退役生活──像是投資知識幫助拿到財經節目主持工作，而在社群媒體成功吸引幾百萬粉絲，課堂學到的行銷觀念肯定幫助不少。然而，羅德里奎茲從谷底翻身關鍵還是在二〇一五年。結束從孤單訓練開始的春天，當他重回暌違一年多的球場，立刻用手上球棒證明自己就算不用禁藥，仍然是位值得對手懼怕的好球員。那是他生涯最後一個完整球季，面對球迷排山倒海的噓聲，結果竟然以高齡出賽一百五十一場，留下卅三發全壘打，八十六分打點佳績。光由進攻表現來看，他的卅九歲甚至勝過鈴木一朗同齡時期。倘若沒有這些數字證明，再多道歉也不能換來寬恕。犯錯已成事實，唯有從倒下地方重新站起，像羅德里奎茲一樣，才能替後半輩子人生找到新起點。當然，還需要一個成熟的社會，人們才會互相原諒。（作者為運動文學作家）,聯合報
2019-03-06,鋼鐵人幕後推手 鼓勵學子多發問,奧斯卡科技成就獎得主科技部昨邀請馬萬鈞（右）於台大校史館進行頂尖軟體創意設計及千里馬計畫經驗分享，並與科技部長陳良基（左）現場座談。                    奧斯卡科技成就獎得主科技部昨邀請馬萬鈞（右）於台大校史館進行頂尖軟體創意設計及千里馬計畫經驗分享，並與科技部長陳良基（左）現場座談。                                    首位獲得奧斯卡科學技術成就獎的台灣人馬萬鈞，昨受科技部邀請回台，在台大母校分享申請千里馬計畫開啟他的好萊塢之路。馬萬鈞勉勵年輕學子「多發問」，多接觸前輩、師長，這是他在美國學到最重要的事，「不懂裝懂才是最笨的」。現任Google軟體工程師的馬萬鈞，二〇〇八年自台大資工系畢業，期間先後獲得兩次國科會（現科技部）千里馬補助計畫（博士生及博士後）。科技部長陳良基表示，博士生申請千里馬計畫通過率約七成，博士後研究通過率也有四、五成。他鼓勵年輕人多善用政府資源出國看看，「行萬里路，可以激發更多潛能」，「整個宇宙都是我們遨遊之所在。」馬萬鈞曾協助阿凡達、鋼鐵人3等逾四十部好萊塢電影，打造視覺效果，以「基於球體上的偏振漸層光源」臉部捕捉特寫技術，為電影技術立下里程碑，上月更獲美國奧斯卡金像獎執委單位美國電影藝術與科學學院頒發科學技術成就獎，成為第一個獲此殊榮的台灣人。馬萬鈞分享，「勇於發問」以抓住機會，是他一路能夠受到許多貴人幫助的原因。馬萬鈞說，過程一定會有挫折，在學術界最常見的挫折就是投稿論文沒獲擷取，剛開始會為此感到難過，但久而久之就變成家常便飯，也許失敗是幫助自己成長的動力。陳良基在與馬萬鈞的對談中，詢問馬投身視覺特效領域的契機和台灣相關產業的發展的想法。馬萬鈞建議，影像處理作為近年的熱門產業，各國多已端出租稅補助政策，因此若主政者願意給予資源支持，將能帶來諸多有利幫助。陳良基回應，以台灣的分工，科技部只能從基礎研究來著力，若是稅制上的優惠，是屬於財政部、經濟部權責，應用面則需由文化部做整體規畫，其他部會再做配合。,聯合報
2019-03-04,奧斯卡無人主持,非裔同志男星比利波特穿著「西裝長裙」成為紅毯焦點。                    非裔同志男星比利波特穿著「西裝長裙」成為紅毯焦點。                                    新聞故事：第91屆奧斯卡頒獎典禮上月24日（台灣時間25日）在好萊塢舉行，加拿大華裔女動畫師石之予以中華飲食文化為發想的《包寶寶》（Bao），榮膺奧斯卡最佳動畫短片獎。《包寶寶》是迪士尼皮克斯動畫工作室首次採用女導演執導的動畫短片，以中華美食為主題，實為導演石之予與母親的關係。石之予和監製貝基內曼上台時，鼓勵有古怪創意和想法的人們，「別害怕，把你們的故事講出來，一定會得到共鳴！」雷米馬利克出演《波希米亞狂想曲》獲影帝，主演《真寵》的奧莉薇亞柯爾曼擊敗被看好的葛倫克蘿絲和女神卡卡，爆冷獲獎，首度入圍即冠影后。眾所矚目的最佳電影大獎由探討種族議題的《幸福綠皮書》獲得；墨西哥導演艾方索柯朗執導、以童年回憶改編的《羅馬》獲得最佳導演、最佳攝影獎和最佳外語片；最佳外語片頒獎人致詞時，重申電影來自全球各地，囊括各項文化和語言，諷刺美國總統川普的築牆政策。本屆奧斯卡頒獎典禮，是繼1989年之後，再度出現無人主持的情況；原主持人諧星凱文哈特因反同志爭議而放棄主持棒；少了傳統的主持人搞笑開場，英國搖滾「皇后合唱團」及亞當藍伯特以混曲開場，熱度不遜於主持人說笑，博得滿堂彩。蕾吉娜金恩以《藍色比爾街的沉默》拿下最佳女配角，也是首次入圍即獲獎；馬赫夏拉阿里則以《幸福綠皮書》榮獲最佳男配角。《黑豹》服裝設計師露絲．卡特榮獲最佳服裝設計獎，成為首度入圍和獲得此獎的非裔女性。她致詞時說，漫威呈現首部非裔主角的英雄電影，「透過服裝設計，我們成就一位非洲國王。」最佳動畫長片由《蜘蛛人：新宇宙》獲得；《月事革命》拿下最佳紀錄短片，此片講述印度女性面臨的月事問題，記錄衛生棉資助行動的過程。,聯合報
2019-03-04,史匹柏提案修法：拒絕Netflix報名奧斯卡,史蒂芬史匹柏提議盼奧斯卡獎修法拒絕Netflix電影參加。                       強尼戴普（左）與安柏赫德舊情已逝，目前因為誹謗官司將再度上法院。                    史蒂芬史匹柏提議盼奧斯卡獎修法拒絕Netflix電影參加。                                    Netflix電影「羅馬」在奧斯卡獎徹底發光發熱，拿下最佳導演、最佳外語片等3項大獎，但這似乎讓堅持電影藝術的導演史蒂芬史匹柏不太愉快，做為影藝學院董事會成員之一，史匹柏向大會提議考慮修法，排除串流媒體電影與一般院線電影共同競爭，而他的製片公司「安培林娛樂公司」發言人也向外媒「Indiewire」證實此事，希望優先在串流平台發布的電影，必須與院線電影有所區隔。史匹柏早在2018年就提過相關想法，並認為這一類投入電視格式的電影，應該要報名艾美獎，他也認為這些電影，為了爭取獎項參賽資格，在一些特定電影院上映短短一周，也沒有資格問鼎奧斯卡，為此Netflix發言人拒絕回應，但已經引起國外網友激烈討論，串流平台與院線電影的爭論，勢必越來越白熱化。另外，強尼戴普與前妻安柏赫德離婚之後依然風波不斷，2日傳出強尼準備提告前妻，指控她妨害名譽，索賠5000萬美金（約台幣15.4億），安柏也不甘示弱，透過經紀人嚴正反擊，強調「絕對不會沉默」。安柏赫德曾指控強尼戴普對她家暴，導致強尼的形象大傷，片約也大減，甚至被迪士尼影業踢出「神鬼奇航」劇組，讓他心有不甘，決心向安柏提告，安柏透過經紀人表示，強尼這一切的舉動，只是為了讓安柏閉嘴，但她不會沉默，「強尼戴普的行為，只證明他無法接受事實，他持續傷害別人卻是事實」，還在公開聲明中警告強尼，「雖然他執意要自我毀滅，我們也會打贏這場毫無意義的官司，才能結束他們多年來對安柏的騷擾」。,聯合報
2019-03-03,日本金像獎 小偷家族8項大贏,深田恭子在「日本電影金像獎」性感搶鏡，是枝裕和則是連莊最佳導演獎。                       深田恭子在「日本電影金像獎」性感搶鏡，是枝裕和（圖）則是連莊最佳導演獎。                    深田恭子在「日本電影金像獎」性感搶鏡，是枝裕和則是連莊最佳導演獎。                                    「第42屆日本電影金像獎」1日晚間在東京開獎，橫掃全球的「小偷家族」實至名歸抱走最佳影片，導演是枝裕和連莊獲得最佳導演獎，該片同時摘下最佳劇本獎等共8座獎項，成為本屆最大贏家。曾得過影帝的傑尼斯男星岡田准一、二宮和也今年不約而同敗下陣來，最佳男主角獎被役所廣司擒下，最佳男配角獎得主則是松坂桃李。已經過世的女星樹木希林獲頒最佳女配角獎，由長女內田也哉子代領。最佳女主角獎頒給實力派女星安藤櫻，她以「小偷家族」封后，領獎時講到兼顧育兒與演員職業的心聲，忍不住感慨落淚。是枝裕和是日本奧斯卡影史上第一人連莊獲得最佳導演獎，他在領獎時除了致謝，不忘對大會建議，希望增設服裝設計獎，台下來賓立刻報以如雷掌聲贊同。頒獎典禮上除了重量級電影咖，以「飛上天空的輪胎」入圍女配角的深田恭子成為另類嬌點。相對其他女性入圍者禮服清一色典雅保守，深田恭子一襲白色深V洋裝放送傲人上圍，裙襬高衩秀出白皙美腿。雖然她最後並未獲獎，但觀眾目光焦點全放在她身上。,聯合報
2019-03-03,The LOOP  耕耘近20年 獲舞台界奧斯卡,台中市夜店「ALTA Nightclub 」贏得美國 Live Design 2018 夜店項目中的「燈光視覺特效」及「音響」年度大獎。                       The LOOP設計團隊成立18年餘，由夏天浩（右）、夏天倫兄弟檔創立。                    台中市夜店「ALTA Nightclub 」贏得美國 Live Design 2018 夜店項目中的「燈光視覺特效」及「音響」年度大獎。                                    台中市的「ALTA Nightclub」最近贏得美國 Live Design 2018夜店項目中的「燈光視覺特效」及「音響」年度大獎，除了躋身世界知名夜店，背後的設計團隊The LOOP也讓世人了解台灣夜店的設計實力。Live Design設計獎素有「舞台藝術界奧斯卡」之稱，是由美國Live Design Magazine（雜誌）所評選的年度設計獎項，每年吸引世界各地的舞台及演出製作團隊報名角逐。像是愛黛兒 Adele 紐約公演、泰勒絲Taylor Swift 1989巡迴、NFL 超級盃中場秀等馳名全球的演出設計，都曾獲得該獎評選為冠軍，堪稱舞台表演與聲光藝術等 LIVE 演出界的聖杯。The LOOP團隊在台灣娛樂圈耕耘近20年，創意總監劉維樺說，此次在該獎不同項目得獎的還有Coachella音樂節的舞台設計、NBA費城76人隊的主場硬體設計等世界級的製作，說明了能Live Design的國際地位。她指出，The LOOP團隊先後曾設計 LUXY、XAGA、OMNI 等知名夜店，其中OMNI和KOR也獲得德國IF等國際設計大獎，另也曾籌辦LOOPTOPIA樂托邦音樂季、白色派對、萬獸派對等音樂活動都受到好評。劉維樺說， ALTA採挑高設計，燈光和音場的掌握因而出眾，另也牽涉許多設計細節，但總而言之是創造了一個極佳的夜店氛圍，因而能從Live Design評選中脫穎而出。,聯合報
2019-03-03,看奧斯卡：重鍍的金獎、蛻變的產業,美國電影學院的奧斯卡金像獎年度頒獎典禮日前熱鬧落幕，一如往昔，有陳腔濫調，也有新招，有爆冷門，也強調族群議題，這都是意料中的戲碼。倒是原定主持人因對性傾向問題發言不當辭職，大會乾脆不設主持人，就像演奏室內樂不用指揮一樣讓典禮自走，時間減少了一小時，收視率反而是五年來首次回升。見微知著，這有如「重鍍」了奧斯卡金像獎，也彰顯美式消費性文化最重要的精神：重塑與再生。更重要的是，奧斯卡金像獎今年的得獎題材，也體現這個產業的蛻變。今年最大的蛻變是，本屆的電影都是「玩真的」，不再是科幻或奇幻掛帥。八部被提名最佳影片的電影中，有六部大片標榜的是「真實敘事」（業界稱之為biopic），或改編自真實故事。例如，《黑色黨徒》改編自一名黑人警察臥底三Ｋ黨，還當上地方黨部負責人的回憶錄；《波西米亞狂想曲》描繪「皇后搖滾樂團」主唱佛萊迪的人生掙扎；《幸福綠皮書》則是透過紐約市義裔白人司機兼保鑣的視角，反照天才型黑人鋼琴大師巡演美國南部在種族隔離的上世紀六〇年代所受到的歧視；《羅馬》是墨西哥大導演柯朗藉追憶童年時代的家裡幫佣，深入刻畫人性尊嚴的史詩級電影；《真寵》則是西方的《甄嬛傳》，講述十八世紀英國安妮女王的閨密與宮廷女官間的宮鬥。還有《為副不仁》，副總統一職一直是是美國政界的笑柄，戲謔者稱其為最大的芝麻綠豆小官。但別搞錯了，小布希總統的副手錢尼卻掌握實權，堪稱美國史上第一人。這六部強調真實的大片，占了被提名最佳影片數的四分之三。此一超高比例絕非巧合，引發之爭議也大於往昔。電影產業真的變了，因為世局也變了！近年在歐美，包括在台灣也一樣，「假消息」滿天飛到引發社會騷動，政治人物則藉機撻伐收割知名度，以便兌換成選票。世局如此嬗變，電影產業當然也要跟著蛻變。既然在現實生活中充斥「假新聞」（包括政府說假就是假的假新聞），為什麼電影不能逆向操作，轉而寫實逼真？故事不外真真假假：把真的弄成假的，把假的弄成真的，這本來就是電影產業的強項。但正派媒體並不是這樣幹：真的才可以報導。挖掘事實，區分真假，這是媒體的看家本領與從業倫理。但是，網路世界的來臨模糊了真假，也混淆電影與媒體的分際。奧斯卡頒獎之前，美國的政治評論者即注意到重量級媒體人，尤其是長於調查報導的佼佼者，紛紛投奔電影業。重鍍金獎的新銳高手，非網飛（Netflix）莫屬！它沒有好萊塢的DNA，出身一家網路科技公司，其絕活是利用串流顛覆以往的電影通路與放映模式。以前愛看電影的老牌影迷怎麼能想像，一部超級賣座的大片，票房資料居然是保密？網飛就偏不告訴你這個數據，它的電影進入院線放映，只是陪襯訂閱串流，用以取得競獎的資格。網飛營收龐大，卻尚無獲利。但沒關係，因為資本市場給予超高「本夢比」的評價，所以它可以四處砸重金，挖角原以挖掘封面故事為志業的媒體菁英，投效它的編劇團隊。代表第四權的新聞業就這麼重商轉型，舊媒體也就這樣重傷凋零。產業也好，世風也好，也就跟著蛻變了。網飛在本屆奧斯卡只是初試啼聲，即抱走四項大獎，揮軍金獎並志在必得絕對是它未來的最高策略。事實上，也有別的「咖」在摩拳擦掌，亞馬遜就絕對不甘落後。在掌控美國電商消費一半的市占率之後，它也進軍內容產業，而且它還「賣雲」。創辦人貝佐斯還併購華盛頓郵報，形成嫡系的側翼。長久以往，新聞業會娛樂化，娛樂業會政治化，那麼奧斯卡金像獎呢？小金人掉漆，重鍍就行了。,聯合報
2019-03-02,COACH形象片 奧斯卡獎得主操刀,COACH的「Words Matter」影片，由奧斯卡獎得主Spike Lee拍攝。                    COACH的「Words Matter」影片，由奧斯卡獎得主Spike Lee拍攝。                                    COACH釋出男裝全球代言人麥可．B．喬丹（Michael B. Jordan）領銜主演的電影短片「Words Matter」，由甫以《黑色黨徒（BlacKkKlansman）》獲第91屆奧斯卡金像獎最佳改編劇本獎的Spike Lee，以他身兼製作人、導演、劇本、演員等各領域的專業操刀，拍出陽剛而具有復古風味的宣言式影片。「Words Matter」延續了字語時尚的流行，以強而有力的畫面和敘事，呼應COACH定位的包容（inclusion）、樂觀（optimism）及勇氣（courage）的精神價值。Spike Lee和麥可．B．喬丹兩人也親自挑選了在電影短片中出現的話語字詞，藉此傳達信念，畫面以麥可．B．喬丹騎著重機穿越炎熱的地形景觀為主，在色澤上有著播放35釐米影片的粗礪復古，這場獨自一人的旅程，從撿拾到書寫負面文字例如仇恨（Hatred）、邪惡（Evil）、偏執（Bigotry）、謊言（Lies）等石塊之後，到他採取行動重新刻印勇氣（Courage）、真相（Truth）、夢想（Dream）以及愛（Love）作結，他表示能和偶像Spike Lee合作影片是難能可貴的經驗，對於可以藉由影片傳達正向議題也感到自豪。有趣的細節是，此一電影短片的劇本是導演Spike Lee和他的孩子們Stachel以及Jackson Lee撰寫劇本並共同執導，幕前幕後都滿溢人情溫暖的嬗遞，劇情簡潔易懂，帶著粗獷的美式風情，沉潛的色調也有淡淡的文青氣息。,聯合報
2019-03-02,勞力士博物館 年底開幕,"2019年綠坊休息室（Greenroom），由勞力士主持及設計，以海洋為主題。                       由勞力士贊助的奧斯卡電影博物館，將是全球首個專注於探索電影及電影製作藝術與科學的機構，預計今年底開幕。                    2019年綠坊休息室（Greenroom），由勞力士主持及設計，以海洋為主題。                                    地表上最具知名度的腕表品牌勞力士（Rolex），自2017年開始，便擔任奧斯卡（Oscars®）金像獎的榮譽贊助商，並在2018年贊助奧斯卡主席獎（Governors Awards﹚，以表彰電影行業的終身成就。今年在典禮上，勞力士更促成了品牌代言人、著名委內瑞拉指揮家古斯塔夫杜達美（Gustavo Dudamel）與洛杉磯愛樂樂團的獻演。事實上，2016年以來，奧斯卡頒獎典禮場地杜比劇院（Dolby Theatre®）內讓明星貴賓休息的綠坊休息室（Greenroom），其設計及招待工作也都由勞力士負責。今年主力放在 「Perpetual Planet」（地球恒動不息）環保行動的勞力士，也特地打造海洋主題，希望引起更多共鳴與注意。致力於電影藝術文化的勞力士，是奧斯卡電影博物館（Academy Museum of Motion Pictures）的創始贊助商。位於洛杉磯電影產業中心地帶的這座博物館，由國際知名建築師倫佐皮亞諾（Renzo Piano）擔任設計師，預計將於今年底開幕。佔地50,000 平方呎的館內設有多座展廳，其中一個展廳將會展出勞力士曾現身的電影片段。",聯合報
2019-03-02,最新007 網羅影帝雷米,雷米馬利克獲邀在最新一集007影片扮演大反派。                       露琵塔妮詠歐是新龐德女郎人選，可惜恐無法接演。                    雷米馬利克獲邀在最新一集007影片扮演大反派。                                    正在緊鑼密鼓籌拍中的第25部正宗007電影，傳出想網羅新科奧斯卡影帝雷米馬利克與曾獲奧斯卡最佳女配角的露琵塔妮詠歐加入，分別擔任大反派與龐德女郎之一，目前雷米的合約可望正式簽定，但露琵塔卻可能無法參與，「金光閃閃」的陣容恐怕難以湊齊。過往被視為純商業娛樂的007片集，近來特別喜愛邀請小金人得主擔任要角，提升影片的質感，包括最佳男女配角與影后都曾加入，倘若今年以「波希米亞狂想曲」成為最佳男主角的雷米馬利克確定接演，將是龐德片史上首位奧斯卡影帝演員，備受各界矚目，雷米也有望再創個人片酬新高。據傳上一集女主角蕾雅瑟杜雖已確定再回歸，第25集仍有兩位戲分重要的新女角，其中之一被設定為英國新進女情報員，另一位的作用則類似「量子危機」女主角、和龐德萍水相逢後意外成為他的幫手，此外還有一位美國中情局男性探員的角色，將與大反派湊成4大新要角。雷米馬利克過往知名度不算高，雖然曾以「駭客軍團」奪得艾美獎視帝，在電影大片中鮮少擔任主角，挾新科影帝氣勢加入007影片、與現任龐德丹尼爾克雷格過招，足以拓寬他的國際知名度，無怪乎雖然與「駭客軍團」最後一季拍攝撞期，他的人員和007製片單位都在設法協調、希望早日定案。,聯合報
