publish_date,title,content,press
2013/03/03,台灣之光 對岸沾光 大陸選具國際影響力影人 李安莫名其妙變大陸導演,"                【張士達／綜合報導】李安在<font class=""item_keyword"">奧斯卡</font>大放光芒，不僅被許多大陸媒體搶著沾光譽為「華人之光」，大陸的中國文化國際傳播研究院，本周公布2012中國電影國際影響力全球調查數據，李安更在其中莫名其妙成了中國導演。在這分調查中，李安在海外觀眾最喜歡的中國導演中名列第２，第１、３名分別是張藝謀和陳凱歌。李安現象引發熱議大陸影壇向來熱中「申奧」，渴望在<font class=""item_keyword"">奧斯卡</font>搶得一席之地，近年卻連最佳外語片都無緣入圍。如今看到李安的成就，許多陸媒紛紛舉辦論壇，探討「李安為何能有今日成就」。大陸鳳凰娛樂《娛震》也以特別節目《誰的李安誰的狂歡》，討論<font class=""item_keyword"">奧斯卡</font>後的「李安現象」。主持人秋微認為，大陸的電影工作者太重視「術」，卻不重視「道」，不像知識分子該做的事：「這些急功近利的做法讓我們容易失去對行業的信心。而李安就有我想像中知識分子的沉穩安靜。」陸導缺乏人文氣息清華大學新聞與傳播學院副院長尹鴻認為：「人格、才華、環境和機會，創造了不可複製的李安。」他並表示，若李安生在大陸，就不會是現在的李安，「沒有一顆種子放在不同的土壤裡長出來會是一樣的。」大陸近年爭拍大片搶票房，卻不再具有像是李安導演的人文氣息，尹鴻直言：「我們這個行業就是暴發戶，這是事實，你想想我們過去的電影票房才多少？你得給暴發戶一個自我修養和訓練鍛鍊的機會。」。                                ",中國時報
2013/03/03,新片選介,"                【時報】阿嬤的夢中情人藍正龍、安心亞、天心、王柏傑、龍劭華、沈海蓉，一同重現台語電影風華時期一段感人至深的愛情故事，笑淚交織口碑瘋傳，被許多觀眾譽為近年最好看的國片。NO代表智利角逐2013年<font class=""item_keyword"">奧斯卡</font>最佳外語片。2012坎城影展導演雙週單元最佳影片。《命運解剖師》導演帕布羅拉瑞恩把嚴肅議題重新包裝，展現絕妙的諷刺與批判，墨西哥男星蓋爾賈西亞貝納主演。決殺令《惡棍特工》昆丁塔倫提諾新作，李奧納多狄卡普利歐、傑米福克斯、山繆傑克森、克里斯多夫沃茲主演，勇奪<font class=""item_keyword"">奧斯卡</font>最佳原著劇本與男配角，描述美國內戰前兩年，獲得自由的黑奴決哥靠著德國賞金獵人所助，從邪惡農場主人手中解救他的妻子。殭屍哪有這麼帥新世紀浪漫殭屍戀曲，女孩愛上殭屍版的《暮光之城》。沒有記憶與心跳的殭屍，為人類女孩傾心不已，他們該如何跨越彼此的世界，為夢想開拓光明之路？。                                ",中國時報
2013/03/03,一周大事,"                【資深主編蔡慶濱整理】二月廿四日至三月二日國內：△反核四聲浪越滾越大，行政院廿五日宣布透過公投決定是否停建，並暫緩追加預算。△「連習會」廿五日在北京舉行，習近平提出兩岸「命運共同體」，連戰詮釋「一個中國、兩岸和平、互利融合、振興中華」原則。國際：△《少年Pi的奇幻漂流》導演李安，廿四日再度榮獲<font class=""item_keyword"">奧斯卡</font>導演獎，為亞洲第一人。△韓國首位女總統朴槿惠廿五日就職，宣示經濟振興、國民幸福、文化隆盛三大夢想，並籲北韓放棄研發核子武器。△教宗本篤十六世主動退位，廿八日卸任，呼籲主教團和諧運作。懸缺由教廷國務卿博通樞機主教暫代。△美國減赤協議難產，歐巴馬三月二日簽署命令全面減支，削減八五○億美元預算。                                ",中國時報
2013/03/03,拍《少年PI》住此1年半 李安加持 草悟道周遭房價看漲,"                【盧金足／台中報導】剛在<font class=""item_keyword"">奧斯卡</font>金像獎摘金的導演李安，在台中拍攝《少年PI的奇幻漂流》，並沒有住五星級酒店，而選擇住草悟道上的社區大樓，喜歡「家」的感覺，讓他決定租屋而居，建商與有榮焉表示，社區被金獎加持，附近房價水漲船高。全長三．六公里草悟道，是李安常散步思考的「悟道」園地，兼具知性與人文氣息，提供李安思考劇情、拍攝手法的最佳場所，市民廣場前的「月光流域」社區，即是李安在台中進行《少年PI》前置作業到拍攝完成，時間長達一年半居住的地方。興建「月光流域」社區的由鉅建設昨天說，李安非常喜歡草悟道的生活環境，透過友人租下「月光流域」，周遭環境提供李安思考空間，尤其是草悟道和採用上萬棵植栽牆，建構綠建築百貨商場，是李安常流連的地方，有民眾還曾和李安不期而遇。草悟道範圍從科博館到經國園道、市民廣場、國美館到美術園道之間綠帶，除綠意盎然的自然景觀，藝術區、誠品書局、特色餐廳與咖啡廳，假日遊客多，更吸引大導演李安，寧捨大飯店而住在綠意環繞的社區。草悟道帶動房市，富邦建設在國美館推出「天空樹」每坪單價最高飆到七十七萬，今年新建案國美館第一排「由鉅大恆」房價每坪五十一萬起跳，建商忠泰、勤美、國泰最近也積極購入此區土地，後勢看好。                                ",中國時報
2013/03/03,巴西難纏 日本驚險逆轉勝,"                【李弘斌／綜合報導】少了鈴木一朗、達比修有等大聯盟球星助陣，註定日本經典賽3連霸步步維艱，豈料首戰巴西就險些翻船！日本昨天前7局僅有3安，以2比3落後，直到8局上才以4安攻下3分，反以5比3氣走首度參加經典賽的巴西隊。日本在8局上1出局攻占滿壘，代打阿部慎之助從巴西第4任投手近藤凱斯利手中，揮出紮實的平飛球。就結果而言，這一棒的確讓日本攻下超前的第4分，卻也險些形成結束該局的雙殺守備。效力於道奇小聯盟的巴西二壘手布林美技飛撲，差點將阿部接殺，結果球兒硬是從布林手套彈了出來。布林無法阻止三壘跑者井端弘和踏回本壘，仍封殺了一壘跑者鳥谷敬，也讓阿部的安打硬是變成「野手選擇」。從這個勝負關鍵，就能看出日本贏得多麼辛苦。名人堂游擊手拉金以總教練之姿，帶領半數陣容為日本後裔的巴西隊，不但在資格賽爆冷淘汰巴拿馬，也差點在A組預賽開幕戰撂倒地主日本隊。巴西雖敗猶榮，從日本強投田中將大、杉內俊哉、攝津正、能見篤史與牧田和久手中擊出9安，優於日本的7安。效力於光芒小聯盟的三壘手雷吉納托，更包辦了全場僅有的兩支長打，日本的7安均為短程的一壘打。日本打線欠缺大炮，仍以細膩的小球為傲，巴西卻毫不遜色。開路先鋒奧蘭多在5局下「點」出內野安打上壘，接著施展快腿盜上二壘得分圈，再靠雷吉納托的二壘打踏回本壘，長短兼施，一度讓巴西以3比2討回領先。在資格賽對巴拿馬先發6局無失分，去年效力日職養樂多隊的巴西右投費南德茲，昨天直到3局上才讓日本揮出首安，惜因控球不佳投出3次四壞球，僅先發3局失掉1分，第3任投手仲尾次<font class=""item_keyword"">奧斯卡</font>中繼1.1局失兩分，則承擔敗投。                                ",中國時報
2013/03/03,《影藝小學堂》關於爸爸，你懂他多少？ ──談李安的「父親三部曲」,"                【黃以曦】由李安執導的《少年Pi的奇幻漂流》剛榮獲<font class=""item_keyword"">奧斯卡</font>最佳導演等四項大獎的殊榮，回首李安的導演生涯，即是以《推手》、《囍宴》、《飲食男女》之「父親三部曲」嶄露頭角，尤其《囍宴》當年即入圍<font class=""item_keyword"">奧斯卡</font>最佳外語片，開啟他悠遊於中西文化、商業與藝術兼具的創作之路。「李安三部曲．數位修復影展」3月1日起在「府中15──新北市紀錄片放映院」放映，邀請觀眾重新回味李安導演經典作品的風采。《推手》、《囍宴》、《飲食男女》被稱為導演李安的「父親三部曲」，三部片都由李安口中「有張五族共和的臉，不論東方人或西方人，看到他，都會想到『中國父親』」的郎雄擔任父親的角色，除此之外呢？這幾部電影的一系列關於「父親」、「家庭」、「父子／女」、「代溝」、「文化衝突」，還有何共通之處？又帶出了怎樣的延伸的討論？就算不知道所謂「父親三部曲」這樣的暱稱，相信所有觀眾在觀賞過這三部電影後，一定都會自己在心中起了連續性的感觸與思索，這並不只來自於電影中都同樣有著緊張卻也充滿感情的父子／女關係，也還在於這幾個並不相同的故事裡，都低調卻又深刻地帶到「文化」與「傳統」等在我們的社會與生活中無可忽視的題目。文化差異下的親子鴻溝《推手》中，父親是一位太極拳高手，兒子接他到美國住，可父親適應不良，跟洋媳婦也無法溝通，父親雖在家人身邊，卻覺得孤單，兒子看著心裡難過又焦急，可卡在妻子與父親之間，卻怎樣也不能做得最周延。《囍宴》中，父親曾是高級軍官，一直等著兒子結婚，要邀集各方，辦場風光的喜宴給他。在美國的兒子是同性戀，已有了外國男友，可拗不過父母催婚且怕他們無法接受，兒子決定拜託女性友人與他演出一場婚宴，算是給父親的交代。《飲食男女》呢，父親是國宴級的大廚師，父代母職的他，一肩扛下三個女兒的照顧，這位大廚師的「烹飪」，除了關於父親的職業角色，也關於了母親的煮菜給家人的角色。可是，三個女兒各有自己心事，哪有那麼多時間和心情留在飯桌上？「父親三部曲」的「父親」到底是指什麼呢？除了那個我們稱之為「爸爸」的人，也還包括了「父親」相關概念的一切。父親，是我們仰望卻也敬畏的人，父親總是得體而威嚴，父親是體面的人，因此也多半是愛面子的。在家中，母親管「小事」，父親則管「大事」，他以言教、以身教，督促我們成為一個「堂堂正正」的人。他口中多半不說，可我們從小就知道，他期望我們跟他一樣好，接下他的棒子，哪天也是這麼端正又風光。然而，不是每個孩子都能完成父親的心願。如果我們恰巧就不是那個能讓父親驕傲、光耀門楣的孩子呢？親愛的父親，您是否能理解，我對您的愛一點沒減？甚至更多的是，我且將一輩子抱著這份罪疚？親愛的父親，我無法不感覺到您的遺憾，而這已是我此生，最大且永遠無法放下的遺憾。難以說出口的子女心聲李安的「父親三部曲」不是從父親那邊看過來的故事，而是兒子、女兒們從他們的位置往父親這邊看過來、想像著設身為「父親」角色的故事。電影中的張力，表面上是代溝的釐清或抗議，那些負氣、那些「您老人家根本不懂我」、那些「夾在文化夾縫間的疲憊或委屈」，其實，深究到底，不過是一些關於自圓其說的嘗試。要「圓」的，是作兒子女兒的，心底最深處的歉意：「爸爸，對不起，我應該讓您更開心的。」文化的差異與溝通不是不可以講道理的，跟上時代變遷或留在原地之選擇，不是不可以講道理的，就連「孝」的定義，也不是不可以講道理的。「父親三部曲」像是在老父親什麼也還沒說之前，就急忙開口要先說得更多，孩子們要說，「爸，您的心情我知道，可是我……」。他們為自己辯白、要試圖緩頰、要說服父親……。「父親三部曲」的動人，不只來自於導演李安預設的父子關係的相對位置，且更是我們逕自感受到的那個加諸在作者上頭，更為深遠與龐大的「說不出口的難過」。那是一些，無法不走上自己所鍾愛、所夢想人生之路的孩子們，他們是如此渴望過自己想要的生活，也多希望那剛好真能符合父親的期望。可偏偏就不是！就算道理講通了、就算所有人都體諒了，孩子們卻不原諒自己。因為他們是父親的孩子，他們知道父親更想要些其他的。父親眼中的理解與欣慰關於李安的「父親的三部曲」，我們幾乎要覺得，可以一輩子不斷不斷地重新看它們，每次看，就每次要流眼淚，因為我們似乎又比上次看的時候，距離父親的期望，更遠了一點。可又或許，在某一個時間點，當我們當了父／母親，當我們完全深入了自己為人父母的角色，當我們再次重看，會終於驚覺地恍然大悟：事情也許不是我們原先想的那樣的。親愛的孩子，你最聰明了，可是啊，跟你老爸比，你還是差了那麼一點點，你並沒猜對老爸的心事。所謂爸爸給你設定的「人生理想狀態」，並不是得要那樣我才會開心；而是，我以為如果更體面一點、更「正常」一點，你的路才會順利。可是，我已經看到了，看到你在你現在的生活裡，用你的方式，過得很開心、很自在。爸爸也好為你高興。傻孩子，你怎麼會認為老爸不懂你呢？讓我們再看一次李安的「父親三部曲」吧，然後很注意地觀察，在郎雄飾演的父親角色眼中掠過的無奈的再更底下，其實慢慢浮現有一絲理解與欣慰。你看到了嗎？。                                ",中國時報
