publish_date,title,content,press
2013/02/24,350廚師花2100小時 小金人化做美食 迎合明星的胃,"                【實習記者徐定遠／綜合報導】名廚沃爾夫岡帕克連續第19年為<font class=""item_keyword"">奧斯卡</font>晚宴掌廚，總工程費時2100個小時，今年還為注重養生的巨星準備素食套餐，為迎合好萊塢明星挑剔的胃口大費周章，只可惜就算名廚有再多顆米其林星星，也端不出李安鍾愛的巷口陽春麵。美國景氣不若往年，全球矚目的<font class=""item_keyword"">奧斯卡</font>典禮花錢卻不手軟，為款待好萊塢口味刁鑽的巨星，主廚帕克親自上陣，動用350位廚師、1500名工作人員準備晚宴。今年主餐反璞歸真，亮點在美國經典的「田園雞派」，其他像是小金人造型的「燻鮭魚佐茴香酸奶油魚子醬」、「日式幼桃沙拉」等餐點都令人垂涎三尺。女星多半為了維持身材而忌口，最佳女配角入圍的安海瑟薇是素食者，為了紅毯亮相，典禮前兩天就開始嚴苛的飲食控制，只喝排毒能量飲料。反觀入圍最佳女主角的珍妮佛勞倫斯，熱愛垃圾食物，對女性紙片人的體型不以為然。最佳導演人選史蒂芬史匹柏只吃有機食物，最愛就是今年晚宴主角田園雞派。渴望創３度影帝紀錄的丹尼爾戴路易斯，飲食習慣很妙，拍《大地英豪》時為了入戲，只吃自己獵殺的動物，若他也林肯上身未退駕，只要比司吉、蘋果、牛奶就可打發。至於李安，確定當晚無緣嘗到心愛的台灣小吃。                                ",中國時報
2013/02/24,《紐約時尚周》Ralph Lauren 帥勁軍裝,"                【徐亦橋】優雅大師Ralph Lauren說：「今年秋冬系列靈感來自一場浪漫革命，雋永硬朗的女性，陶醉於個人的獨特品味。」服裝以優雅的黑為基調，點綴紅、綠、紫寶石色澤，呈現服裝本身材質與剪裁美感。俄羅斯與軍裝風格貫穿整場大秀，軍裝短外套、裙狀大衣、剪毛羽絨外套等，給人剛毅帥氣模樣，搭配柔和針織上衣或皮裙等，同色不同材質，演出和諧與衝撞的視覺樂趣。寶石、羽毛等鑲嵌晚禮服，最適合女星穿著於<font class=""item_keyword"">奧斯卡</font>等紅毯場合爭豔。                                ",中國時報
2012/03/04,日奧斯卡獎 井上真央封后 71歲原田芳雄 史上首位已故影帝,"                【張士達／綜合報導】相當於日本<font class=""item_keyword"">奧斯卡</font>的第35屆日本電影金像獎，２日在東京頒獎，《第八日的蟬》橫掃最佳影片、導演、女主角、劇本等10項大獎，為最大贏家，首度入圍的井上真央，以片中被誘拐的少女一角封后。《大鹿村騷動記》中的老牌男星原田芳雄，因去年７月已肺炎過世（享年71歲），成為金像獎史上第一位已故影帝。《第八日的蟬》改編自作家角田光代的同名小說，描述一名拐走嬰兒的女人逃亡的心路歷程。女主角永作博美已連獲藍絲帶等電影獎影后，金像獎「降格」角逐女配角，讓井上真央順利勝出，票數遠超排名在後的深津繪里。永作博美則奪下女配角獎，兩女「分進合擊」策略成功。《大鹿村騷動記》以長野縣大鹿村一班熱愛歌舞伎的村民為主人翁，是原田芳雄遺作。女兒原田麻由代父領獎，回憶拍攝時原田已病重：「儘管體力消耗很大，但隨著拍攝進行，他反而更有精神。」導演阪本順治則說：「可以用芳雄桑最喜歡的35釐米膠捲，拍攝他人生最後一部作品，真的太好了。」。                                ",中國時報
2012/03/04,獵殺賓拉登電影 印度取景爆抗爭,"                【張士達】前年以《危機倒數》在<font class=""item_keyword"">奧斯卡</font>風光的女導演凱薩琳畢格羅（下圖，資料照片），新片以賓拉登遭獵殺為題材，原欲前往巴基斯坦取景遭拒，轉到印度拍攝，但印、巴是長年死敵，從獨立以來已爆發三次戰爭，印度傳統印度教民眾激烈抗議，與劇組發生爭執，需警方出面協調。抗議民眾無法接受自己國家被當成敵人的替身，炮轟政府不該同意該片前來取景。                                ",中國時報
2012/03/04,浪琴表周年禮讚,"                【謝學豐】浪琴表LONGINES有喜！適逢品牌180周年，推出以發源地聖米爾Saint-Imier命名的全新高級表款，聖米爾系列去年在大中華區率先全球問世，並由<font class=""item_keyword"">奧斯卡</font>影后凱特溫絲蕾親赴上海宣傳，今年新添表圈鑲鑽的貴氣成員與四逆跳腕表，後者搭載ETA機芯廠專為浪琴研發製作的L707機芯，除四逆跳炫技，另有日夜與月相顯示功能，表面布局有條不紊，為歡慶周年揭開序幕。                                ",中國時報
2012/03/04,裘莉骷髏臉暴瘦挨轟 黃金右腿網友KUSO,"                【張士達／綜合報導】安潔莉娜裘莉的右腿在<font class=""item_keyword"">奧斯卡</font>一戰暴紅後，成為網友惡搞焦點，而她形銷骨立的身材，也遭營養學家抨擊，說她營養不良已到危險程度，警告女性絕不能拿她當榜樣，指她傳遞錯誤訊息，造成不良示範。雜誌報導，裘莉一天只攝取600大卡熱量，等於兩碗榖片加牛奶。（成人女性一天約需1500至1800大卡。）她早餐常只吃一湯匙椰子油與少許榖片，一忙又常誤餐，或沒吃午餐，只在行程中吃一點堅果與軟糖，晚餐則是瘦肉牛排與一杯紅酒。她2007年也曾因暴瘦挨轟，但那時她經歷喪母之痛：「我一直很瘦，今年又面對母喪，經歷很多事情。但人們不會說我是因為處理感情創傷才瘦，只會覺得我是為了穿得下緊身牛仔褲。」但她今年已經沒有母喪的理由了。                                ",中國時報
2012/03/03,《貓耳朵寫周記》奧斯卡向作家借光！,"                【時報】前幾天<font class=""item_keyword"">奧斯卡</font>風風光光舉行頒獎，那天剛好貓回老家家族聚餐，電視一宣布梅姨拿下女主角，貓大姊就跳起來，抱著貓小怪興奮轉圈圈，宅男表哥大頭狗也拍掌叫好，嗨到嘴裡的一塊肥肉都掉出來，連貓娘都說：「她親像咱ㄟ美鳳姐，越老越水捏～」這，貓娘會不會扯太遠了啊！可見梅姨有多受歡迎，唯獨貓耳朵沒被沖昏頭，敲了敲碗叫大家把頭轉回來：「除了追星，你們知道<font class=""item_keyword"">奧斯卡</font>金像獎裡藏了多少書嗎？」喵，沒人理我？好我繼續說，今年的入圍片單共有11部改編自小說或傳記，讓貓扳出貓爪數一數：包括梅姨大放光彩的《鐵娘子》、喬治．克隆尼主演的《繼承人生》、馬丁．史柯西斯導演的《雨果》、小布主演的《魔球》，女主角、女配角雙雙入圍的《姊妹》、紅透半邊天的《龍紋身的女孩》，還有史蒂芬．史匹柏的《戰馬》、探討911創傷的《心靈鑰匙》……。咪啊，太多了，大頭狗，把你的臭腳伸出來借我數啦。其中，華麗奇幻的3D電影《雨果》就改編自布萊恩．賽茲尼克（Brian Selznick）的暢銷童書《雨果的祕密》（台灣東方），它曾經在《紐約時報》童書暢銷榜上連續10周打敗《哈利波特》，除了文字之外，用長達三百頁的鉛筆素描呈現電影分鏡般的圖像，充滿戲劇張力。這位作者的新作《奇光下的祕密》（未來）剛剛在台出版，同樣大量分鏡圖畫震撼讀者，貓小怪就是它的粉絲哩。間諜小說書迷更不要漏掉，入圍名單中的《諜影行動》也是改編自大師勒卡雷的名作《鍋匠裁縫士兵間諜》（木馬），還有小朋友的新歡、大朋友的回憶《丁丁歷險記》原著漫畫，和剛剛提到的改編原著，台灣幾乎都出版了。啾咪，有興趣了吧？想逛書店的跟著貓耳朵走吧～。                                ",中國時報
2012/03/03,最佳影片藏美選總統密碼 歐巴馬年底連莊有譜？ 奧斯卡+金球獎 50年神準預測,"                【翁新涵／綜合報導】無巧不成書，只要看<font class=""item_keyword"">奧斯卡</font>最佳影片和金球獎戲劇類最佳影片得主，就能預測美國總統大選誰勝出。CNN報導，根據統計過去50年，只要遇上美國總統大選年，金像獎和金球獎最佳影片得主是同一部電影，共和黨候選人會當選，不是同一部，民主黨候選人會當選，以此類推，今年<font class=""item_keyword"">奧斯卡</font>的最佳影片是《大藝術家》，但金球獎戲劇類最佳影片卻是《繼承人生》，所以民主黨的歐巴馬，將會在年底美國大選連任成功。柯林頓應驗這巧合雖然詭異，卻是不爭的事實，CNN新聞節目《OutFront》製作人克里斯多夫舉例，2004年共和黨的小布希順利連任，當年<font class=""item_keyword"">奧斯卡</font>和金球獎的最佳影片都是《魔戒三部曲：王者再臨》。1996年民主黨的柯林頓連任，金球最佳影片是《理性與感性》，<font class=""item_keyword"">奧斯卡</font>則是《梅爾吉勃遜之英雄本色》。水門案例外1992年《豪情四海》奪金球，《沉默的羔羊》摘<font class=""item_keyword"">奧斯卡</font>，當選的是民主黨柯林頓；1984年共和黨雷根贏得連任時，《親密關係》雙拿了<font class=""item_keyword"">奧斯卡</font>和金球獎。這個預測只有一次不準，就是1976年《飛越杜鵑窩》包辦金像獎和金球獎時，共和黨的福特卻輸給民主黨的卡特。但克里斯多夫認為，福特是尼克森因水門弊案下台的繼任總統，後來才順勢競選，算特例不該列入預測中。                                ",中國時報
2012/03/03,蘇打綠今攻蛋 家凱女裝14變暖場,"                【吳禮強／台北報導】蘇打綠電吉他手家凱是團員中最帥、也最常被主唱青峰等人惡搞，他們３、４日兩晚在台北小巨蛋開唱，票早就賣完，家凱還是被拗以14款女裝扮相，在臉書上為演唱會倒數暖身，Kuso對象包括剛出爐的<font class=""item_keyword"">奧斯卡</font>影后梅莉史翠普、息影倩女王祖賢、甚至戴上粉紅色假髮，化身小美人魚。這14款造型以「每日一發」的方式在蘇打綠粉絲團掀起高潮，讓粉絲猜他「向誰致敬」，除了裸身、戴長髮模仿艾拉妮絲莫莉塞特的造型經典，還有楊丞琳的「水母頭」很好認，但大部分驚嚇度高於辨識度。昨答案揭曉，他梳著半屏山加劉海的樣子來自少女時期的酒井法子、捲捲爆炸頭模仿的是惠妮休斯頓，還有學鄧麗君摸臉托腮、仿張惠妹《Bad boy》封面的中長髮和拍照姿勢。據悉，這些造型是他１天時間被眾人惡搞拍完，「最掙扎的是艾拉妮絲那款，因為要脫衣服」，他笑說：「終於知道女明星拍寫真是甚麼感覺。」他還沒上網仔細看變裝後模樣，但說：「還滿好玩的。」。                                ",中國時報
2012/03/03,國際書市極短訊,"                【時報】「無國界圖書館」（▉goo.gl/Jn9GW）成立5周年了。這個比照「無國界醫生」所成立的非政府組織，旨在以書籍促進法語世界的文化和社會發展。目前在各界的協助之下，已經在非、美、歐、亞20個國家設立圖書館及據點，繼續積極推廣教育、分享圖書、普及資訊並發揚在地文化遺產。Bon anniversaire！日本書店展示檯上跳出了兩本吸睛品：岩井俊二的小說《番犬守庭》（番犬は庭を守る）以核災後的未來世界為背景，人類繁殖力大衰，只要擁有小孩便能躋身菁英，借此探討極限條件下的生命處境。建築大砲隈研吾和觀察家養老孟司再度對談，結集成《日本人該怎麼住？》（日本人どう住まうべきか？），拿去年的大震災和阪神大地震兩相對照，令人錯愕的是，建築問題並沒有改善多少。SOPA事件之後，網路上多少有些風聲鶴唳，不少連結都失效了。不過分享還是王道，根據免費e書網站bookboon.com公佈的資料，該站的流量比去年同期激增500%，預計今年的下載總數可達5000萬次。該站基地位於丹麥，主攻免費教科書、商業書和導遊手冊。該網站COO麥德森表示：「使用者覺得我們的理念值得和朋友分享，特別是我們的內容免費、平台獨立，而且不必註冊。」連連看／《莫里斯．萊斯摩爾先生的奇妙飛書》不負眾望奪下<font class=""item_keyword"">奧斯卡</font>最佳動畫短片，還沒看過的一起來飆淚飛翔吧（▉goo.gl/NBPgf）。歐普拉抓狂全武行！脫口秀咖Jimmy Kimmel想幫拉姐的讀書俱樂部拉抬一下，拉姐一個濟砸未條，立刻變成群毆俱樂部（▉goo.gl/Aw52T）。挪威Vennesla圖書館及文化中心的改建工程（▉goo.gl/lQ5Uz），看了讓人很怨嘆，我們的官員和建築師何時才會打造出這般夢幻的閱讀空間呢？Flavorwire繼上次把「好樣本事」評為20美書店之後，又提出了這份20美私人圖書館（▉goo.gl/EnQvV）。1850年的幼兒字母教本原來長這樣（▉goo.gl/K4j5t），還有這個「谷歌圖書藝術」（▉goo.gl/oThFM）的點子也蠻有趣的。M-EDGE替閱讀器設計了一系列經典名著保護套（▉goo.gl/2e2AO），光華商家們請跟進一下好嗎？這個信天翁書籤（▉goo.gl/8EYxT）簡單得太神奇了，絕對是近來最有創意的文具之一。●本版出現▉者皆為網址，歡迎上網點閱延伸資訊。                                ",中國時報
