publish_date,title,content,press
2018/03/11,黛安克魯格×法提阿金 影后遇名導橫掃國際大獎,"                【報導／潘鈺楨】電影《烈愛天堂》不僅拿下金球獎最佳外語片，也入圍<font class=""item_keyword"">奧斯卡</font>，橫掃國際近10座電影獎。這部德國電影是女主角黛安克魯格（Diane Kruger）從影17年來首次回德國，以母語德文演出的作品。她坦言很緊張也很慎重，因為是法提阿金的作品，「他是我的偶像，加上我在德國沒有經紀約，所以一直沒有德國電影邀約，我一直在等待機會。」直到5年前坎城影展，身為評審的她在派對上遇到法提阿金，兩人決定日後一定要合作。多在法國與好萊塢工作的黛安，讓法提阿金親自飛去巴黎與她面談。法提阿金在金球獎頒獎典禮後的記者會上說：「我的直覺要我找黛安演出，事實也證明我是對的。」法提阿金身為移民後裔，作品主題大都圍繞民族、宗教、親情與愛。2004年作品《愛無止盡》一舉奪下柏林影展金熊獎，一鳴驚人躍升德國影壇最具代表性人物，這次在《烈愛天堂》中，更是直戳德國社會存在的種族歧視與新納粹主義等問題。                                ",中國時報
2018/03/11,《GIOIA PAN同名服飾設計品牌創辦人兼設計總監》「目標明確 簡單做事」 針織女王潘怡良 暗黑勾勒完美時尚,                【採訪／溫筱鴻（台灣服飾設計師協會執行長）、撰文／魏伶芳】台灣服飾設計師潘怡良是時裝界屈指可數的設計師，獲獎無數，有「針織女王」的美譽。她是頂級服裝設計師，也是台灣之光，2014年榮獲大陸最厲害的服裝設計獎項「金頂獎」（大陸服裝設計界的奧斯卡），且之中只有她是台灣人，獲得殊榮的她，知道自己需要有更多的責任與使命感，所以近幾年重新調整了自己的步伐，持續經營自己的服飾品牌外，代表著台灣服裝設計力量的潘怡良，也希望能將台灣的設計展現給更多大眾。同時，作為設計界的前輩，她更希望自己能為兩岸的新銳設計師鋪路，期待看見更多新的有才華有能力的設計師出現。我和怡良熟識就如同是自己的妹妹一般，我們已相識近20年，在工作上有很多的交集，從她發表的第一場時裝秀至今，一路上看到她的努力與成功，邁向國際舞台，身為好姊妹的我感到與有榮焉。還記得怡良第一次在衣蝶百貨解放區，以新銳設計師的作品進駐時，我就開始注意到她的設計作品非常的棒，後來在2001年時台北101百貨舉辦的第一場服裝秀場，就是我們一起策畫展演。暗黑風格找出自我2012年的北京中國時裝周，怡良的服裝秀轟動爆滿，而我也躬逢其盛參與盛宴，當時在秀場結束後，我們把握了關鍵10分鐘，直接在伸展T台正中央，拿了2張椅子，不顧旁人眼光就開始做起了電視節目專訪，現在想起來真是非常的酷，效率效果驚人；後來我也非常感謝怡良幫Carnival嘉裕設計了非常棒的男裝。有「針織女王」稱號的怡良，私下的個性爽朗、豪氣，她在平日的小聚會中總是愛小酌幾杯，開心的和朋友們聚會，但她在服裝設計作品上的堅持創作，女王般的風範與就會表露無遺，對於每一款設計的作品從材質、款式和做工都相當的講究與重視，將針織設計發揮到淋漓盡致，運用不同的針織技法從平織、斜紋織等變換，相互交織運用，勾勒出每一塊布料的最完美的線條。穿上她所設計的服飾，都能將女性最優雅與細緻的魅力完全展現，男裝服飾設計也能夠打造出獨一無二的風格。水瓶座的她，除了喜愛天馬行空地想像，發揮設計與創作外，她的內心很兩極化，喜歡粉色系的Kitty貓，但也熱愛重金屬搖滾樂，而她所設計的作品，早期偏向優雅與浪漫，喜愛運用大量的粉色系、蝴蝶結、荷葉邊等素材，但現在的設計卻以「暗黑風格」－黑白、叛逆、簡約的設計，讓她覺得找到了真正的自我。一般人認為看似簡單的黑色系設計，但其實在服裝設計上是最難去呈現的，因為在那暗色的服裝裡，需要許多不同的變化，注重每一個小細節的改變與設計，才能去凸顯出想要帶給人的設計感，暗黑成為系列的主色調，可以運用多種不同的材質與針織相互碰撞，皮革、綢緞、網紗的搭配讓服飾設計充滿挑戰性。從小家中從事服裝代工廠，但她其實對服飾設計、貿易並沒特別感興趣，但那時她很喜歡「美」的事物，舉凡歌唱、音樂、繪畫都有學過，而真正決定往服裝設計的方向，是大學才開始決定的，小時候在父母、老師、同學眼中都認為她是個乖乖牌，還在班上擔任班長的職務，那時候她就開始就發現個性很有領導與統籌的能力，且喜歡帶動班上同學的氣氛。傳統針織融合流行大學時，她就讀日本文化服裝學院（Bunka Fashion College）織品設計科，主修專攻就是針織的材質，但大學畢業後回台，是在家裡中服飾代工廠協助日文翻譯工作，直到後來又到輔大就讀織品服飾研究所，攻讀碩士學位後，於2001年開始自創品牌GIOIA PAN（義大利文名字Gioia，象徵歡欣、樂觀），由於父親的服裝代工廠有許多針織布料，於是她重新開始將針織技術重新鑽研與創新研究，不斷開發出各式針織服飾驚豔業界，同時也以傳統針織技藝融合流行元素，跳脫一般針織服飾的刻板印象，賦予新的時尚生命。品牌創立期初以客製化高級訂製服裝為主，也與許多知名藝人合作服飾造型設計，2007年第一位華人世界小姐張梓琳，在奪冠之夜穿著的藍色禮服，便出自她的手；2016年和迪士尼合作以星際大戰為主題的服裝設計主題「惑」，在中國國際時裝周發表；同時也在北京與環球影業出品電影《速度與激情8》（台譯《玩命關頭8》），合作設計相關系列服飾，許多的創新異業合作實踐的結合，才能設計出更多好作品。快樂工作靈感不斷一年365天，有一大半的時間怡良無法待在台灣，需要坐飛機到各國出差，一般人認為非常的辛苦，但她卻把每次搭飛機的出差行程，當成是要出國度假的心情，期待到新的國度裡去發現新事物，所以工作之時，總是充滿了熱情與活力，從來不覺得累；然而平日裡若想讓自己放鬆和紓解壓力時，追劇、看電影、聽音樂、小酌幾杯是怡良最喜愛的活動，其實設計靈感不是在需要做設計的時候才去尋找，而是應該來源於生活的點點滴滴，當你是快樂的狀態去生活、工作，靈感自然就來了。怡良與她的設計工作團隊夥伴，其實採取嚴厲的管理風格，由於一半時間不常待在台北辦公室，所以更需要重視每一款服飾設計圖的環節設計，無論再忙也都會親自看過每一款服飾設計圖，然後一一與團隊討論，修改調整每件服飾設計，希望每款GIOIA PAN品牌的設計服飾都是獨一無二，最完美的呈現，她總是會為自己定一個明確的目標，喜歡以簡單的方式處理，「目標明確，簡單做事」。她說：「我很感謝我的合作夥伴，還有團隊，他們讓我很放心的將工作交給他們，我們彼此已經有了長久以來的默契，他們的努力和協作，讓我可以心無雜念，簡簡單單的做自己喜歡的設計。」怡良的服飾設計擁有自己的獨特風格，將自己精巧的針織手法融入到每一季作品上，散布出與眾不同的氣息，深受大家喜愛與追隨。                                ,中國時報
2018/03/10,艾莉西亞日嗑5餐當《古墓奇兵》 為電影操肌愛上攀岩 讚主角勇猛,                【報導／潘鈺楨】瑞典女星艾莉西亞維坎德（Alicia Vikander），2016年拿下奧斯卡女配角後宛如人生勝利組，先是與麥可法斯賓達（Michael Fassbender）結婚，接著又在電影《古墓奇兵》擔任女主角蘿拉。166公分的維坎德原本只有53公斤，硬是為電影增重，她說：「讓一個骨架那麼嬌小的人增加5公斤肌肉，可說是體重很大一部分。」她在開拍前7個月實行一連串體能及營養計畫，包括高強度重訓和一般運動，就連休息日也要健行。拍攝期間她每天早晨前往片場前，會先鍛鍊45分鐘到1小時。飲食則以粗糙碳水化合物及低脂蛋白質為主。她透露：「當時最喜歡的餐點是半熟蛋和亞洲風味的醃生魚！」記得當時一天吃5餐，每餐間隔3小時。芭蕾舞者不怕鍛鍊她當演員前是芭蕾舞者，打下的基礎對她的體能有許多幫助，「芭蕾是非常硬底子的運動。」她沒忘記身為芭蕾舞者的紀律及堅定，「我之前所受的訓練與我在《古墓奇兵》所做的鍛鍊有相似之處，透過為這部電影準備，我也迷上攀岩！」電影穿插2013年版《古墓奇兵》電玩花絮，維坎德熱愛電玩，更是忠實粉絲，她記得差不多10歲左右，因為沒有電玩遊戲，總是去朋友家玩，「當朋友玩《古墓奇兵》時，我印象深刻的是，從沒看過以女性主角為主導的電玩遊戲，她不僅是個女孩，而且非常勇猛，意志堅定又能力強大，我完全被她吸引。」電影敘述21歲的蘿拉卡芙特，不願面對探險家父親的離奇失蹤，生活漫無目的。蘿拉意外發現父親的工作室，從他留下的資料中，發現父親前往一座不知名的島嶼，從父親留給她的最後影片中，父親告訴她一個名為「聖三一」的邪惡組織正打算展開全球性大屠殺，要蘿拉務必阻止他們的野心。電影現正熱映。                                ,中國時報
2018/03/09,草地音樂會周六登場 高捷變身侏羅紀,"                【李義／高雄報導】「侏羅紀公園」全版電影草地音樂會10、11日登場，高雄市文化局與高捷、正修科大合作，使用AR擴增實境技術，讓侏羅紀恐龍現身高雄捷運三多站4號出口，讓觀眾與恐龍相遇，感受在草地音樂會嘶吼求生的氛圍。文化局特別引進1993年由史蒂芬史匹柏執導，獲<font class=""item_keyword"">奧斯卡</font>最佳音效剪輯、最佳視覺效果與最佳混音3大獎項的科幻經典電影「侏羅紀公園」，搭配楊智欽指揮高雄市交響樂團演出。文化局說，該片不但是好萊塢全球電影票房紀錄的保持者，更是第一部廣為使用電腦繪圖來製作動物的電影，是電影特效的里程碑，也是第一部使用dts音效系統的電影。文化局所有的藝文場館都在捷運線上，鼓勵觀眾多搭乘捷運參加，因此，此次與高捷、正修科大合作打造全國首座大型恐龍主題AR裝置藝術，讓侏儸紀時期的暴龍、脊背龍及始祖鳥現身，與捷運旅客零距離互動。高捷也期待這次全新作法，能深化體驗行銷概念落實車站空間，將捷運打造成兼具質感及品牌力的綠色運具。「侏羅紀公園」草地音樂會3月10、11日晚上7點，在美術館湖畔草地坡演出。一直到七月，高雄春天藝術節還有超過30檔精彩節目。                                ",中國時報
2018/03/08,蓋瑞歐德曼子發聲 「父親只有清白」 影帝被前妻重新指控家暴,"                【報導／徐桐炘】新科<font class=""item_keyword"">奧斯卡</font>影帝蓋瑞歐德曼（Gary Oldman）和獲得最佳動畫短片的球星柯比布萊恩（Kobe Bryant）曾分別陷入家暴和性侵風波，蓋瑞前妻唐雅菲奧倫提諾（Donya Fiorentino）在頒獎典禮後憤怒表示：「<font class=""item_keyword"">奧斯卡</font>一次讓兩個施暴者得獎。」但2人所生之子葛利維歐德曼（Gulliver Oldman）這兩天跳出來為父親說話：「父親只有清白，從來沒有任何罪。」唐雅在蓋瑞拿下金球獎影帝後，重新指控前夫家暴，並宣稱對方「偷了孩子」，葛利維決心寫信公開說明一切，他指控記者配合母親打造謊言，「事實在各種節錄下已被混淆，只有一半的實情被報導出來。」當年法院將2子撫養權判給蓋瑞，葛利維表示13歲之後就沒有再與唐雅說話，他稱母親是「可悲又麻煩的人物」，「我和弟弟一直在母親對抗父親的角色中當作卒子。」不忍父再受污衊他表示自己一直都是性平運動的支持者，但不忍父親再受污衊：「這些對我父親錯誤的指控讓人非常困擾並痛心，尤其這是多年前就已經解決的事情。」更形容蓋瑞是他心目中「真正的明燈、唯一的英雄」。                                ",中國時報
2018/03/07,《奧斯卡回響》梅姨強顏續攤20分快閃 吉勒摩榮耀故里 墨西哥歡騰,"                【報導潘鈺楨】<font class=""item_keyword"">奧斯卡</font>典禮結束後，明星們都會直接去主席晚宴續攤，在精緻餐點間與影人交流。年年入圍所以年年都會去晚宴的梅莉史翠普（MerylStreep，梅姨），今年再次陪榜後似乎意興闌珊，待不到了20分鐘就先行離開。74歲的頒獎人克里斯多福華肯（Christopher Walken）輕鬆與太太一起吃著點心，他坦言上台時很緊張，事後回想起來「什麼都看不到也聽不到」，似乎不知道台下歡迎他的掌聲有多熱烈。入圍14次的攝影師羅傑狄金斯（Roger Deakins）終於憑《銀翼殺手2049》奪獎，他開心地手握獎座穿梭會場，也大方讓朋友把玩。墨西哥導演吉勒摩戴托羅（Guillermo del Toro）以《水底情深》勇奪<font class=""item_keyword"">奧斯卡</font>最佳導演、最佳影片等4大獎，家鄉瓜達拉哈拉的民眾舉著<font class=""item_keyword"">奧斯卡</font>大金人道具上街遊行，還有街頭樂隊演奏大舉慶祝。當地粉絲都聚集在一起看直播，得知好消息後群眾蜂擁街頭，把橫掃<font class=""item_keyword"">奧斯卡</font>吉勒摩戴托羅視為家鄉英雄。                                ",中國時報
2018/03/07,小金人不見了 法蘭西絲:讓他去吧 影音串流崛起 奧斯卡收視創44年新低,"                【報導潘鈺楨】<font class=""item_keyword"">奧斯卡</font>新科影后法蘭西絲麥朵曼（Frances McDormand），獎座還沒握熱就驚傳失竊！她在<font class=""item_keyword"">奧斯卡</font>第一個會後趴，也就是主席晚宴（Governors Ball）上，發現獎座不翼而飛，立即通報工作人員，所幸最後小金人失而復得。法蘭西絲的發言人透過郵件表示：「經過短時間的分離，法蘭西絲昨晚和她的小金人終於開心重逢，她們用In-N-Out的雙層起士漢堡來慶祝這次團聚！」當時法蘭西絲把獎座放在地上和賓客聊天，突然發現獎座不見，眾人馬上急著幫她抓小偷，但她卻淡定地說：「讓他去吧。」繼續和兒子與丈夫在派對上走來走去。最後是晚宴主廚沃夫根帕克（Wolfgang Puck）的攝影師，發現47歲男子泰瑞布蘭特（Terry Bryant）很可疑，馬上將之逮住。白目賊Po網炫耀布蘭特確實是持票入場，因他自稱是製片、記者、演員、主持人和聯合國大使。偷了小金人的他還拍照Po臉書炫耀：「拿獎了！這是我的。寶貝，我們今晚拿到了。」詭異犯行被警方以重偷盜罪逮捕，並送去醫院做檢查。今年<font class=""item_keyword"">奧斯卡</font>收視率創44年新低，收視率18.9％，僅2650萬人觀看，比去年少了2成，也比過去最低紀錄、2008年的3200萬人還少。不過這項數據不含數位和手機觀看人次。業界認為，這與電視觀看習慣的改變有關，影音串流與數位匯流崛起，年輕人傾向在社群平台上看「重點花絮」，而非在電視機前看完近4小時的直播。小品電影難熱灶也有評論家剖析，<font class=""item_keyword"">奧斯卡</font>收視率通常與入圍電影票房有關。今年最佳影片《水底情深》在美國只賣了5740萬美元（約17.2億台幣），奪下女主角與男配角的《意外》也只有5200萬美元（約15.6億台幣），加上2008年的最佳影片是《險路勿近》，都說明了小品電影難以帶起話題熱度。反觀史上最多人觀賞的1998年，最佳影片為《鐵達尼號》。也有人認為，觀眾可能對去年底延續至今的「＃MeToo」（我也是）和「Time's Up」（時候到了），這類反性騷擾、性平運動的話題略感疲乏。（相關新聞刊B2）。                                ",中國時報
2018/03/06,瑪格羅比 老娘叫銀白女神 小珍妮佛化身自光體 妮可基嫚靠腰蝴蝶結...... 深V美炸自己做主,"                【報導陶福媛、徐亦橋】服裝，向來是種宣示。<font class=""item_keyword"">奧斯卡</font>熠熠明星身穿華裝走紅毯，不僅只是為了爭妍鬥麗，在衣香鬢影的奢華之中，其實也傳遞了一些訊息，讓人得以窺見流行時尚、社會議題和「性自主」的大趨勢。黑潮退散 穿美美才是「性自主」傳統女權主義主張「賣弄性感就是物化女性」的論調，已經過時了，女人穿美美才是「性自主」，符合女權主流。今年的<font class=""item_keyword"">奧斯卡</font>紅毯雖仍籠罩在性騷擾醜聞的陰影，但女星已拋開黑色的哀悼與悲情，不願自怨自艾，反倒要大鳴大放、發光發亮，紛紛穿亮色系禮服，甚至裝飾閃亮水晶與亮片的禮服。今年的<font class=""item_keyword"">奧斯卡</font>紅毯不再一片黑壓壓；瑪格羅比穿白色香奈兒訂製服搭鍊帶水晶包，登上<font class=""item_keyword"">奧斯卡</font>紅毯女神；艾瑪史東則穿LV深紅色帥氣褲裝走紅毯，展現女強人氣勢；最開心的莫過於開雲集團老闆娘莎瑪海耶克，她特別選穿GUCCI粉紫色禮服和要價逾400萬美金的Harry Winston珠寶走紅毯。有趣的是，今年<font class=""item_keyword"">奧斯卡</font>紅毯上穿亮片禮服的女星比以往多，如神力女超人蓋兒加朵穿GIVENCHY亮片禮服、珍妮佛勞倫斯穿DIOR亮片禮服，紛紛「自備光環」閃爆紅毯。薑是老的辣熟女女星完勝紅毯熟女女星是今年<font class=""item_keyword"">奧斯卡</font>的另一個亮點，68歲的梅姨、80歲的珍芳達、72歲的海倫米蘭等，皆以不凡的時尚品味和氣勢贏得掌聲。其中年逾半百的妮可基嫚身穿亞曼尼藍色禮服搭OMEGA腕表，再度展現時尚功力。拿下最佳女配角獎的艾莉森珍妮則以一襲Reem Acra紅色禮服，贏得如潮佳評，珊卓布拉克穿LV黑銀色亮面禮服同樣令人驚豔，證明了薑是老的辣。                                ",中國時報
2018/03/06,拉美民族風光 奧斯卡變彩色 《可可夜總會》掄2大獎 智利首奪外語片,"                【報導／潘鈺楨】第90屆<font class=""item_keyword"">奧斯卡</font>金像獎是拉美民族最風光的一屆！前年「<font class=""item_keyword"">奧斯卡</font>好白」批評讓影藝學院正視種族歧視問題，去年增加774名評委，讓今年入圍名單明顯多元，從頒獎人、得主到表演橋段，都不再是專為白人打造的舞台。當中又以墨西哥最神氣！墨裔導演吉勒摩戴托羅（Guillermo delToro）靠《水底情深》拿下最佳導演獎，他與艾方索柯朗（Alfonso Cuaron）、阿利安卓崗札雷伊納利圖（Alejandro Gonzalez-Inarritu）被稱「墨西哥三傑」，3位摯友5年搶下4座<font class=""item_keyword"">奧斯卡</font>導演獎。頒獎人也多元描述墨西哥亡靈節的動畫《可可夜總會》，帶走最佳動畫長片與原創歌曲2獎，美國導演李安克里奇（Lee Unkrich）上台說：「我把最大的感謝獻給墨西哥人民。」因為《可可》，皮克斯放眼世界各地，「各國孩童都可以在電影裡找到與自己相似角色，看似邊緣的人也能在電影裡當主角。」墨裔演員艾莎岡薩雷（Eiza Gonzalez）、莎瑪海耶克（Salma Hayek）與艾赫尼奧德伯茲（Eugenio Derbez）都是頒獎人。1962年最佳女配角、波多黎各女星麗塔莫瑞諾（Rita Moreno）特地穿上當年領獎禮服，把最佳外語片頒給智利的《不思議女人》。這是智利首度奪獎，導演賽巴斯蒂安雷里奧（Sebastian Lelio）說：「這是一個不思議的禮物！」日籍化妝師奪獎黑人與黃種人也各有斬獲，包括憑《逃出絕命鎮》拿下最佳原創劇本的黑人導演喬登皮爾（Jordan Peele），在《最黑暗的時刻》幫蓋瑞歐德曼（Gary Oldman）「變臉」拿下最佳化妝與髮型設計獎的日籍特效化妝師辻＊一弘（Kazuhiro Tsuji），以及典禮上致敬的印度女星詩麗黛瑋（Sridevi Kapoor）、男星沙喜卡浦爾（Shashi Kapoor），都替本屆<font class=""item_keyword"">奧斯卡</font>增添更多「顏色」！。                                ",中國時報
2018/03/06,懸賞最短感言 祭出52萬元快艇 吉米基墨開炮 正副總統中箭,"                【報導／徐桐炘、潘鈺楨】過長的致詞時間難免影響頒獎典禮無法準時結束，今年<font class=""item_keyword"">奧斯卡</font>搞笑祭出「快艇」吸引得獎者，主持人吉米基墨（Jimmy Kimmel）手拿碼表提醒：「在台上感謝媽媽，倒不如載著媽媽坐快艇。最短致詞的得獎者，就能獲得價值美金1萬7999元（約台幣52萬7288元）綠色快艇。」還請到資深影后海倫米蘭（Helen Mirren）以賽車女郎之姿「伴遊」，讓快艇瞬間升格為「最大獎」，最後由服裝設計得主、《霓裳魅影》的馬可布基斯（Mark Bridges）奪得。吐槽川普不關心文化吉米連2年扛主持重擔，再度發揮脫口秀主持人搞笑功力，不忘調侃去年最佳影片「信封門」烏龍事件，「請大家聽到自己名字後務必不要太快站起來，給我們一點時間。」他還開了當時遞錯信封的會計師玩笑：「去年製作人提議我和會計師演出一場喜劇，我拒絕了，沒想到會計師們選擇自己演。」頒獎人資深影星華倫比提（Warren Beatty）和費唐娜薇（Faye Dunaway）今年捲土重來再擔任最佳影片頒獎者，華倫一上台就幽默說：「超開心再見到大家。」得主《水底情深》導演吉勒摩戴托羅上台後，還假裝從華倫手中接過信封檢查一番，台下觀眾全笑翻。<font class=""item_keyword"">奧斯卡</font>主持人還經常在全世界注目的典禮上針砭政治、時事話題，吉米今年炮轟川普的火力略降，近4小時典禮僅提到川普4次，吐槽川普對文化要事毫不關心：「今年<font class=""item_keyword"">奧斯卡</font>89歲了，但他大概仍在家裡看著FOX新聞台。」也酸反同志的副總統麥克彭斯（Mike Pence）：「我們拍《請以你的名字呼喚我》不是用來賺錢的，我們是拍來讓彭斯沮喪的。」去年主辦單位安排超幸運旅遊團驚喜參觀<font class=""item_keyword"">奧斯卡</font>頒獎典禮，今年由「神力女超人」的蓋兒加朵（Gal Gadot）帶領「路克天行者」馬克漢彌爾（Mark Hamill）、「小丑女」瑪格羅比和《玩命再劫》安索艾格特（Ansel Elgort）等人，赴隔壁的中國戲院突襲發點心，引起尖叫歡呼。                                ",中國時報
