publish_date,title,content,press
2019/03/07,富比士旅遊指南評鑑 台北文華東方獲5星肯定,"                【報導何書青／】有飯店界<font class=""item_keyword"">奧斯卡</font>之稱的《富比士旅遊指南》日前公布第61屆「富比士旅遊指南評鑑大獎」獲獎名單，台北文華東方酒店及其芳療中心蟬聯3年奪下5星最高殊榮，成為全台唯一連3年獲雙獎之飯店；為歡慶獲獎，台北文華東方酒店推出「星光熠熠」住房專案，讓房客用優惠價格體驗屢獲國際大獎肯定的住房及芳療。住房專案自3月8日至5月10日推出，房客不僅能在文華Cafe享用雙人的Buffet早餐，還可在世界級芳療中心享受「時空融合」60分鐘雙人Spa療程，客房內備齊新鮮樂活蔬果汁、季節水果盤和鮮蔬沙拉等健康輕食，並贈送文華餅房的迎賓小禮寵客，每房每晚1萬4000元＋15.5％起。前身為《美孚旅遊指南》的《富比士旅遊指南》是國際具權威性的評比機構，多年來為旅遊行業提供最全面的酒店、餐廳和芳療中心的評鑑及評論；而2019年，全球共有210間酒店及64間芳療中心獲得最高的5星榮耀。                                ",中國時報
2019/03/06,楊紫瓊飛巴黎挺夏姿 秋冬深情「鑲守」優雅充滿運動感,"                【報導潘鈺楨／】才剛擔任完<font class=""item_keyword"">奧斯卡</font>頒獎人，楊紫瓊接著飛往巴黎，力挺好友王陳彩霞在東京宮舉辦的2019 SHIATZY CHEN（夏姿．陳）秋冬時裝大秀。楊紫瓊多次在大型紅毯穿上品牌禮服，她認為這次新品既女性化又充滿運動感，「很多女孩子會很開心，因為不需要穿高跟鞋就能展現女性優雅。」SHIATZY CHEN本季概念為「鑲守」，以苗族背兒帶（母親背負孩子所用的包布）與傳說中的龍頭魚身、鳳凰、生命之花、九個太陽等神話圖騰為意象，讓外套有太陽紋車格、裙裝多了潮流飾帶、連身小帽上飛有立體蝴蝶刺繡，並有釘珠、蕾絲拼接在金屬紗線營與獨家開版布料上創造繁複層次。鞋履設計上，SHIATZY CHEN呼應苗族神話中的「遷徙」文化，將邁步移動的想法發展出皮革軍靴、運動短靴、過膝長靴等各式靴型，流露年輕奔放的運動節奏。                                ",中國時報
2019/03/06,幸福綠皮書的聯想 資深媒體人專欄,"                【黃清龍／】第91屆<font class=""item_keyword"">奧斯卡</font>金像獎上周揭曉，以描述上世紀60年代美國黑人民權運動為背景的《幸福綠皮書》（Green Book）獲得最佳影片獎。都說戲如人生，《幸福綠皮書》講的卻是真人真事，一位氣質優雅的黑人音樂家應邀到美國南部巡演，他雇用了在夜店當保鏢的白人老粗當司機，兩人的膚色與階級形成的反差，在巡演過程中迸出一連串火花。導演花了不少心思鋪陳電影情節，運鏡也極具巧思，這些就留給影評人去說。作為政治觀察者，我卻不能不被電影中的黑白尊卑與現實上的殘酷對比所吸引，並為之浮想翩翩。那是60年代的美國南方，黑人音樂家在舞台上儘管備受歡迎，下了舞台卻受盡奚落。他可以在餐廳表演，卻不能在那裡用餐或上廁所，甚至只能住進專給黑人住的綠皮書旅館（電影名稱由來），而他雇用的白人司機卻可以住較好的酒店。類似的場景在世界各地或許曾出現，例如種族隔離政策下的南非，及奉行種性制度的印度，當然也包括戒嚴時期的台灣對原住民與本土文化的歧視。然而這部電影在美國得到廣泛共鳴，不只是它呈現了上世紀60年代的荒謬歷史， 讓許多經歷平權運動者感同身受，還因為電影傳達了許多與現實政治有關的弦外之音。黑人音樂家（雇主）位居高位，但其實處處要白人（司機）協助才能順利完成巡演。這樣的權力關係，不免讓人想起歐巴馬時代的美國政府：歐巴馬就像那位黑人音樂家，一方面要很努力去證明他作為黑人的能力，另一方面也要刻意淡化他的黑人色彩，讓人感到他是屬於傳統菁英的一分子。但這些努力對那些種族歧視根深柢固的白人來說，根本不管用，黑人再怎麼用文化或文明來包裝，白人還是瞧不起他們，否則標舉大白人主義的川普，就不會在歐巴馬之後當上總統了。全球化浪潮讓「普世價值」一度成為顯學，然而近年各國排山倒海的民粹主義，卻讓我們驚覺到：原來所謂的「普世價值」包括民主、自由、人權等等都是有前提的，那就是我群中心與固有利益的維護。英國脫歐與川普崛起，以及歐盟國家對難民的排斥，都是顯而易見的例子。而在台灣，九合一選舉掀起的「韓流現象」，不也是對綠營長期壟斷民主化與本土化的一種反彈。台灣經歷3次政黨輪替，看似民主已深入人心，本土化成了必然趨勢。但民進黨完全執政後，過度以本土為利器，把民主當手段，形成另一種我群中心的霸權主義。殊不知白色恐怖固然需要平反，但不是每個人在戒嚴時都有受害經歷，你的正義未必是我的正義；本土化或許是潮流，但愛台灣並非只有台獨一途。尤其是那些受年改影響而利益受損的人，他們原是社會上層結構的堅實組成部分，對民主化與本土化的價值即便疏離也未必排斥，但當綠色執政走到剝奪他們原有權益之後，一切基於「政治正確」所掩飾的真實感受，到最後都變成「討厭民進黨」的洶湧波濤。川普曾說「真正的力量來自恐懼」，他就以這樣的訴求，透過築牆與貿易戰來打動失業右派白人。同樣地，「韓流現象」的背後其實是對綠色鴨霸的恐懼，而恐懼，無論是基於國族信仰還是切身利益喪失的恐懼，往往比任何事物還有用。                                ",中國時報
2019/03/05,柳承龍自比廚師 滿足影迷 《雞不可失》歡樂療癒 全台票房衝4000萬,"                【報導徐桐炘／】韓國爆笑喜劇電影《雞不可失》在韓累積1600萬觀影人次，在台熱映口碑也持續發酵，4天假期不僅穩坐票房冠軍吸金2300萬，更衝出全台4000萬票房佳績，不少觀眾表示看完電影超級歡樂療癒，連假陰雨綿綿的鬱悶和面對收假的厭世全一掃而空，直呼：「一張電影票就能大笑2小時超值得。」影帝柳承龍在片中飾演緝毒組高班長，一臉窘困表情和拚命三郎性格引人發笑。談到自己的演技哲學，他充滿使命感說：「我認為演員就像廚師，廚師想用食物讓人感到開心滿足，演員則透過表演讓觀眾留下印象和笑聲。這是我給自己身為演員的責任，我希望這部電影快樂的能量能好好地傳達給所有觀眾。」《綠皮書》如倒吃甘蔗獲得本屆<font class=""item_keyword"">奧斯卡</font>最佳影片、最佳男配角及最佳原創劇本3大獎的《幸福綠皮書》，靠得獎聲勢和好評，不畏周周有新片上映，在台熱映6周至今仍保持排行第4名，加開廳次後票房也穩定上升，累積近3500萬。該片在<font class=""item_keyword"">奧斯卡</font>頒獎後，北美票房一路逆勢成長，不僅加演至2600間戲院，票房成長121％，上映16周之久，更於上周末從北美票房排行第11名猛衝至第5名，成績倒吃甘蔗持續看漲。                                ",中國時報
2019/03/04,草地音樂會 新天堂樂園 台灣首演,"                【林宏聰／高雄報導】高雄春天藝術節草地音樂會受到親子觀眾青睞，今年陸續推出全版電影《E.T.外星人》與《新天堂樂園》2檔，其中台灣首演《新》片完整版，將由美籍指揮家迪亞戈提貝里歐領軍高雄市交響樂團，搭配巨型螢幕，帶觀眾走入劇中世界。高市文化局2009年起舉辦第1場草地音樂會，10年來在高美館草坡上共進行24檔、43場次演出，累積超過24萬人次觀賞，其中有不少家長帶孩子，透過電影畫面、現場演奏配樂親近表演藝術。今年草地音樂會除了《E.T.外星人》之外，也推出經典全新製作、台灣首演《新天堂樂園》電影完整版草地音樂會，由去年《愛是你愛我》指揮迪亞戈提貝里歐（Thiago Tiberio）再度領軍高市交演出，現場將搭配高畫質大螢幕與情境設計，完美重現西西里島陽光小鎮。《新》片曾獲<font class=""item_keyword"">奧斯卡</font>、金球獎最佳外語片、坎城影展評審團等大獎，由義大利國寶級導演朱賽貝托納多雷、曾獲<font class=""item_keyword"">奧斯卡</font>終身成就獎的作曲家顏尼歐莫利克奈攜手合作，描述1個小男孩從小到老對電影的熱愛，更讚頌1段動人的忘年友誼。3月16日周六、17日周日晚上7點，《新天堂樂園》將在高美館星空下登場，單場票價499元，同場次同時購買4張票可享9折優惠，詳情可上兩廳院售票系統查詢。                                ",中國時報
2019/03/04,名導史派克李操刀 麥可．B．喬丹為COACH飆車闖沙漠,"                【報導潘鈺楨／】導演史派克李剛以《黑色黨徒》獲得<font class=""item_keyword"">奧斯卡</font>最佳改編劇本獎，而美國品牌COACH更早就押寶，邀名導操刀，並由品牌男裝全球代言人麥可·B·喬丹演出，後者更直接表達開心，並說能與偶像史派克李合作短片是可貴的經驗。短片中麥可騎著重型機車橫越沙漠，發現到處刻滿負面文字像是「Hatred仇恨」、「Evil邪惡」，而他則採取行動重新刻印「Courage勇氣」、「Truth真相」等，據了解，這些話語都是由史派克李與麥可親挑，傳達兩人堅信的訊息。                                ",中國時報
2019/03/02,一代指揮家普列文辭世 享壽89歲,"                【李怡芸／綜合報導】德裔美籍指揮家，並集鋼琴家、作曲家等身分於一身的安德烈．普列文（Andre Previn），2月28日於紐約過世，享壽89歲。他精通古典樂及爵士樂，曾獲4座<font class=""item_keyword"">奧斯卡</font>獎、10座葛萊美獎及甘迺迪中心榮譽獎。安德烈．普列文於1929年4月6日生於德國柏林，他的父親發現他自幼擁有絕對音感，讓他6歲時便進入當地的音樂學院研讀。1939年安德烈．普列文舉家為逃離納粹德國，搬到洛杉磯，他的叔叔查爾斯．普列文當時任環球影業的音樂總監。安德烈．普列文還在就讀高中時，就開始在米高梅公司工作，他多次為電影配樂，包括為人熟知的《窈窕淑女》、《金粉世界》、《乞丐與蕩婦》、《愛瑪姑娘》得到<font class=""item_keyword"">奧斯卡</font>電影配樂獎項，又於2010年獲葛萊美終身成就獎。安德烈．普列文也長達11年領軍倫敦交響樂團，也曾任洛杉磯愛樂樂團音樂總監、休士頓及匹茲堡交響樂團音樂總監，並時常到世界各地擔任客座指揮。得知他辭世消息，倫敦交響樂團在聲明中表示：「我們聽聞榮譽指揮安德烈．普列文離世的消息，深感悲痛。倫敦交響樂團每個成員會極度懷念他，並深切緬懷。願他能永遠照正確順序彈奏出每一個音符。」。                                ",中國時報
2019/03/01,228看《幸福綠皮書》 侯友宜感動盼多點愛與包容,"                【報導徐桐炘／】勇奪<font class=""item_keyword"">奧斯卡</font>最佳影片等3項大獎的電影《幸福綠皮書》全台票房衝到2650萬，新北市市長侯友宜選在228和平紀念日，邀請各局處首長一同觀賞該片，他表示：「這部電影描述人與人之間，不要有藩籬，不要有階級對立，而要帶著團結的力量往前進，用更多的愛跟包容來看待彼此，在228和平紀念日這樣有意義的日子欣賞《幸福綠皮書》，讓人特別感動。」該片在台上映一個月，全台映演廳數由最初的42間戲院至今擴增為60間戲院，電影以幽默詼諧的手法，描述黑人鋼琴師與白人保鑣彼此之間如何打破文化、膚色或階級藩籬的故事，所傳遞的正向力量更讓本片成為許多媒體推薦今年必看電影之一。馬赫夏拉阿里（Mahershala Ali）以本片再次拿下<font class=""item_keyword"">奧斯卡</font>最佳男配角，他詮釋角色的精湛演技也讓觀眾動容，他說：「傾聽、包容與同理心才能化解隔閡，放下本位主義才能接受別人的想法，也才能獲得彼此的認同。」盼片中傳達的理念「愛、包容與尊重」引起觀眾共鳴。該片全台熱映中。                                ",中國時報
2019/02/27,卡卡庫柏愛火救奧斯卡收視 較去年上升12％ 仍為史上第2低,"                【報導潘鈺楨／】第91屆<font class=""item_keyword"">奧斯卡</font>金像獎落幕，雖然典禮爭議多，但收視卻奇蹟般地上升了。本屆有2960萬人收看，比起去年的2650萬多出310萬人，上升約12％，儘管如此，收視率仍為史上第2低。網友認為全晚焦點落在布萊德利庫柏（Bradley Cooper）與女神卡卡Lady Gaga演唱電影《一個巨星的誕生》主題曲〈Shallow〉，兩人貼臉彈琴深情對唱，充滿愛的火花，就連媚兒碧（Mel B）都在上節目時表示卡卡打破了女生與女生間的禮貌與默契，「我替男方的超模女友伊莉娜沙伊克（Irina Shayk）感到不舒服，真的很希望這一切只是專業的工作。」會後派對星光熠熠許多明星都會參加雜誌《Vanity Fair》舉行的<font class=""item_keyword"">奧斯卡</font>會後派對，不少名人即使沒受邀參加頒獎典禮，也一定會到會後派對露面，像是麥莉希拉（Miley Cyrus）與老公「雷神弟」連恩漢斯沃（Liam Hemsworth）就露面放閃，歌手麗塔歐拉（Rita Ora）、巴西超模亞莉珊卓安布羅休（Alessandra Ambrosio）、影后娜塔莉波曼（NataliePortman）與女星芮妮齊薇格（Renee Zellweger）都參加盛宴。                                ",中國時報
2019/02/27,高雄市交響樂團現場演奏 草地音樂會 《ET》門票即將售罄,"                【林宏聰／高雄報導】2019高雄春天藝術節由草地音樂會《E.T.外星人》打頭陣，高雄市交響樂團將現場演奏全版電影配樂，邀觀眾席地而坐觀影，輕鬆的欣賞方式及經典情節吸引不少家長規畫帶小朋友同行，首場時段3月9日尤其熱門，票券即將售罄。草地音樂會是高雄春天藝術節招牌節目，每年挑選氣勢磅礡的經典電影，現場演奏配樂，讓觀眾更能融入電影情節，今年高市文化局規畫的首檔電影，即是大導演史蒂芬史匹柏知名作品《E.T.外星人》，由指揮楊智欽再度領軍高市交現場演奏全版電影配樂。有點年紀的觀眾對《E.T.外星人》不陌生，不少家長希望帶著孩子們一起回味，單場票價499元，售票狀況相當不錯，首場3月9日周六晚間7點的門票已接近完售，而隔日第2場、10日晚間7點票券也正在熱烈搶購。《E.T.外星人》是1982電影作品，由史蒂芬史匹柏（Steven Spielberg）執導、約翰威廉斯（John Williams）配樂，當年獲<font class=""item_keyword"">奧斯卡</font>「原創配樂」、「音效」、「音效剪輯」和「視覺效果」等4項大獎；約翰威廉斯善於以音樂刻畫冒險情節，包括《侏儸紀公園》、《大白鯊》、《星際大戰》系列電影等配樂均是他的代表作。                                ",中國時報
