18,1
24,1
一下,1
一段,1
一系列,1
上映,1
中年,1
佔羅浮宮,1
全世界,1
兩人,1
出去,1
包括,1
十三分,1
問候,1
外語,1
奧斯卡,1
女友,1
始末,1
嫌,1
審判,1
審納粹,1
將在,1
將於,1
帶來,1
德,1
德國,3
德曼,1
情未了,1
意外,1
戀情,1
戰後內,1
戰犯,1
打頭,1
打頭陣,1
探戈,1
推出,1
日台,1
正義感展,1
汪卓,1
決命,1
法蘭克,1
涉案,1
營的,1
父親,1
片商,1
片強,1
瑪蓮,1
登台,2
發揮,1
發現,1
的,1
福大,1
秘辛竟,1
系列,2
約,1
翰萊,1
調查,1
謊言,4
講述,1
變數,1
輕檢察官,1
迷宮,4
週自福島,1
進本屆,1
鐘攻,1
開,1
關於納粹,1
陣德,1
集中,1
震,1
驚,1
一回,1
一張,1
一次,1
乾,1
以,1
可酸,1
吃餅,1
唇,2
圖片,1
奧斯卡獎,1
奪下,1
好不容易,1
如願,1
後,1
惡,1
想,1
搞,2
最後機會,1
李奧納,2
梗,1
歐順利,1
沒,1
照片,1
狄卡皮,1
玩,1
玩壞,1
生動,1
畢竟,1
相當,1
真的,1
稱帝,3
網友,1
舔,2
表情,1
表示,1
許多惡,1
逃不過,1
友摸肚,1
否認,1
揪,1
有孕,2
溫絲蕾,1
特溫,1
秒否,1
絲蕾,1
認凱,1
遭疑,1
系列,1
表示,1
,1
1967,1
91,3
一,1
一位,1
一出,1
一名,1
世長,1
中飾演,1
享壽,2
他的孫,1
伯格,1
作品,1
健康,1
克則,1
克斯,2
入圍,1
出演,1
則是,1
台灣,1
合作,2
和馬克華,1
哀悼,2
員,1
問題,1
喋血,1
喜劇,1
喬治,5
喬治過,1
囚犯,1
因年,1
坎柯爾,1
報報導,1
大老粗,1
子史,1
安息,2
布魯,2
年時,1
幸喬治,1
彈龍虎,1
影星,2
很棒,1
很榮,1
愛達荷,1
憑著,1
抱回,1
推文,2
推特寫,1
政治家,1
日,1
早上,1
明喬治,1
昨天,2
時間,1
月,1
有名,1
有心,1
榜,1
歲,3
死亡,1
消息,2
演員,1
獲得,1
甘迺迪,4
男配,1
男配角,3
病史,1
發文,1
笑,1
紀及,1
紛紛,2
美國,1
老牌,2
臉書,1
臟,1
自然,1
艾伯特,2
角色,1
說,1
警長,1
辭,1
近期,1
逝世,2
逝美國,1
過的,1
道,1
鐵窗,1
願,2
飾演,1
馬,1
奧斯卡,1
講述,1
開,1
沒,2
表示,2
一名,1
月,1
歲,1
說,1
辭,1
70,1
87,1
TilItHappensToYou,1
一群,1
上台,1
不斷,1
不滿,1
不禁,2
並獲獎,1
並由人,1
並由美國,1
中,2
中終,1
人民,1
侵經歷,1
克奈獲,1
克里斯,4
公平,3
其歌,1
典禮,1
典禮前,1
再來,1
分享,1
分布,1
則假裝,1
副,1
創配,1
卡卡,3
受害者,1
受訪者,1
受邀,1
另一名,1
史密斯,3
各族,1
同樣,1
周圍,1
呼籲,2
哄堂大笑,1
嗆,2
嘲諷,1
園性,1
在場,1
壓力,1
大利,1
大呼,1
太白,1
夫婦,1
女神,2
威爾,2
威爾震盪,1
婊白諷,1
小金人,1
工作,1
年,1
廣泛,1
引發,1
引言,1
強烈,1
影片,1
得獎,1
性侵,1
感人,2
感動,1
感言,1
我,1
手持,1
扶,1
抗議,2
抵制,3
拍大爛片,1
拜登,1
挺,1
提名,4
撈,1
播放,1
攙,1
改變,1
效應,1
散發,1
文化,1
於,1
明年,1
會,1
校園,1
根本,1
樂獎,1
橋段則,1
權領,1
次,1
次原,1
段,1
毒舌,1
沒有,1
演藝學院,1
潔達,1
為,1
爛片,1
片酬,1
牧師會場,1
獎座,1
獎應,1
獎者,1
玩笑,1
現身力,1
生涯,1
發表,1
白人,2
示威,1
竟,1
總統,1
美元,1
群,1
義,1
職會,1
自唱,1
自彈,1
莫利,1
莫過,1
華,1
著名,1
蘋姬,1
街訪,1
袖夏普頓,1
親自,1
詞,1
賺千萬,1
起立,1
近,1
這座,1
進行會,1
遭校,1
遭遇,1
配樂,1
配樂大師,1
錢,1
非常,1
領獎,1
顏尼歐,1
黑,2
黑人,1
鼓掌,1
調查,1
驚,2
一次,1
沒,1
入圍,1
員,2
獲得,2
男配角,1
馬,1
上台,1
受害者,1
年,3
性侵,1
12,1
1952,1
2003,1
64,1
一個,2
一向,1
一起,1
一部,1
並未,1
事件,2
以往,1
何會,1
侵擒,1
先演,1
克魯法洛,1
削弱,1
創劇本,1
劇本,2
劇本獎,2
包庇,1
化記者,1
原,1
原本,1
只得,1
呈現,1
回典禮,1
圍項,1
基頓,1
報,1
增加,1
大獎,1
天主教,1
奧斯卡僅入,1
奧斯卡史,1
奧斯卡後來,1
妖魔化,1
媒體,1
導演,1
居上,1
工會獎,1
年戲,1
座技術,1
廷長,1
得出,1
成員影,1
持續,1
探討,1
接連,1
揭性,1
揭露,1
改從,1
改編,2
教廷,1
整體,1
新聞獎,1
明劇本,1
普立茲,1
最佳影片,7
最大,1
最後在,1
最後壓軸,1
會員,1
有,1
有始,1
權力,1
氣勢,1
波士,1
演,1
演出,1
無辜,1
焦點,8
爆,2
爆冷,1
片,1
犯錯,1
狀況,1
獎,2
獎工會,1
獎橫掃,1
獎證,1
獎項,3
獨立,1
獵人,2
王之王,1
現,1
瘋狂,1
發生,1
相隔,1
看好,1
真實,2
神父,2
神鬼,2
第一,2
米,1
精神,1
終抱,1
英雄,1
藝學院,1
製,1
角度,1
記者,1
該片,1
贏家,1
贏得,4
起點,1
距今,1
逐漸,1
過程,1
重疊,1
重要,1
重要性,1
難,1
項,1
頒發,3
頒給,1
頓環球,1
領,1
風向球,1
驚爆,6
高,1
麥斯,1
外語,2
發現,1
集中,1
作品,1
說,1
一個,1
大獎,1
導演,1
頒給,1
一點,1
主角,1
之子導,1
人命,1
人性,1
保有,2
再,1
冒死,1
匈牙利,3
去年,1
回史,1
坎城影展,1
埋葬,1
奪外,1
女作,2
小男孩,1
已贏,1
希望,1
座,1
心中,1
恐怖,1
抱,1
拉斯洛,1
提醒,1
攝影,1
時刻,1
機緊,1
殺戮,1
演處,2
焚燒,1
營裡,1
片獎,1
猶太人,1
米斯,1
索爾之子,2
索爾之子導,1
索爾納粹,1
聲音,1
著索爾見證,1
評審團,1
語片,2
負責,1
輕如鴻毛,1
這部片,1
鍍金外,1
鍍金索爾,1
首部,1
黑暗,1
一出,1
歲,1
獲得,1
不斷,2
典禮,1
卡卡,2
受邀,1
史密斯,3
女神,1
提名,1
聲音,1
007,1
23,1
88,1
不佳,1
不少,2
不知,1
主題,1
創作,1
危機,1
原創,2
同志,1
嗓減,1
四伏,1
場嚇,1
壞,1
外,1
太過,1
將至,1
屆典,1
山姆,6
惡魔,1
所致,1
抖動,1
掉,2
擠,1
整個,1
族群,1
時,1
曲,1
更,1
更是,1
歌手,1
歌曲,2
消風,1
演唱,3
獎獻給,1
獲奧斯卡,1
獻唱時,1
當他,1
瘦,1
瞠目,1
禮中,1
突然,1
緊張,1
肥,1
英國,1
要將,1
調,2
走音,1
跑,2
身體,2
還擠,1
還沒開,1
雖表現,1
高興稱,1
包括,1
奧斯卡,1
奧斯卡獎,1
李奧納,3
,1
一名,1
合作,1
獲得,1
馬,1
年,1
於,1
為,1
大獎,1
導演,3
演,1
獎項,1
獵人,1
神鬼,3
重要,1
一點,1
66,1
一同,1
一臂之力,1
丁史,1
之外,1
交迫,1
作者,1
例強,1
像頭,1
先前,1
克里斯多,1
兒子,1
再次,1
出劇組,1
創,1
努爾,2
卓創近,1
卓崗,1
卓搭檔,1
卓獲,1
卓讓,1
印第安,1
史考特,1
吃足,1
喜歡,1
圖以,1
地心引力,1
基以,1
基連續,1
多位,1
大自然,1
大量,1
夫諾蘭,1
奪帝,1
奪得,1
好萊塢,1
寒冷,1
實景,1
年紀錄,1
幸運,1
影像,1
影史,1
得償,1
意見,1
感謝傑,1
所願,1
打造,1
拿下,1
採用,1
提出,1
提諾,1
攝影師,1
攝影獎,2
斯雷利,1
族,1
昆汀塔倫,1
最真實,1
札,1
柯西,1
混血,1
無法助,1
獎導演,1
獎時,1
獲奧斯卡獎,1
獲獎,1
獵人年,1
獵人飾,1
盛行,1
盡力,1
盡心,1
盧貝茲,2
知名,2
短,1
種族,1
美麗,1
自然光,1
自稱,1
艾曼,2
苦頭終,1
調膚色,1
議題,1
讓,1
近日,1
連莊,2
運用,1
還針,1
長,1
阿利安,5
險境裡,1
雷伊納利,1
順利,1
飢寒,1
髮,1
鳥人,1
父親,2
奧斯卡獎,1
入圍,2
歲,2
演員,1
獲得,1
角色,1
飾演,1
上台,1
卡卡,1
受害者,2
女神,1
年,3
得獎,1
性侵,1
感人,1
沒有,1
一個,1
工會獎,1
接連,1
演出,2
獎,2
精神,1
該片,1
贏得,2
高,1
這部片,1
時,1
緊張,1
英國,1
先前,1
兒子,1
拿下,1
10,1
17,1
26,1
thewinneris,1
…,2
一如,1
且,1
世界,1
並自剖,1
中布麗拉森,1
中擊敗,1
之前,1
仍然,1
侵,1
侵者,1
傷害,1
免受,1
凱特布蘭琪,1
出,1
出道,1
力克斯,1
努力,1
勇敢,1
受性,1
唸,1
囚禁,1
在,1
外面,1
多倫多,1
女主角,3
女孩,1
奴長,1
存在,3
封后,2
對性,1
小房,1
小鬼,1
少年,1
